時間,開盤價,最高價,最低價,收盤價,SMA5,SMA10,SMA20,SMA200,SMA240,UB2.00,BBandMA20,LB2.00,成交量,MA5,MA10,買賣超(張),投信持股(張),買進(張),賣出(張),投信持股比例,買賣超(張),外資持股(張),買進(張),賣出(張),外資持股比例,買賣超(張),自營商持股(張),買進(張),賣出(張),自營商持股比例,融資(張),差額(張),買進(張),賣出(張),現償(張),使用率,投信買進均價,投信賣出均價,佔比(%),投信未平倉買口,投信未平倉賣口,投信未平倉淨口,投信成本線,累計買賣超,比例%,近 5 期，投信買超佔成交量比重,BBand width,Band%EMA3
2021/9/29,70.5,70.7,69.6,69.6,69.68,69.43,68.63,N/A,N/A,70.7,68.63,66.56,126,111,91,0,0,0,0,0.00%,19,149654,39,20,76.33%,0,0,0,0,0.00%,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0.44,11987,17513,-5526,70.17,0,0,0,6.02%,6.17%
2021/9/30,69.3,70,69.3,70,69.9,69.57,68.73,N/A,N/A,70.86,68.73,66.6,30,90,86,0,0,0,0,0.00%,11,149665,13,2,76.34%,0,0,0,0,0.00%,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0.42,12194,17186,-4992,69.69,0,0,0,6.19%,6.18%
2021/10/1,69.6,70,69.1,69.5,69.92,69.55,68.75,N/A,N/A,70.9,68.75,66.6,78,88,82,0,0,0,0,0.00%,-15,149650,9,24,76.33%,0,0,0,0,0.00%,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0.41,12100,18183,-6083,69.45,0,0,0,6.25%,6.22%
2021/10/4,70,70,69,69.4,69.8,69.57,68.83,N/A,N/A,70.95,68.83,66.7,164,107,93,0,0,0,0,0.00%,46,149696,48,2,76.35%,0,0,0,0,0.00%,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0.18,12265,18200,-5935,69.46,0,0,0,6.19%,6.20%
2021/10/5,69.4,69.9,68.9,69.8,69.66,69.59,68.9,N/A,N/A,71.06,68.9,66.73,66,93,95,0,0,0,0,0.00%,37,149733,38,1,76.37%,0,0,0,0,0.00%,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0.8,12618,18127,-5509,69.45,0,0,0,6.27%,6.24%
2021/10/6,70.3,70.4,69.9,70,69.74,69.71,68.99,N/A,N/A,71.17,68.99,66.8,198,107,109,0,0,0,0,0.00%,25,149758,32,7,76.38%,0,0,0,0,0.00%,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0.71,12642,18125,-5483,70.01,0,0,0,6.34%,6.29%
2021/10/7,70.1,70.6,70.1,70.3,69.8,69.85,69.16,N/A,N/A,71.17,69.16,67.15,104,122,106,0,0,0,0,0.00%,66,149824,72,6,76.42%,0,0,0,0,0.00%,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0.54,12949,17293,-4344,70.39,0,0,0,5.82%,6.06%
2021/10/8,70.5,70.6,70,70,69.9,69.91,69.34,N/A,N/A,70.93,69.34,67.75,106,128,108,0,0,0,0,0.00%,46,149870,51,5,76.44%,0,0,0,0,0.00%,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0.61,12851,17514,-4663,70.33,0,0,0,4.60%,5.33%
2021/10/12,70,70.4,69.5,70.2,70.06,69.93,69.48,N/A,N/A,70.84,69.48,68.12,67,108,108,0,0,0,0,0.00%,26,149896,40,14,76.45%,0,0,0,0,0.00%,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0.18,12734,17965,-5231,69.95,0,0,0,3.92%,4.63%
2021/10/13,70.2,70.4,69.1,69.5,70,69.83,69.56,N/A,N/A,70.71,69.56,68.41,30,101,97,0,0,0,0,0.00%,0,149896,4,4,76.45%,0,0,0,0,0.00%,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0.36,12747,18099,-5352,69.78,0,0,0,3.32%,3.97%
2021/10/14,69.5,70.1,69.2,69.9,69.98,69.86,69.65,N/A,N/A,70.62,69.65,68.67,52,72,90,0,0,0,0,0.00%,11,149907,19,8,76.46%,0,0,0,0,0.00%,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0.27,12783,18088,-5305,69.85,0,0,0,2.81%,3.39%
2021/10/15,70.5,70.5,69.8,70.2,69.96,69.88,69.73,N/A,N/A,70.61,69.73,68.84,52,61,92,0,0,0,0,0.00%,35,149942,38,3,76.48%,0,0,0,0,0.00%,N/A,N/A,N/A,N/A,N/A,N/A,0,0,-0.092,13316,17122,-3806,70.08,0,0,0,2.53%,2.96%
2021/10/18,69.7,70.2,69.7,70.2,70,69.95,69.75,N/A,N/A,70.65,69.75,68.85,29,46,87,0,0,0,0,0.00%,8,149950,10,2,76.48%,1,1,1,0,0.00%,N/A,N/A,N/A,N/A,N/A,N/A,0,0,-0.14,13423,17088,-3665,69.97,0,0,0,2.59%,2.78%
2021/10/19,70.5,73.5,70.4,72.9,70.54,70.3,69.94,N/A,N/A,71.55,69.94,68.32,206,74,91,0,0,0,0,0.00%,61,150011,66,5,76.51%,0,1,0,0,0.00%,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0.82,13824,16754,-2930,72.22,0,0,0,4.62%,3.70%
2021/10/20,73,74.5,73,74.2,71.48,70.74,70.17,N/A,N/A,72.62,70.17,67.71,158,99,100,0,0,0,0,0.00%,11,150022,17,6,76.52%,17,18,17,0,0.01%,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0.64,14047,16753,-2706,74.09,0,0,0,6.99%,5.34%
2021/10/21,74.2,74.6,73.8,74,72.3,71.14,70.43,N/A,N/A,73.31,70.43,67.54,158,121,96,0,0,0,0,0.00%,31,150053,39,8,76.54%,13,31,13,0,0.02%,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0.076,12801,16738,-3937,74.33,0,0,0,8.19%,6.76%
2021/10/22,73.8,74,73.3,73.9,73.04,71.5,70.68,N/A,N/A,73.84,70.68,67.51,124,135,98,0,0,0,0,0.00%,27,150080,28,1,76.55%,2,33,2,0,0.02%,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0.13,12719,16736,-4017,73.77,0,0,0,8.95%,7.86%
2021/10/25,73.9,74,73.6,73.9,73.78,71.89,70.9,N/A,N/A,74.3,70.9,67.5,45,138,92,0,0,0,0,0.00%,0,150080,5,5,76.55%,0,33,0,0,0.02%,N/A,N/A,N/A,N/A,N/A,N/A,0,0,-0.03,12703,16738,-4035,73.89,0,0,0,9.59%,8.72%
2021/10/26,73.6,74,73.6,73.8,73.96,72.25,71.09,N/A,N/A,74.69,71.09,67.49,205,138,106,0,0,0,0,0.00%,80,150160,148,68,76.59%,2,35,2,0,0.02%,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0.086,12776,16455,-3679,73.79,0,0,0,10.12%,9.42%
2021/10/27,73.8,73.8,72.2,73.1,73.74,72.61,71.22,N/A,N/A,74.91,71.22,67.53,89,124,112,0,0,0,0,0.00%,14,150174,22,8,76.60%,-1,34,0,1,0.02%,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0.026,12699,16452,-3753,72.81,0,0,0,10.36%,9.89%
2021/10/28,73.1,73.8,72.8,72.8,73.5,72.9,71.38,N/A,N/A,75.05,71.38,67.71,49,102,112,0,0,0,0,0.00%,13,150187,13,0,76.60%,0,34,0,0,0.02%,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0.17,12583,16455,-3872,73.03,0,0,0,10.29%,10.09%
2021/10/29,72.8,74,72.4,73.2,73.36,73.2,71.54,N/A,N/A,75.24,71.54,67.84,169,111,123,0,0,0,0,0.00%,45,150232,53,8,76.63%,0,34,0,0,0.02%,0,0,0,0,0,0.00%,0,0,0.14,12485,16619,-4134,73.37,0,0,0,10.33%,10.21%
2021/11/1,74,74.2,73.5,73.9,73.36,73.57,71.76,N/A,N/A,75.47,71.76,68.05,125,127,133,0,0,0,0,0.00%,31,150263,35,4,76.64%,0,34,0,0,0.02%,9,9,9,0,0,0.02%,0,0,0.1,12580,16396,-3816,73.96,0,0,0,10.33%,10.27%
2021/11/2,74.5,75.5,74.1,74.4,73.48,73.72,72.01,N/A,N/A,75.72,72.01,68.3,281,143,140,0,0,0,0,0.00%,109,150372,128,19,76.70%,4,38,4,0,0.02%,63,54,54,0,0,0.13%,0,0,-0.011,12535,16507,-3972,74.89,0,0,0,10.31%,10.29%
2021/11/3,74.4,74.8,73.5,74.5,73.76,73.75,72.25,N/A,N/A,75.96,72.25,68.53,262,177,151,0,0,0,0,0.00%,14,150386,45,31,76.70%,0,38,0,0,0.02%,237,174,176,2,0,0.48%,0,0,-0.57,12592,16497,-3905,74.47,0,0,0,10.29%,10.29%
2021/11/4,74.7,74.9,74.3,74.3,74.06,73.78,72.46,N/A,N/A,76.13,72.46,68.79,253,218,160,0,0,0,0,0.00%,62,150448,70,8,76.74%,0,38,0,0,0.02%,264,27,27,0,0,0.54%,0,0,-0.2,12612,16176,-3564,74.61,0,0,0,10.13%,10.21%
2021/11/5,74.3,74.3,73.5,73.6,74.14,73.75,72.63,N/A,N/A,76.19,72.63,69.06,71,198,155,0,0,0,0,0.00%,10,150458,30,20,76.74%,0,38,0,0,0.02%,272,8,8,0,0,0.55%,0,0,-0.088,12650,15701,-3051,73.83,0,0,0,9.81%,10.01%
2021/11/8,73.9,73.9,73,73.7,74.1,73.73,72.81,N/A,N/A,76.19,72.81,69.43,43,182,155,0,0,0,0,0.00%,10,150468,20,10,76.75%,0,38,0,0,0.02%,250,-22,1,23,0,0.51%,0,0,0.0082,12763,15481,-2718,73.31,0,0,0,9.28%,9.64%
2021/11/9,73.6,73.6,73.1,73.6,73.94,73.71,72.98,N/A,N/A,76.15,72.98,69.81,31,132,137,0,0,0,0,0.00%,3,150471,11,8,76.75%,0,38,0,0,0.02%,250,0,0,0,0,0.51%,0,0,0.073,12714,15162,-2448,73.36,0,0,0,8.69%,9.16%
2021/11/10,73.6,73.6,73.1,73.4,73.72,73.74,73.18,N/A,N/A,75.92,73.18,70.43,109,101,139,0,0,0,0,0.00%,39,150510,46,7,76.77%,0,38,0,0,0.02%,275,25,25,0,0,0.56%,0,0,0.25,12634,14882,-2248,73.4,0,0,0,7.49%,8.33%
2021/11/11,73.3,74.8,72.9,74,73.66,73.86,73.38,N/A,N/A,75.69,73.38,71.07,701,191,205,0,0,0,0,0.00%,95,150605,128,33,76.82%,2,40,2,0,0.02%,601,326,433,107,0,1.23%,0,0,0.051,12592,14595,-2003,74,0,0,0,6.29%,7.31%
2021/11/12,74,74.1,73,73,73.54,73.84,73.52,N/A,N/A,75.33,73.52,71.71,125,202,200,0,0,0,0,0.00%,-78,150527,1,79,76.78%,0,40,0,0,0.02%,602,1,2,1,0,1.23%,0,0,0.34,12638,14588,-1950,73.49,0,0,0,4.91%,6.11%
2021/11/15,73.4,73.4,70.6,71,73,73.55,73.56,N/A,N/A,75.08,73.56,72.04,290,251,217,0,0,0,0,0.00%,-71,150456,15,86,76.74%,-15,25,0,15,0.01%,598,-4,8,12,0,1.22%,0,0,0.0041,12616,14269,-1653,71.52,0,0,0,4.14%,5.13%
