時間,開盤價,最高價,最低價,收盤價,SMA5,SMA10,SMA20,SMA200,SMA240,UB2.00,BBandMA20,LB2.00,成交量,MA5,MA10,買賣超(張),投信持股(張),買進(張),賣出(張),投信持股比例,買賣超(張),外資持股(張),買進(張),賣出(張),外資持股比例,買賣超(張),自營商持股(張),買進(張),賣出(張),自營商持股比例,融資(張),差額(張),買進(張),賣出(張),現償(張),使用率,投信買進均價,投信賣出均價,佔比(%),投信未平倉買口,投信未平倉賣口,投信未平倉淨口,投信成本線,累計買賣超,比例%,近 5 期，投信買超佔成交量比重,BBand width,Band%EMA3
2021/9/29,66,66,65.5,65.5,66.94,66,64.97,67.22,66.01,67.77,64.97,62.16,23,82,71,0,0,0,0,0.00%,1,602,5,4,1.09%,0,0,0,0,0.00%,737,3,4,1,0,5.36%,75.58,67.88,0.44,11987,17513,-5526,65.72,0,0,0,8.63%,8.41%
2021/9/30,65.3,65.8,65.1,65.6,66.46,66.16,65.04,67.24,66.04,67.83,65.04,62.24,18,41,72,0,0,0,0,0.00%,-3,599,1,4,1.08%,0,0,0,0,0.00%,738,1,1,0,0,5.37%,75.58,67.88,0.42,12194,17186,-4992,65.34,0,0,0,8.59%,8.50%
2021/10/1,65.1,65.6,63.8,64,65.76,66.06,65.02,67.26,66.05,67.83,65.02,62.21,58,40,67,0,0,0,0,0.00%,-12,597,11,23,1.08%,0,0,0,0,0.00%,717,-21,0,21,0,5.21%,75.58,67.88,0.41,12100,18183,-6083,64.44,0,0,0,8.65%,8.57%
2021/10/4,64,64,62.8,63.4,65,65.9,64.98,67.27,66.06,67.86,64.98,62.1,49,37,65,0,0,0,0,0.00%,-17,580,0,17,1.05%,0,0,0,0,0.00%,709,-8,2,10,0,5.16%,75.58,67.88,0.18,12265,18200,-5935,63.6,0,0,0,8.86%,8.72%
2021/10/5,62.8,64.8,62.7,63.8,64.46,65.66,64.96,67.28,66.08,67.87,64.96,62.04,55,41,65,0,0,0,0,0.00%,8,588,15,7,1.06%,0,0,0,0,0.00%,683,-26,12,38,0,4.97%,75.58,67.88,0.8,12618,18127,-5509,63.57,0,0,0,8.97%,8.84%
2021/10/6,63.6,63.8,63.5,63.7,64.1,65.52,64.95,67.28,66.09,67.87,64.95,62.03,28,42,62,0,0,0,0,0.00%,0,588,4,4,1.06%,0,0,0,0,0.00%,676,-7,4,11,0,4.92%,75.58,67.88,0.71,12642,18125,-5483,63.63,0,0,0,8.99%,8.92%
2021/10/7,63.8,64.8,63.8,64.2,63.82,65.14,65,67.29,66.11,67.83,65,62.17,63,51,46,0,0,0,0,0.00%,2,590,7,5,1.07%,0,0,0,0,0.00%,683,7,14,7,0,4.97%,75.58,67.88,0.54,12949,17293,-4344,64.07,0,0,0,8.71%,8.81%
2021/10/8,64.2,64.3,64.2,64.3,63.88,64.82,65.08,67.31,66.14,67.73,65.08,62.43,9,41,40,0,0,0,0,0.00%,-2,588,0,2,1.06%,0,0,0,0,0.00%,682,-1,0,1,0,4.96%,75.58,67.88,0.61,12851,17514,-4663,64.21,0,0,0,8.15%,8.48%
2021/10/12,64.4,64.4,63.7,63.7,63.94,64.47,65.05,67.32,66.16,67.75,65.05,62.35,22,35,36,0,0,0,0,0.00%,-5,583,0,5,1.06%,0,0,0,0,0.00%,682,0,2,0,2,4.96%,75.58,67.88,0.18,12734,17965,-5231,63.88,0,0,0,8.30%,8.39%
2021/10/13,63.7,64,63.7,63.8,63.94,64.2,65.02,67.33,66.18,67.76,65.02,62.28,3,25,33,0,0,0,0,0.00%,-1,582,0,1,1.05%,0,0,0,0,0.00%,682,0,0,0,0,4.96%,75.58,67.88,0.36,12747,18099,-5352,63.83,0,0,0,8.43%,8.41%
2021/10/14,63.8,63.8,63.3,63.8,63.96,64.03,65.02,67.34,66.2,67.76,65.02,62.27,24,24,33,0,0,0,0,0.00%,-7,575,0,7,1.04%,0,0,0,0,0.00%,683,1,1,0,0,4.97%,75.58,67.88,0.27,12783,18088,-5305,63.7,0,0,0,8.46%,8.43%
2021/10/15,63.8,64.4,63.8,64.4,64,63.91,65.04,67.36,66.22,67.76,65.04,62.31,30,18,34,0,0,0,0,0.00%,-2,573,1,3,1.04%,0,0,0,0,0.00%,683,0,2,0,2,4.97%,75.58,67.88,-0.092,13316,17122,-3806,63.95,0,0,0,8.38%,8.41%
2021/10/18,64.4,64.6,64.2,64.2,63.98,63.93,65,67.36,66.24,67.74,65,62.25,9,18,29,0,0,0,0,0.00%,0,573,1,1,1.04%,0,0,0,0,0.00%,687,4,4,0,0,5.00%,75.58,67.88,-0.14,13423,17088,-3665,64.39,0,0,0,8.46%,8.43%
2021/10/19,63.8,64.3,63.8,64.3,64.1,64.02,64.96,67.35,66.27,67.73,64.96,62.19,35,20,28,0,0,0,0,0.00%,-3,570,1,4,1.03%,0,0,0,0,0.00%,688,1,2,1,0,5.00%,75.58,67.88,0.82,13824,16754,-2930,64.15,0,0,0,8.52%,8.47%
2021/10/20,64.4,64.5,64.3,64.4,64.22,64.08,64.87,67.36,66.29,67.59,64.87,62.15,18,23,24,0,0,0,0,0.00%,1,571,6,5,1.03%,0,0,0,0,0.00%,681,-7,0,1,6,4.95%,75.58,67.88,0.64,14047,16753,-2706,64.41,0,0,0,8.37%,8.42%
2021/10/21,64.3,66.8,64.3,64.8,64.42,64.19,64.86,67.37,66.32,67.57,64.86,62.14,32,25,25,0,0,0,0,0.00%,-1,570,4,5,1.03%,0,0,0,0,0.00%,681,0,1,1,0,4.95%,75.58,67.88,0.076,12801,16738,-3937,65.13,0,0,0,8.37%,8.39%
2021/10/22,64.5,64.6,64.4,64.6,64.46,64.23,64.69,67.37,66.34,66.98,64.69,62.39,7,20,19,0,0,0,0,0.00%,2,572,2,0,1.04%,0,0,0,0,0.00%,681,0,0,0,0,4.95%,75.58,67.88,0.13,12719,16736,-4017,64.53,0,0,0,7.11%,7.75%
2021/10/25,64.5,65,64.4,65,64.62,64.3,64.56,67.38,66.37,66.47,64.56,62.65,10,20,19,0,0,0,0,0.00%,1,573,3,2,1.04%,0,0,0,0,0.00%,682,1,1,0,0,4.96%,75.58,67.88,-0.03,12703,16738,-4035,64.69,0,0,0,5.92%,6.84%
2021/10/26,65.4,65.4,64.7,65.2,64.8,64.45,64.46,67.38,66.39,65.98,64.46,62.94,93,32,26,0,0,0,0,0.00%,7,580,73,66,1.05%,0,0,0,0,0.00%,683,1,2,1,0,4.97%,75.58,67.88,0.086,12776,16455,-3679,65.17,0,0,0,4.71%,5.77%
2021/10/27,65.7,65.8,65.2,65.3,64.98,64.6,64.4,67.38,66.41,65.66,64.4,63.14,31,35,29,0,0,0,0,0.00%,-2,578,3,5,1.05%,0,0,0,0,0.00%,692,9,9,0,0,5.03%,75.58,67.88,0.026,12699,16452,-3753,65.47,0,0,0,3.92%,4.85%
2021/10/28,65.5,67,65.3,65.7,65.16,64.79,64.41,67.38,66.44,65.71,64.41,63.11,98,48,36,0,0,0,0,0.00%,2,580,19,17,1.05%,0,0,0,0,0.00%,706,14,16,2,0,5.13%,75.58,67.88,0.17,12583,16455,-3872,66.05,0,0,0,4.04%,4.44%
2021/10/29,65.6,65.6,65.1,65.4,65.32,64.89,64.4,67.39,66.46,65.67,64.4,63.13,22,51,36,0,0,0,0,0.00%,2,582,4,2,1.05%,0,0,0,0,0.00%,692,-14,0,14,0,5.03%,75.58,67.88,0.14,12485,16619,-4134,65.32,0,0,0,3.93%,4.19%
2021/11/1,65.7,65.9,65.2,65.6,65.44,65.03,64.48,67.38,66.49,65.83,64.48,63.13,41,57,39,0,0,0,0,0.00%,-7,575,0,7,1.04%,0,0,0,0,0.00%,695,3,12,9,0,5.05%,75.58,67.88,0.1,12580,16396,-3816,65.43,0,0,0,4.20%,4.19%
2021/11/2,65.7,65.9,65.3,65.9,65.58,65.19,64.61,67.38,66.51,66,64.61,63.21,25,43,38,0,0,0,0,0.00%,-4,571,0,4,1.03%,0,0,0,0,0.00%,702,7,15,8,0,5.11%,75.58,67.88,-0.011,12535,16507,-3972,65.54,0,0,0,4.31%,4.25%
2021/11/3,65.9,66,64.8,65.8,65.68,65.33,64.71,67.38,66.53,66.14,64.71,63.27,55,48,41,0,0,0,0,0.00%,-6,565,1,7,1.02%,0,0,0,0,0.00%,693,-9,7,16,0,5.04%,75.58,67.88,-0.57,12592,16497,-3905,65.38,0,0,0,4.43%,4.34%
2021/11/4,65.6,65.7,65.4,65.6,65.66,65.41,64.8,67.37,66.55,66.21,64.8,63.39,17,32,40,0,0,0,0,0.00%,-2,563,0,2,1.02%,0,0,0,0,0.00%,694,1,1,0,0,5.05%,75.58,67.88,-0.2,12612,16176,-3564,65.46,0,0,0,4.34%,4.34%
2021/11/5,65.6,65.8,65.3,65.6,65.7,65.51,64.87,67.36,66.58,66.29,64.87,63.45,23,32,42,0,0,0,0,0.00%,-4,559,0,4,1.01%,0,0,0,0,0.00%,697,3,3,0,0,5.07%,75.58,67.88,-0.088,12650,15701,-3051,65.48,0,0,0,4.38%,4.36%
2021/11/8,65.6,65.6,63.8,64.3,65.44,65.44,64.87,67.35,66.6,66.29,64.87,63.45,220,68,63,0,0,0,0,0.00%,-41,518,10,51,0.94%,0,0,0,0,0.00%,695,-2,4,6,0,5.05%,75.58,67.88,0.0082,12763,15481,-2718,64.42,0,0,0,4.38%,4.37%
2021/11/9,64.5,64.5,63.9,64.1,65.08,65.33,64.89,67.34,66.62,66.25,64.89,63.53,111,85,64,0,0,0,0,0.00%,-12,506,3,15,0.92%,0,0,0,0,0.00%,701,6,6,0,0,5.10%,75.58,67.88,0.073,12714,15162,-2448,64.15,0,0,0,4.20%,4.29%
2021/11/10,64.1,64.6,64.1,64.5,64.82,65.25,64.93,67.34,66.64,66.21,64.93,63.64,34,81,65,0,0,0,0,0.00%,-3,503,0,3,0.91%,0,0,0,0,0.00%,710,9,14,3,2,5.16%,75.58,67.88,0.25,12634,14882,-2248,64.4,0,0,0,3.95%,4.12%
2021/11/11,64.6,65,64.1,64.6,64.62,65.14,64.97,67.33,66.66,66.15,64.97,63.78,35,85,58,0,0,0,0,0.00%,-4,474,2,6,0.86%,0,0,0,0,0.00%,716,6,8,2,0,5.21%,75.58,67.88,0.051,12592,14595,-2003,64.54,0,0,0,3.65%,3.89%
2021/11/12,64.9,64.9,64.3,64.5,64.4,65.05,64.97,67.33,66.68,66.15,64.97,63.79,36,87,60,0,0,0,0,0.00%,1,455,5,4,0.82%,0,0,0,0,0.00%,717,1,1,0,0,5.21%,75.58,67.88,0.34,12638,14588,-1950,64.5,0,0,0,3.63%,3.76%
2021/11/15,64.6,65.4,64.2,64.8,64.5,64.97,65,67.33,66.69,66.13,65,63.87,109,65,67,0,0,0,0,0.00%,-4,451,9,13,0.82%,0,0,0,0,0.00%,715,-2,7,8,1,5.20%,75.58,67.88,0.0041,12616,14269,-1653,64.61,0,0,0,3.47%,3.61%
2021/11/16,64.9,64.9,64.5,64.8,64.64,64.86,65.03,67.33,66.7,66.11,65.03,63.94,38,50,68,0,0,0,0,0.00%,-5,446,0,5,0.81%,0,0,0,0,0.00%,712,-3,6,9,0,5.18%,75.58,67.88,0.52,12678,14267,-1589,64.74,0,0,0,3.34%,3.48%
2021/11/17,64.5,65.1,64.5,65.1,64.76,64.79,65.06,67.34,66.72,66.11,65.06,64.01,49,53,67,0,0,0,0,0.00%,-5,441,0,5,0.80%,0,0,0,0,0.00%,718,6,10,3,1,5.22%,75.58,67.88,0.24,12770,14117,-1347,64.76,0,0,0,3.22%,3.35%
2021/11/18,65.2,65.5,65,65.3,64.9,64.76,65.09,67.35,66.73,66.13,65.09,64.04,39,54,69,0,0,0,0,0.00%,-7,434,0,7,0.78%,0,0,0,0,0.00%,729,11,11,0,0,5.30%,75.58,67.88,-0.17,12713,13956,-1243,65.23,0,0,0,3.21%,3.28%
2021/11/19,65.5,65.9,65.1,65.1,65.02,64.71,65.11,67.36,66.75,66.13,65.11,64.09,19,51,69,0,0,0,0,0.00%,-5,429,1,6,0.78%,0,0,0,0,0.00%,732,3,4,1,0,5.32%,75.58,67.88,-0.17,12583,13957,-1374,65.52,0,0,0,3.14%,3.21%
2021/11/22,65.8,65.8,65,65.3,65.12,64.81,65.13,67.36,66.76,66.15,65.13,64.1,26,34,50,0,0,0,0,0.00%,-2,427,1,3,0.77%,0,0,0,0,0.00%,731,-1,7,8,0,5.32%,75.58,67.88,-0.15,12582,13957,-1375,65.23,0,0,0,3.14%,3.18%
2021/11/23,64.9,65,64.6,65,65.16,64.9,65.12,67.37,66.78,66.14,65.12,64.09,25,32,41,0,0,0,0,0.00%,0,427,1,1,0.77%,0,0,0,0,0.00%,724,-7,1,7,1,5.27%,75.58,67.88,-0.11,12442,14287,-1845,64.83,0,0,0,3.15%,3.16%
2021/11/24,65,65.3,64.9,65,65.14,64.95,65.1,67.38,66.79,66.12,65.1,64.08,30,28,41,0,0,0,0,0.00%,-2,425,2,4,0.77%,0,0,0,0,0.00%,727,3,5,2,0,5.29%,75.58,67.88,-0.2,12388,14287,-1899,65.05,0,0,0,3.14%,3.15%
2021/11/25,65,65.2,64.8,65,65.08,64.99,65.07,67.38,66.81,66.05,65.07,64.08,19,24,39,0,0,0,0,0.00%,-3,422,0,3,0.76%,0,0,0,0,0.00%,731,4,5,0,1,5.32%,75.58,67.88,0.014,12376,14287,-1911,65.03,0,0,0,3.03%,3.09%
2021/11/26,65.8,66.6,64.2,65,65.06,65.04,65.05,67.4,66.82,66.02,65.05,64.07,45,29,40,0,0,0,0,0.00%,-10,412,3,13,0.74%,0,0,0,0,0.00%,731,0,8,8,0,5.32%,75.58,67.88,-0.33,12157,14940,-2783,65.06,0,0,0,2.99%,3.04%
2021/11/29,64.4,64.6,63.8,64.6,64.92,65.02,65,67.41,66.84,65.95,65,64.04,63,36,35,0,0,0,0,0.00%,-3,409,8,11,0.74%,0,0,0,0,0.00%,728,-3,3,6,0,5.29%,75.58,67.88,-0.038,12207,14945,-2738,64.28,0,0,0,2.94%,2.99%
2021/11/30,65.3,65.3,64.8,64.9,64.9,65.03,64.95,67.41,66.85,65.81,64.95,64.08,13,34,33,0,0,0,0,0.00%,-1,408,0,1,0.74%,0,0,0,0,0.00%,727,-1,2,3,0,5.29%,75.58,67.88,0.088,12287,14972,-2685,64.97,0,0,0,2.65%,2.82%
2021/12/1,64.9,65.3,64.8,65,64.9,65.02,64.91,67.42,66.87,65.67,64.91,64.14,22,32,30,0,0,0,0,0.00%,-4,404,0,4,0.73%,0,0,0,0,0.00%,728,1,3,2,0,5.29%,75.58,67.88,-0.28,12410,14480,-2070,65,0,0,0,2.37%,2.59%
2021/12/2,65.7,65.7,64.9,65.1,64.92,65,64.88,67.43,66.88,65.59,64.88,64.17,18,32,28,0,0,0,0,0.00%,-2,402,1,3,0.73%,0,0,0,0,0.00%,731,3,3,0,0,5.32%,75.58,67.88,-0.14,12479,14320,-1841,65.07,0,0,0,2.18%,2.38%
2021/12/3,65.2,65.4,65,65.1,64.94,65,64.86,67.44,66.89,65.49,64.86,64.22,25,28,29,0,0,0,0,0.00%,-2,400,0,2,0.72%,0,0,0,0,0.00%,740,9,9,0,0,5.38%,75.58,67.88,0.31,12481,14315,-1834,65.06,0,0,0,1.95%,2.17%
2021/12/6,65,65.4,64.9,65.2,65.06,64.99,64.9,67.44,66.9,65.5,64.9,64.3,13,18,27,0,0,0,0,0.00%,-1,399,0,1,0.72%,0,0,0,0,0.00%,747,7,7,0,0,5.43%,75.58,67.88,-0.14,12477,14317,-1840,65.17,0,0,0,1.84%,2.00%
2021/12/7,65.8,65.8,65.2,65.6,65.2,65.05,64.98,67.44,66.92,65.53,64.98,64.42,31,22,28,0,0,0,0,0.00%,-1,398,1,2,0.72%,0,0,0,0,0.00%,754,7,7,0,0,5.48%,75.58,67.88,0.4,13726,14213,-487,65.42,0,0,0,1.70%,1.85%
2021/12/8,65.9,66.5,65.7,66.3,65.46,65.18,65.07,67.45,66.94,65.82,65.07,64.31,92,36,34,0,0,0,0,0.00%,-11,387,2,13,0.70%,0,0,0,0,0.00%,801,47,47,0,0,5.83%,75.58,67.88,0.27,14295,14166,129,66.08,0,0,0,2.34%,2.09%
2021/12/9,66.3,66.6,66.3,66.6,65.76,65.34,65.17,67.46,66.96,66.15,65.17,64.18,112,55,43,0,0,0,0,0.00%,1,388,2,1,0.70%,0,0,0,0,0.00%,818,17,20,3,0,5.95%,75.58,67.88,-0.055,14368,14171,197,66.5,0,0,0,3.02%,2.55%
2021/12/10,66.7,66.8,66,66.6,66.06,65.5,65.27,67.46,66.98,66.39,65.27,64.15,32,56,42,0,0,0,0,0.00%,-1,387,0,1,0.70%,0,0,0,0,0.00%,822,4,4,0,0,5.98%,75.58,67.88,0.048,14425,14172,253,66.44,0,0,0,3.42%,2.99%
2021/12/13,67,68.3,67,68.3,66.68,65.87,65.45,67.48,67,67.15,65.45,63.74,268,107,63,0,0,0,0,0.00%,4,391,8,4,0.71%,0,0,0,0,0.00%,897,75,87,12,0,6.52%,75.58,67.88,-0.053,14398,14382,16,67.92,0,0,0,5.22%,4.10%
2021/12/14,68,68.1,66.5,67.9,67.14,66.17,65.6,67.49,67.01,67.59,65.6,63.62,179,137,79,0,0,0,0,0.00%,0,391,3,3,0.71%,0,0,0,0,0.00%,858,-39,14,52,1,6.24%,75.58,67.88,0.51,14556,14812,-256,67.69,0,0,0,6.05%,5.08%
2021/12/15,67.9,71,67.9,69.2,67.72,66.59,65.81,67.51,67.04,68.32,65.81,63.29,278,174,105,0,0,0,0,0.00%,-2,389,10,12,0.70%,0,0,0,0,0.00%,895,37,45,8,0,6.51%,75.58,67.88,0.93,14959,14817,142,69.35,0,0,0,7.64%,6.36%
2021/12/16,69.2,70.2,68.6,70.1,68.42,67.09,66.05,67.53,67.07,69.16,66.05,62.93,217,195,125,0,0,0,0,0.00%,-4,385,5,9,0.70%,0,0,0,0,0.00%,885,-10,6,16,0,6.44%,75.58,67.88,0.7,15153,14378,775,69.78,0,0,0,9.44%,7.90%
2021/12/17,70,71,69.9,71,69.3,67.68,66.34,67.55,67.1,70.1,66.34,62.58,336,256,156,0,0,0,0,0.00%,-5,380,7,12,0.69%,0,0,0,0,0.00%,931,46,70,24,0,6.77%,75.58,67.88,0.8,15184,14379,805,70.53,0,0,0,11.32%,9.61%
2021/12/20,71,71.5,69.5,70.2,69.68,68.18,66.59,67.58,67.12,70.66,66.59,62.51,129,228,167,0,0,0,0,0.00%,6,386,8,2,0.70%,0,0,0,0,0.00%,919,-12,3,15,0,6.68%,75.58,67.88,1.07,14990,14663,327,70.63,0,0,0,12.25%,10.93%
2021/12/21,69.9,70.2,68.5,70.2,70.14,68.64,66.85,67.6,67.14,71.14,66.85,62.55,125,217,177,0,0,0,0,0.00%,1,387,2,1,0.70%,0,0,0,0,0.00%,892,-27,9,36,0,6.49%,75.58,67.88,1.29,15173,14333,840,69.53,0,0,0,12.86%,11.89%
2021/12/22,70.5,73.2,70.5,72.8,70.86,69.29,67.24,67.64,67.18,72.16,67.24,62.31,545,270,222,0,0,0,0,0.00%,9,396,22,13,0.72%,0,0,0,0,0.00%,997,105,129,24,0,7.25%,75.58,67.88,0.87,15206,14323,883,72.24,0,0,0,14.66%,13.27%
2021/12/23,73.6,74.3,72,73.3,71.5,69.96,67.65,67.68,67.21,73.12,67.65,62.18,460,319,257,0,0,0,0,0.00%,39,436,44,5,0.79%,0,0,0,0,0.00%,1159,162,183,21,0,8.43%,75.58,67.88,0.13,15039,14107,932,73.59,0,0,0,16.18%,14.73%
2021/12/24,73.8,74.4,72.2,72.5,71.8,70.55,68.03,67.72,67.24,73.74,68.03,62.31,242,300,278,0,0,0,0,0.00%,22,459,31,9,0.83%,0,0,0,0,0.00%,1110,-49,30,79,0,8.07%,75.58,67.88,-0.081,15047,14107,940,73.12,0,0,0,16.81%,15.77%
2021/12/27,72.7,79.2,72.7,75.9,72.94,71.31,68.59,67.78,67.29,75.03,68.59,62.15,959,466,347,0,0,0,0,0.00%,-12,447,47,59,0.81%,0,0,0,0,0.00%,1236,126,219,93,0,8.99%,75.58,67.88,-0.31,15038,13892,1146,75.88,0,0,0,18.78%,17.27%
2021/12/28,76,77,74.5,76.1,74.12,72.13,69.15,67.83,67.33,76.13,69.15,62.17,307,503,360,0,0,0,0,0.00%,45,495,59,14,0.90%,0,0,0,0,0.00%,1194,-42,41,83,0,8.68%,75.58,67.88,0.21,15120,13724,1396,75.9,0,0,0,20.20%,18.73%
2021/12/29,76.5,79.5,76.5,78.6,75.28,73.07,69.83,67.89,67.38,77.66,69.83,62,609,515,393,0,0,0,0,0.00%,84,579,95,11,1.05%,0,0,0,0,0.00%,1252,58,107,49,0,9.11%,75.58,67.88,0.11,15194,13568,1626,78.2,0,0,0,22.43%,20.58%
2021/12/30,79,81.3,78.2,81.3,76.88,74.19,70.64,67.96,67.43,79.61,70.64,61.67,643,552,436,0,0,0,0,0.00%,60,639,83,23,1.16%,0,0,0,0,0.00%,1305,53,138,85,0,9.49%,75.58,67.88,-0.19,15287,13633,1654,80.34,0,0,0,25.41%,23.00%
2022/1/3,85,85,79.3,80.2,78.42,75.11,71.4,68.03,67.48,80.9,71.4,61.89,610,626,463,0,0,0,0,0.00%,38,677,85,47,1.23%,0,0,0,0,0.00%,1293,-12,92,104,0,9.40%,75.58,67.88,0.026,15356,13514,1842,81.84,0,0,0,26.63%,24.81%
2022/1/4,80,81.2,76,78.2,78.88,75.91,72.05,68.09,67.54,81.55,72.05,62.54,443,522,494,0,0,0,0,0.00%,49,726,67,18,1.32%,0,0,0,0,0.00%,1233,-60,43,103,0,8.97%,75.58,67.88,0.053,15524,13134,2390,78.75,0,0,0,26.38%,25.60%
2022/1/5,79.5,80.1,76.1,77.3,79.12,76.62,72.63,68.14,67.59,81.91,72.63,63.35,295,520,511,0,0,0,0,0.00%,72,798,83,11,1.45%,0,0,0,0,0.00%,1234,1,35,34,0,8.97%,75.58,67.88,0.16,16039,13136,2903,77.53,0,0,0,25.56%,25.58%
2022/1/6,77,79.5,76.9,78.4,79.08,77.18,73.24,68.19,67.64,82.36,73.24,64.11,229,444,480,0,0,0,0,0.00%,75,873,87,12,1.58%,0,0,0,0,0.00%,1210,-24,40,63,1,8.80%,75.58,67.88,-0.27,16069,13424,2645,78.22,0,0,0,24.93%,25.25%
2022/1/7,79.8,80.2,77.4,80,78.82,77.85,73.91,68.26,67.7,82.95,73.91,64.86,211,358,455,0,0,0,0,0.00%,34,907,51,17,1.64%,6,6,6,0,0.01%,1221,11,16,5,0,8.88%,75.58,67.88,-0.08,15960,13718,2242,78.82,0,0,0,24.49%,24.87%
2022/1/10,80,80.9,79,79.4,78.66,78.54,74.55,68.32,67.76,83.24,74.55,65.85,191,274,450,0,0,0,0,0.00%,38,945,60,22,1.71%,-3,3,0,3,0.01%,1194,-27,20,47,0,8.68%,75.58,67.88,-0.18,16080,13544,2536,79.93,0,0,0,23.33%,24.10%
