時間,開盤價,最高價,最低價,收盤價,SMA5,SMA10,SMA20,SMA200,SMA240,UB2.00,BBandMA20,LB2.00,成交量,MA5,MA10,買賣超(張),投信持股(張),買進(張),賣出(張),投信持股比例,買賣超(張),外資持股(張),買進(張),賣出(張),外資持股比例,買賣超(張),自營商持股(張),買進(張),賣出(張),自營商持股比例,融資(張),差額(張),買進(張),賣出(張),現償(張),使用率,投信買進均價,投信賣出均價,佔比(%),投信未平倉買口,投信未平倉賣口,投信未平倉淨口,投信成本線,累計買賣超,比例%,近 5 期，投信買超佔成交量比重,BBand width,Band%EMA3
2021/9/29,75,76.7,73,73.1,79.1,77.77,77.33,62.64,58.83,81.84,77.33,72.81,20788,17573,11430,50,31236,50,0,2.74%,-6078,318723,2424,8502,27.94%,-937,14502,257,1194,1.27%,22672,-1075,1662,2732,5,8.39%,78.17,76.65,0.44,11987,17513,-5526,71,1397,1.59,1.59,11.67%,11.44%
2021/9/30,73.6,75,72.6,73.8,78.1,77.34,77.1,62.8,58.97,81.84,77.1,72.36,8507,17719,11621,256,27838,256,0,2.44%,-1507,317605,1999,3506,27.85%,85,14587,629,544,1.28%,22664,-8,462,470,0,8.39%,77.97,76.09,0.42,12194,17186,-4992,71.02,1133,1.28,1.28,12.29%,11.86%
2021/10/1,73,74.7,72,72.5,76.1,76.97,76.8,62.95,59.12,81.89,76.8,71.71,7452,13528,11799,0,27838,0,0,2.44%,74,317782,1455,1381,27.86%,-239,14348,186,425,1.26%,22263,-401,601,1002,0,8.24%,77.95,76.09,0.41,12100,18183,-6083,71.02,401,0.59,0.59,13.26%,12.56%
2021/10/4,73.1,74,69,69,73.42,76.22,76.46,63.08,59.25,82.58,76.46,70.34,13314,13116,12727,-124,27714,10,134,2.43%,1176,319007,3578,2402,27.97%,-654,13694,275,929,1.20%,22071,-192,963,1155,0,8.17%,77.94,75.74,0.18,12265,18200,-5935,71.02,248,0.38,0.38,16.01%,14.29%
2021/10/5,66.5,71.5,64.2,70.6,71.8,75.71,76.2,63.22,59.38,82.83,76.2,69.57,16702,13353,13853,-816,26898,10,826,2.36%,1680,320688,6681,5001,28.12%,388,14082,851,463,1.23%,22330,259,1139,868,12,8.27%,77.92,73.6,0.8,12618,18127,-5509,71.02,-634,-0.95,-0.95,17.40%,15.84%
2021/10/6,70.3,73.6,70.3,70.7,71.32,75.21,75.98,63.36,59.51,83.02,75.98,68.93,14785,12152,14863,-20,26878,0,20,2.36%,-1303,319180,2746,4049,27.98%,-122,13960,552,674,1.22%,22036,-294,861,1151,4,8.16%,77.94,73.59,0.71,12642,18125,-5483,71.02,-704,-1.16,-1.16,18.54%,17.19%
2021/10/7,71.6,73,71.2,72.6,71.08,74.59,75.85,63.5,59.65,83.04,75.85,68.65,6601,11771,14745,143,27021,143,0,2.37%,-52,318536,1343,1395,27.93%,269,14229,438,169,1.25%,22273,237,856,609,10,8.25%,77.79,73.55,0.54,12949,17293,-4344,71.03,-817,-1.39,-1.39,18.96%,18.08%
2021/10/8,73,74.6,72.1,74,71.38,73.74,75.73,63.65,59.8,82.96,75.73,68.5,7205,11721,12625,162,27183,182,20,2.38%,335,318438,1428,1093,27.92%,229,14458,423,194,1.27%,21999,-274,570,844,0,8.14%,77.8,73.05,0.61,12851,17514,-4663,71.05,-655,-1.12,-1.12,19.10%,18.59%
2021/10/12,76.4,80.2,76.3,78.9,73.36,73.39,75.81,63.81,59.96,83.14,75.81,68.48,28846,14828,13972,2007,29190,2027,20,2.56%,8958,327314,13555,4597,28.70%,-627,13831,787,1414,1.21%,21766,-233,2026,2259,0,8.06%,78.18,73.1,0.18,12734,17965,-5231,71.57,1476,1.99,1.99,19.35%,18.97%
2021/10/13,78.9,79.6,76.3,77.3,74.7,73.25,75.73,63.98,60.13,82.96,75.73,68.5,15611,14610,13981,477,29667,477,0,2.60%,-2891,324280,2373,5264,28.43%,-103,13728,243,345,1.20%,22047,281,1082,796,5,8.16%,78.04,73.1,0.36,12747,18099,-5352,71.67,2769,3.79,3.79,19.10%,19.03%
2021/10/14,78,78.4,73.9,74.5,75.46,73.39,75.58,64.12,60.28,82.78,75.58,68.38,10410,13735,12943,223,29890,223,0,2.62%,-1170,322542,1907,3077,28.28%,-42,13687,354,395,1.20%,22008,-39,1050,1089,0,8.15%,77.86,73.1,0.27,12783,18088,-5305,71.7,3012,4.39,4.39,19.06%,19.04%
2021/10/15,76.4,79.4,75.5,79,76.74,73.91,75.63,64.28,60.44,82.9,75.63,68.35,14336,15282,13526,979,30869,979,0,2.71%,5832,327657,7810,1978,28.73%,198,13885,513,314,1.22%,20800,-1208,602,1782,28,7.70%,77.92,73.1,-0.092,13316,17122,-3806,71.91,3848,5.04,5.04,19.24%,19.14%
2021/10/18,80.3,81,77.9,80.5,78.04,74.71,75.84,64.45,60.62,83.42,75.84,68.26,14002,16641,14181,631,31500,631,0,2.76%,-1259,326442,2280,3539,28.62%,404,14289,805,401,1.25%,21222,422,1381,958,1,7.86%,78.08,72.41,-0.14,13423,17088,-3665,72.07,4317,5.19,5.19,19.99%,19.56%
2021/10/19,80,82.3,79.7,82,78.66,76.01,76.12,64.62,60.79,84.15,76.12,68.08,14765,13825,14326,25,31525,25,0,2.76%,738,327966,3893,3156,28.75%,220,14509,480,260,1.27%,21483,261,1528,1267,0,7.95%,78.16,71.53,0.82,13824,16754,-2930,72.08,2335,3.38,3.38,21.12%,20.34%
2021/10/20,82.1,82.9,80.7,81.1,79.42,77.06,76.39,64.8,60.97,84.71,76.39,68.06,7770,12257,13433,200,31725,200,0,2.78%,218,328190,1802,1583,28.77%,-153,14355,136,289,1.26%,21233,-250,640,890,0,7.86%,78.31,68.89,0.64,14047,16753,-2706,72.14,2058,3.36,3.36,21.79%,21.07%
2021/10/21,81.6,82.8,80.8,81.1,80.74,78.1,76.66,64.98,61.14,85.22,76.66,68.09,8787,11932,12833,40,31765,40,0,2.79%,2459,330055,3984,1525,28.94%,-642,13713,159,801,1.20%,20586,-647,654,1086,215,7.62%,78.38,68.83,0.076,12801,16738,-3937,72.15,1875,3.14,3.14,22.34%,21.71%
