時間,開盤價,最高價,最低價,收盤價,SMA5,SMA10,SMA20,SMA200,SMA240,UB2.00,BBandMA20,LB2.00,成交量,MA5,MA10,買賣超(張),投信持股(張),買進(張),賣出(張),投信持股比例,買賣超(張),外資持股(張),買進(張),賣出(張),外資持股比例,買賣超(張),自營商持股(張),買進(張),賣出(張),自營商持股比例,融資(張),差額(張),買進(張),賣出(張),現償(張),使用率,投信買進均價,投信賣出均價,佔比(%),投信未平倉買口,投信未平倉賣口,投信未平倉淨口,投信成本線,累計買賣超,比例%,近 5 期，投信買超佔成交量比重,BBand width,Band%EMA3
2021/9/29,100,101,100,100.5,102.2,102.35,105.4,102.9,97.52,113.84,105.4,96.96,1728,1337,1439,5,345,5,0,0.21%,-193,15962,174,367,9.90%,-53,348,4,57,0.22%,8469,-220,215,433,2,21.03%,103.29,113.13,0.44,11987,17513,-5526,109.86,8,0.12,0.12,16.01%,16.33%
2021/9/30,101,101,98,99.5,101.7,101.9,104.73,103.05,97.63,112.77,104.73,96.68,2434,1621,1546,4,660,4,0,0.41%,-368,15709,361,729,9.75%,-12,336,17,29,0.21%,8573,104,302,195,3,21.29%,102.42,113.14,0.42,12194,17186,-4992,109.79,12,0.15,0.15,15.37%,15.85%
2021/10/1,98.1,101,97.5,97.9,100.58,101.49,103.85,103.17,97.74,110.75,103.85,96.94,2327,1855,1605,3,663,3,0,0.41%,348,16123,722,374,10.00%,-14,322,9,23,0.20%,8464,-109,174,283,0,21.02%,101.88,112.9,0.41,12100,18183,-6083,109.74,14,0.15,0.15,13.31%,14.58%
2021/10/4,99,99.3,94.2,94.2,99.02,100.66,102.98,103.28,97.83,110.17,102.98,95.79,2237,2060,1695,17,680,17,0,0.42%,291,16657,776,485,10.34%,-34,288,4,38,0.18%,8250,-214,170,340,44,20.49%,99.18,112.35,0.18,12265,18200,-5935,109.39,30,0.29,0.29,13.96%,14.27%
2021/10/5,93,99,92.2,98.6,98.14,100.17,102.34,103.42,97.93,108.6,102.34,96.07,2986,2342,1855,9,689,9,0,0.43%,1205,17863,1634,429,11.08%,12,300,16,3,0.19%,7756,-494,102,583,13,19.26%,98.6,107.59,0.8,12618,18127,-5509,109.22,38,0.32,0.32,12.25%,13.26%
2021/10/6,99.3,103,99.3,100,98.04,100.12,101.94,103.56,98.04,107.71,101.94,96.16,3294,2656,1996,3,692,3,0,0.43%,392,18047,1106,714,11.20%,13,313,32,19,0.19%,7692,-64,177,239,2,19.10%,98.49,105.06,0.71,12642,18125,-5483,109.18,36,0.27,0.27,11.33%,12.29%
2021/10/7,101,105,101,104.5,99.04,100.37,101.91,103.73,98.17,107.63,101.91,96.19,2601,2689,2155,3,695,3,0,0.43%,470,18396,825,355,11.42%,5,318,31,26,0.20%,7666,-26,266,291,1,19.04%,98.77,104.72,0.54,12949,17293,-4344,109.16,35,0.26,0.26,11.23%,11.76%
2021/10/8,105.5,106,102,102.5,99.96,100.27,101.89,103.9,98.3,107.59,101.89,96.18,2053,2634,2245,1,696,1,0,0.43%,-338,18033,214,552,11.19%,8,325,37,29,0.20%,7728,62,185,123,0,19.19%,98.86,104.77,0.61,12851,17514,-4663,109.15,33,0.25,0.25,11.21%,11.48%
2021/10/12,102.5,103,99.4,99.5,101.02,100.02,101.61,104.05,98.41,107.22,101.61,96,1920,2571,2315,1,697,1,0,0.43%,-700,17119,283,983,10.62%,-6,319,15,21,0.20%,7875,147,248,101,0,19.56%,98.9,104.77,0.18,12734,17965,-5231,109.14,17,0.13,0.13,11.04%,11.26%
2021/10/13,100.5,100.5,96,96.1,100.52,99.33,101.07,104.2,98.51,106.59,101.07,95.54,1462,2266,2304,2,699,2,0,0.43%,-376,17153,147,523,10.64%,-41,278,8,49,0.17%,7893,18,143,119,6,19.60%,98.9,104.28,0.36,12747,18099,-5352,109.11,10,0.088,0.088,10.94%,11.10%
2021/10/14,98,98,95,96.6,99.84,98.94,100.65,104.34,98.6,106.19,100.65,95.1,972,1802,2229,2,701,2,0,0.44%,0,17204,260,260,10.68%,-23,256,1,24,0.16%,7855,-38,40,78,0,19.51%,98.9,102.32,0.27,12783,18088,-5305,109.07,9,0.1,0.1,11.02%,11.06%
2021/10/15,98.5,99.3,97.7,97.8,98.5,98.77,100.34,104.49,98.71,105.79,100.34,94.88,980,1477,2083,0,701,0,0,0.44%,22,17309,278,256,10.74%,-1,255,7,8,0.16%,7911,56,145,89,0,19.64%,98.9,102.32,-0.092,13316,17122,-3806,109.07,6,0.081,0.081,10.87%,10.96%
2021/10/18,99,99,97.1,97.3,97.46,98.71,100.1,104.64,98.81,105.65,100.1,94.55,673,1201,1918,-7,694,0,7,0.43%,-110,17199,123,233,10.67%,-11,244,4,15,0.15%,7987,76,118,42,0,19.83%,98.16,97.82,-0.14,13423,17088,-3665,109.07,-2,-0.033,-0.033,11.09%,11.03%
2021/10/19,98,101,97.7,101,97.76,99.39,100.03,104.8,98.94,105.48,100.03,94.57,1702,1158,1864,9,703,9,0,0.44%,492,17757,618,126,11.02%,90,334,92,1,0.21%,7707,-280,125,405,0,19.14%,98.41,97.82,0.82,13824,16754,-2930,108.95,6,0.1,0.1,10.91%,10.97%
2021/10/20,102,102,99.8,100.5,98.64,99.58,99.88,104.97,99.07,105.1,99.88,94.65,1175,1100,1683,7,710,7,0,0.44%,-306,17497,100,406,10.86%,-37,297,3,40,0.18%,7730,23,121,98,0,19.20%,98.62,97.82,0.64,14047,16753,-2706,108.87,11,0.2,0.2,10.47%,10.72%
2021/10/21,100,103,99.5,99.5,99.22,99.53,99.83,105.13,99.2,105.05,99.83,94.6,2024,1311,1556,1,711,1,0,0.44%,-146,17543,577,723,10.89%,15,312,17,2,0.19%,7724,-6,159,165,0,19.18%,98.65,97.82,0.076,12801,16738,-3937,108.86,10,0.15,0.15,10.46%,10.59%
2021/10/22,100,104,99.7,102.5,100.16,99.33,99.85,105.31,99.34,105.12,99.85,94.58,2776,1670,1574,-60,651,2,62,0.40%,603,18085,978,375,11.22%,20,332,26,6,0.21%,7617,-107,294,311,90,18.91%,98.75,101.65,0.13,12719,16736,-4017,108.84,-50,-0.6,-0.6,10.55%,10.57%
2021/10/25,102.5,103.5,100.5,102.5,101.2,99.33,99.8,105.48,99.48,104.95,99.8,94.66,1252,1786,1494,-4,647,3,7,0.40%,-322,17794,109,431,11.04%,-19,313,5,24,0.19%,7658,41,136,95,0,19.02%,98.82,101.69,-0.03,12703,16738,-4035,108.81,-47,-0.53,-0.53,10.31%,10.44%
2021/10/26,103.5,103.5,101,101,101.2,99.48,99.75,105.64,99.62,104.83,99.75,94.67,2005,1846,1502,0,647,0,0,0.40%,-147,17601,667,814,10.92%,-2,311,7,9,0.19%,7613,-45,161,202,4,18.90%,98.77,101.69,0.086,12776,16455,-3679,108.81,-56,-0.61,-0.61,10.18%,10.31%
2021/10/27,101.5,104.5,101,103.5,101.8,100.22,99.78,105.82,99.77,104.92,99.78,94.63,1843,1980,1540,-7,640,0,7,0.40%,679,18466,854,175,11.46%,13,324,14,1,0.20%,7386,-227,142,369,0,18.34%,98.74,101.81,0.026,12699,16452,-3753,108.81,-70,-0.71,-0.71,10.31%,10.31%
2021/10/28,103.5,105.5,103.5,104,102.7,100.96,99.95,106,99.92,105.41,99.95,94.49,1734,1922,1616,0,640,0,0,0.40%,187,18680,376,189,11.59%,18,342,24,6,0.21%,7383,-3,256,259,0,18.33%,98.61,101.81,0.17,12583,16455,-3872,108.81,-71,-0.74,-0.74,10.93%,10.62%
2021/10/29,105,106,103.5,104,103,101.58,100.18,106.18,100.06,105.91,100.18,94.44,2576,1882,1776,-1,639,0,1,0.40%,387,19081,1115,728,11.84%,146,489,164,18,0.30%,7208,-175,196,367,4,17.90%,98.56,101.84,0.14,12485,16619,-4134,108.8,-12,-0.13,-0.13,11.44%,11.03%
2021/11/1,105.5,107,105,106,103.7,102.45,100.58,106.37,100.22,106.74,100.58,94.42,2095,2051,1918,-1,638,1,2,0.40%,713,19548,919,206,12.13%,15,504,17,2,0.31%,7013,-195,161,356,0,17.41%,98.68,101.94,0.1,12580,16396,-3816,108.8,-9,-0.088,-0.088,12.25%,11.64%
2021/11/2,107,107.5,103,103.5,104.2,102.7,101.05,106.55,100.36,106.58,101.05,95.51,2447,2139,1993,-4,634,0,4,0.39%,-265,19313,552,817,11.98%,-24,479,22,46,0.30%,6790,-223,246,469,0,16.86%,99.78,102.08,-0.011,12535,16507,-3972,108.8,-13,-0.12,-0.12,10.96%,11.30%
2021/11/3,104.5,104.5,102.5,104,104.3,103.05,101.32,106.72,100.52,106.88,101.32,95.76,1160,2002,1991,-6,628,0,6,0.39%,355,19438,540,185,12.06%,5,484,17,12,0.30%,6761,-29,81,110,0,16.79%,100.71,102.17,-0.57,12592,16497,-3905,108.8,-12,-0.12,-0.12,10.98%,11.14%
2021/11/4,105,105.5,104,104.5,104.4,103.55,101.54,106.9,100.67,107.23,101.54,95.85,866,1829,1875,-7,621,0,7,0.39%,-31,19011,157,188,11.80%,-3,481,11,14,0.30%,6732,-29,80,109,0,16.72%,100.7,102.32,-0.2,12612,16176,-3564,108.8,-19,-0.21,-0.21,11.21%,11.17%
2021/11/5,105.5,106,102.5,104.5,104.5,103.75,101.54,107.08,100.82,107.23,101.54,95.85,1682,1650,1766,-1,620,2,3,0.38%,64,19075,574,510,11.84%,25,505,30,5,0.31%,6717,-15,73,88,0,16.68%,100.69,102.38,-0.088,12650,15701,-3051,108.78,-19,-0.23,-0.23,11.21%,11.19%
2021/11/8,105.5,107,105,107,104.7,104.2,101.77,107.26,100.98,107.93,101.77,95.6,1869,1605,1828,-4,616,0,4,0.38%,106,19184,410,304,11.90%,-94,411,12,106,0.26%,6690,-27,113,139,1,16.61%,100.59,102.51,0.0082,12763,15481,-2718,108.79,-22,-0.27,-0.27,12.11%,11.65%
2021/11/9,107,107,102.5,104,104.8,104.5,101.99,107.43,101.12,108.13,101.99,95.85,4747,2065,2102,-5,611,0,5,0.38%,-2209,17462,178,2387,10.84%,75,486,84,9,0.30%,6795,105,437,332,0,16.87%,100.58,102.57,0.073,12714,15162,-2448,108.79,-23,-0.22,-0.22,12.05%,11.85%
2021/11/10,105.5,107.5,103.5,105,105,104.65,102.44,107.59,101.27,108.08,102.44,96.79,3694,2572,2287,-2,609,0,2,0.38%,200,17716,639,439,10.99%,5,491,21,16,0.30%,7016,221,502,279,2,17.42%,100.79,102.62,0.25,12634,14882,-2248,108.79,-19,-0.15,-0.15,11.01%,11.43%
2021/11/11,104.5,109,104,108,105.7,105.05,103.01,107.75,101.43,108.47,103.01,97.54,4413,3281,2555,0,609,0,0,0.38%,1281,19032,1625,344,11.81%,223,714,244,21,0.44%,7289,273,681,408,0,18.10%,101.13,102.62,0.051,12592,14595,-2003,108.79,-12,-0.073,-0.073,10.62%,11.02%
2021/11/12,108.5,109.5,107,107,106.2,105.35,103.47,107.89,101.58,108.65,103.47,98.29,2935,3532,2591,-1,608,0,1,0.38%,-283,18752,417,700,11.64%,-187,527,37,224,0.33%,7206,-83,269,352,0,17.89%,101.13,102.66,0.34,12638,14588,-1950,108.79,-12,-0.068,-0.068,10.01%,10.52%
2021/11/15,107.5,111,107.5,109,106.6,105.65,104.05,108.03,101.74,108.95,104.05,99.15,3128,3783,2694,-15,593,0,15,0.37%,740,19557,1065,325,12.14%,5,532,23,18,0.33%,7251,45,309,264,0,18.01%,101.13,103.73,0.0041,12616,14269,-1653,108.79,-23,-0.12,-0.12,9.41%,9.97%
2021/11/16,110.5,112,108.5,109,107.6,106.2,104.45,108.19,101.89,109.59,104.45,99.31,2323,3299,2682,0,593,0,0,0.37%,-381,19134,385,766,11.87%,37,570,91,54,0.35%,7122,-129,263,386,6,17.69%,101.86,103.73,0.52,12678,14267,-1589,108.79,-18,-0.11,-0.11,9.84%,9.90%
2021/11/17,109.5,111,108,110,108.6,106.8,104.93,108.37,102.04,110.27,104.93,99.58,2540,3068,2820,0,593,0,0,0.37%,468,19602,796,328,12.16%,32,602,37,5,0.37%,6871,-251,153,401,3,17.06%,102.94,103.73,0.24,12770,14117,-1347,108.79,-16,-0.1,-0.1,10.18%,10.04%
2021/11/18,110.5,112.5,109.5,110.5,109.1,107.4,105.48,108.54,102.21,110.73,105.48,100.22,2240,2633,2957,-1,592,0,1,0.37%,-134,19245,424,558,11.94%,-31,571,11,42,0.35%,6800,-71,263,334,0,16.89%,103.16,103.79,-0.17,12713,13956,-1243,108.78,-17,-0.13,-0.13,9.97%,10.01%
2021/11/19,111,111,107.5,108.5,109.4,107.8,105.78,108.7,102.36,111,105.78,100.55,2016,2449,2991,1,593,1,0,0.37%,-511,18789,235,746,11.66%,-21,551,14,35,0.34%,6797,-3,182,157,28,16.88%,104.29,105.41,-0.17,12583,13957,-1374,108.79,-15,-0.12,-0.12,9.89%,9.95%
