時間,開盤價,最高價,最低價,收盤價,SMA5,SMA10,SMA20,SMA200,SMA240,UB2.00,BBandMA20,LB2.00,成交量,MA5,MA10,買賣超(張),投信持股(張),買進(張),賣出(張),投信持股比例,買賣超(張),外資持股(張),買進(張),賣出(張),外資持股比例,買賣超(張),自營商持股(張),買進(張),賣出(張),自營商持股比例,融資(張),差額(張),買進(張),賣出(張),現償(張),使用率,投信買進均價,投信賣出均價,佔比(%),投信未平倉買口,投信未平倉賣口,投信未平倉淨口,投信成本線,累計買賣超,比例%,近 5 期，投信買超佔成交量比重,BBand width,Band%EMA3
2021/9/29,814,849,780,782,806.6,804.8,817.55,N/A,N/A,866.67,817.55,768.43,527,215,264,-99,2554,0,99,2.99%,75,64073,181,106,75.01%,-1,193,2,3,0.23%,56,56,56,0,0,0.26%,815.51,808.2,0.44,11987,17513,-5526,748.39,-335,-31.16,-31.16,12.02%,12.61%
2021/9/30,795,805,774,803,803,805.5,815.1,N/A,N/A,861.94,815.1,768.26,305,251,271,-20,2517,0,20,2.95%,80,64148,124,44,75.09%,0,193,1,1,0.23%,89,33,40,7,0,0.42%,815.51,807.49,0.42,12194,17186,-4992,748.39,-325,-25.92,-25.92,11.49%,12.05%
2021/10/1,800,829,793,798,799.6,806.1,811.6,N/A,N/A,852.14,811.6,771.06,548,329,305,42,2559,42,0,3.00%,67,64215,256,189,75.17%,0,193,2,2,0.23%,153,64,75,11,0,0.72%,813.86,807.49,0.41,12100,18183,-6083,749.43,-199,-12.1,-12.1,9.99%,11.02%
2021/10/4,813,813,781,787,794.2,804.7,807.7,N/A,N/A,841.36,807.7,774.04,130,318,295,-4,2555,0,4,2.99%,-22,64193,31,53,75.15%,0,193,1,1,0.23%,160,7,15,8,0,0.75%,813.86,807.42,0.18,12265,18200,-5935,749.43,-104,-6.54,-6.54,8.34%,9.68%
2021/10/5,794,845,780,828,799.6,805.3,806.1,N/A,N/A,831.76,806.1,780.44,503,403,261,-4,2551,0,4,2.99%,138,64330,213,75,75.31%,0,193,5,5,0.23%,207,47,56,9,0,0.97%,813.86,807.47,0.8,12618,18127,-5509,749.43,-85,-4.22,-4.22,6.37%,8.02%
2021/10/6,851,910,840,881,819.4,813,808.65,N/A,N/A,849.15,808.65,768.15,892,476,345,175,2726,175,0,3.19%,-10,64330,149,159,75.31%,-1,192,6,7,0.22%,293,86,106,20,0,1.37%,858.7,807.47,0.71,12642,18125,-5483,757.81,189,7.95,7.95,10.02%,9.02%
2021/10/7,907,930,884,893,837.4,820.2,813.25,N/A,N/A,867.72,813.25,758.78,656,546,398,12,2738,12,0,3.21%,-15,64312,135,150,75.29%,3,195,4,1,0.23%,365,72,107,35,0,1.71%,860.76,807.23,0.54,12949,17293,-4344,758.46,221,8.1,8.1,13.40%,11.21%
2021/10/8,903,914,879,889,855.6,827.6,817.6,N/A,N/A,880.95,817.6,754.25,182,473,401,2,2740,2,0,3.21%,36,64348,55,19,75.33%,-1,194,5,6,0.23%,386,21,34,13,0,1.81%,861.03,807.23,0.61,12851,17514,-4663,758.56,181,7.66,7.66,15.50%,13.35%
2021/10/12,880,901,866,882,874.6,834.4,821.4,N/A,N/A,890.38,821.4,752.42,119,470,394,0,2740,0,0,3.21%,-8,64339,36,44,75.32%,0,194,0,0,0.23%,389,3,10,7,0,1.82%,861.42,807.24,0.18,12734,17965,-5231,758.56,185,7.87,7.87,16.80%,15.07%
2021/10/13,888,910,874,900,889,844.3,825.45,N/A,N/A,902.44,825.45,748.46,385,447,425,6,2746,10,4,3.21%,110,64449,208,98,75.45%,4,198,7,3,0.23%,413,24,43,19,0,1.93%,862.71,807.66,0.36,12747,18099,-5352,759.07,195,8.73,8.73,18.65%,16.86%
2021/10/14,902,961,902,945,901.8,860.6,832.7,N/A,N/A,924.6,832.7,740.8,1216,512,494,161,2907,161,0,3.40%,151,64600,384,233,75.62%,7,205,13,6,0.24%,426,13,68,55,0,1.99%,889.93,808.18,0.27,12783,18088,-5305,768.94,181,7.08,7.08,22.07%,19.47%
2021/10/15,960,1020,954,1015,926.2,881.8,843.65,N/A,N/A,963.41,843.65,723.89,1276,636,591,32,2939,32,0,3.44%,267,64867,486,219,75.94%,19,225,28,9,0.26%,508,82,110,28,0,2.38%,896.73,809.54,-0.092,13316,17122,-3806,771.36,201,6.32,6.32,28.39%,23.93%
2021/10/18,1030,1075,1015,1035,955.4,905.5,855.8,N/A,N/A,999.13,855.8,712.47,1019,803,638,44,2983,64,20,3.49%,140,65022,325,185,76.12%,-21,204,7,28,0.24%,523,15,59,44,0,2.45%,913.96,819.84,-0.14,13423,17088,-3665,777.17,243,6.05,6.05,33.50%,28.71%
2021/10/19,1060,1105,1040,1085,996,935.3,870,N/A,N/A,1042.17,870,697.83,733,926,698,3,2986,23,20,3.50%,115,65137,212,97,76.25%,17,221,18,1,0.26%,561,38,89,51,0,2.63%,920.24,831.71,0.82,13824,16754,-2930,779.41,246,5.31,5.31,39.58%,34.15%
2021/10/20,1080,1125,1060,1090,1034,961.5,883.4,N/A,N/A,1078.7,883.4,688.1,499,949,698,51,3037,51,0,3.56%,18,65155,152,134,76.27%,4,225,7,3,0.26%,562,1,48,47,0,2.63%,942.89,835.9,0.64,14047,16753,-2706,784.63,291,6.14,6.14,44.22%,39.18%
2021/10/21,1095,1190,1075,1190,1083,992.4,902.7,N/A,N/A,1135.49,902.7,669.91,1040,913,713,37,3074,51,14,3.60%,89,65253,313,224,76.39%,3,228,10,7,0.27%,573,11,56,45,0,2.68%,959.77,846.31,0.076,12801,16738,-3937,790.67,167,3.66,3.66,51.58%,45.38%
2021/10/22,1195,1275,1150,1165,1113,1019.6,919.9,N/A,N/A,1175.7,919.9,664.1,1107,880,758,-5,3069,0,5,3.59%,47,65300,236,189,76.44%,1,229,16,15,0.27%,591,18,71,53,0,2.77%,959.77,852.98,0.13,12719,16736,-4017,790.67,130,2.96,2.96,55.62%,50.50%
2021/10/25,1140,1180,1065,1170,1140,1047.7,937.65,N/A,N/A,1210.57,937.65,664.73,759,828,815,-33,3036,19,52,3.55%,84,65406,204,120,76.57%,9,238,19,10,0.28%,575,-16,49,65,0,2.69%,964.97,900.56,-0.03,12703,16738,-4035,792.83,53,1.28,1.28,58.21%,54.35%
2021/10/26,1195,1200,1105,1120,1147,1071.5,952.95,N/A,N/A,1230.69,952.95,675.21,646,810,868,-34,3002,0,34,3.51%,-7,65399,178,185,76.56%,-5,233,8,13,0.27%,620,45,79,34,0,2.90%,964.97,960.04,0.086,12776,16455,-3679,792.83,16,0.39,0.39,58.29%,56.32%
2021/10/27,1125,1165,1105,1130,1155,1094.5,969.4,N/A,N/A,1248.16,969.4,690.64,542,819,884,-14,2988,1,15,3.50%,57,65456,158,101,76.63%,-2,231,15,17,0.27%,623,3,31,28,0,2.92%,965.23,981.43,0.026,12699,16452,-3753,792.94,-49,-1.2,-1.2,57.51%,56.92%
2021/10/28,1135,1185,1095,1115,1140,1111.5,986.05,N/A,N/A,1257.74,986.05,714.36,598,730,822,2,2990,2,0,3.50%,53,65508,167,114,76.69%,2,233,7,5,0.27%,600,-23,39,62,0,2.81%,965.76,1067.04,0.17,12583,16455,-3872,793.17,-84,-2.3,-2.3,55.11%,56.01%
2021/10/29,1125,1225,1120,1225,1152,1132.5,1007.15,N/A,N/A,1284.19,1007.15,730.11,902,689,785,-5,2985,35,40,3.49%,121,65629,262,141,76.83%,-1,232,22,23,0.27%,572,-28,89,117,0,2.68%,977.18,1116,0.14,12485,16619,-4134,797.79,-84,-2.44,-2.44,55.02%,55.51%
2021/11/1,1265,1275,1210,1220,1162,1151,1028.25,N/A,N/A,1302.63,1028.25,753.87,733,684,756,14,2999,14,0,3.51%,-128,65501,65,193,76.68%,4,236,19,15,0.28%,607,35,89,54,0,2.84%,993.44,1116,0.1,12580,16396,-3816,799.85,-37,-1.08,-1.08,53.37%,54.44%
2021/11/2,1240,1330,1190,1230,1184,1165.5,1050.4,N/A,N/A,1314.64,1050.4,786.16,944,744,777,-11,2988,2,13,3.50%,25,65517,195,170,76.70%,-3,233,8,11,0.27%,690,83,144,61,0,3.23%,994.28,1130.82,-0.011,12535,16507,-3972,800.16,-14,-0.38,-0.38,50.31%,52.38%
2021/11/3,1275,1275,1195,1220,1202,1178.5,1070,N/A,N/A,1323.27,1070,816.73,406,717,768,-18,2970,2,20,3.48%,-28,65489,66,94,76.66%,-2,230,9,11,0.27%,695,5,46,41,0,3.25%,994.99,1144.32,-0.57,12592,16497,-3905,800.45,-18,-0.5,-0.5,47.34%,49.86%
2021/11/4,1240,1305,1215,1235,1226,1183,1087.7,N/A,N/A,1335.07,1087.7,840.33,576,712,721,33,3003,43,10,3.52%,4,65493,130,126,76.67%,10,240,18,8,0.28%,695,0,46,45,1,3.25%,1054.98,1149,-0.2,12612,16176,-3564,807.02,13,0.37,0.37,45.49%,47.67%
2021/11/5,1260,1325,1240,1300,1241,1196.5,1108.05,N/A,N/A,1354.97,1108.05,861.13,839,700,695,82,3085,82,0,3.61%,-38,65449,142,180,76.62%,-3,238,10,13,0.28%,728,33,92,59,0,3.41%,1090.19,1149,-0.088,12650,15701,-3051,819.8,100,2.86,2.86,44.57%,46.12%
2021/11/8,1270,1285,1170,1170,1231,1196.5,1122.1,N/A,N/A,1348.71,1122.1,895.49,563,666,675,-27,3058,0,27,3.58%,31,65481,108,77,76.65%,-15,222,2,17,0.26%,698,-30,80,109,1,3.27%,1090.84,1156.48,0.0082,12763,15481,-2718,819.8,59,1.77,1.77,40.39%,43.25%
2021/11/9,1175,1215,1105,1140,1213,1198.5,1135,N/A,N/A,1333.04,1135,936.96,933,663,704,-243,2815,0,243,3.30%,316,65847,393,77,77.08%,-37,185,1,38,0.22%,737,39,82,43,0,3.45%,1090.84,1150.26,0.073,12714,15162,-2448,819.8,-173,-5.22,-5.22,34.90%,39.08%
2021/11/10,1165,1175,1125,1140,1197,1199.5,1147,N/A,N/A,1313.14,1147,980.86,512,685,701,-64,2751,10,74,3.22%,20,65827,162,142,77.06%,-2,183,18,20,0.21%,757,20,39,19,0,3.55%,1090.84,1151.8,0.25,12634,14882,-2248,821,-219,-6.4,-6.4,28.97%,34.02%
2021/11/11,1155,1250,1140,1250,1200,1213,1162.25,N/A,N/A,1305.9,1162.25,1018.6,994,768,740,49,2800,63,14,3.28%,-58,65748,231,289,76.97%,21,204,38,17,0.24%,785,28,99,71,0,3.68%,1161.48,1153.23,0.051,12592,14595,-2003,829.82,-203,-5.29,-5.29,24.72%,29.37%
2021/11/12,1320,1375,1285,1375,1215,1228,1180.25,N/A,N/A,1335.35,1180.25,1025.15,1227,846,773,73,2873,73,0,3.36%,-95,65653,245,340,76.86%,54,259,61,7,0.30%,794,9,115,106,0,3.72%,1196.15,1153.23,0.34,12638,14588,-1950,842.81,-212,-5.01,-5.01,26.28%,27.83%
2021/11/15,1420,1505,1375,1500,1281,1256,1203.5,N/A,N/A,1398.75,1203.5,1008.25,1550,1043,854,113,2986,113,0,3.50%,-8,65652,486,494,76.85%,14,273,31,17,0.32%,771,-23,100,123,0,3.61%,1261.66,1157.06,0.0041,12616,14269,-1653,865.7,-72,-1.38,-1.38,32.45%,30.14%
2021/11/16,1515,1530,1440,1465,1346,1279.5,1222.5,N/A,N/A,1440.55,1222.5,1004.45,701,997,830,-20,2966,1,21,3.47%,-12,65640,136,148,76.84%,2,274,21,19,0.32%,807,36,71,35,0,3.78%,1270,1171.89,0.52,12678,14267,-1589,865.91,151,3.03,3.03,35.67%,32.90%
2021/11/17,1465,1540,1465,1500,1418,1307.5,1243,N/A,N/A,1483.32,1243,1002.68,548,1004,844,12,2978,12,0,3.49%,-3,65642,109,112,76.84%,6,280,15,9,0.33%,788,-19,25,44,0,3.69%,1292.93,1171.89,0.24,12770,14117,-1347,868.49,227,4.52,4.52,38.67%,35.79%
2021/11/18,1520,1555,1485,1485,1465,1332.5,1257.75,N/A,N/A,1518.58,1257.75,996.92,498,905,837,2,2980,29,27,3.49%,2,65646,135,133,76.85%,-4,276,6,10,0.32%,788,0,26,26,0,3.69%,1320.17,1187.79,-0.17,12713,13956,-1243,874.73,180,3.98,3.98,41.48%,38.63%
