時間,開盤價,最高價,最低價,收盤價,SMA5,SMA10,SMA20,SMA200,SMA240,UB2.00,BBandMA20,LB2.00,成交量,MA5,MA10,買賣超(張),投信持股(張),買進(張),賣出(張),投信持股比例,買賣超(張),外資持股(張),買進(張),賣出(張),外資持股比例,買賣超(張),自營商持股(張),買進(張),賣出(張),自營商持股比例,融資(張),差額(張),買進(張),賣出(張),現償(張),使用率,投信買進均價,投信賣出均價,佔比(%),投信未平倉買口,投信未平倉賣口,投信未平倉淨口,投信成本線,累計買賣超,比例%,近 5 期，投信買超佔成交量比重,BBand width,Band%EMA3
2021/9/29,150,150.5,146,148.5,151.7,153.8,155.4,177.51,170.74,161.93,155.4,148.87,3228,2129,1808,15,17883,15,0,5.88%,-1037,73149,439,1476,24.07%,107,12768,220,113,4.20%,6563,-158,172,323,7,8.64%,152.07,153.44,0.44,11987,17513,-5526,133.59,-1736,-16.31,-16.31,8.41%,7.77%
2021/9/30,148,149,145,146.5,150.3,152.8,154.85,177.57,170.74,162.36,154.85,147.34,2892,2378,1997,24,20641,24,0,6.79%,-896,72212,1025,1921,23.76%,85,12853,113,28,4.23%,6582,19,76,54,3,8.66%,149.83,153.43,0.42,12194,17186,-4992,133.61,-1156,-9.72,-9.72,9.70%,8.73%
2021/10/1,145,147.5,145,146.5,149.1,151.8,154.15,177.61,170.74,162.02,154.15,146.28,2120,2288,2043,16,20657,16,0,6.80%,343,72567,988,645,23.88%,255,13108,338,83,4.31%,6511,-71,81,151,1,8.57%,149.1,153.36,0.41,12100,18183,-6083,133.62,-530,-4.63,-4.63,10.22%,9.47%
2021/10/4,147.5,148,144,145,147.7,150.7,153.35,177.66,170.72,161.52,153.35,145.18,2493,2493,2175,126,20783,126,0,6.84%,-748,71866,510,1258,23.64%,159,13267,231,72,4.37%,6767,256,414,155,3,8.91%,146.74,153.26,0.18,12265,18200,-5935,133.69,183,1.47,1.47,10.66%,10.07%
2021/10/5,144.5,149,141,148,146.9,149.7,152.78,177.72,170.72,160.75,152.78,144.8,2400,2627,2292,37,20820,37,0,6.85%,501,72264,1501,1000,23.78%,124,13391,146,22,4.41%,6743,-24,61,84,1,8.88%,146.68,153.23,0.8,12618,18127,-5509,133.71,218,1.66,1.66,10.44%,10.26%
2021/10/6,149,150,146.5,148,146.8,149.25,152.28,177.76,170.73,160.13,152.28,144.42,1601,2301,2215,10,20830,10,0,6.85%,-200,72071,721,921,23.71%,159,13550,180,21,4.46%,6890,147,194,45,2,9.07%,146.65,153.19,0.71,12642,18125,-5483,133.72,213,1.85,1.85,10.32%,10.29%
2021/10/7,149,153.5,148.5,153.5,148.2,149.25,152.1,177.84,170.77,159.68,152.1,144.52,2320,2187,2283,461,21291,461,0,7.01%,384,72423,1123,739,23.83%,269,13819,280,11,4.55%,6810,-80,32,112,0,8.96%,149.93,153.17,0.54,12949,17293,-4344,134.11,650,5.94,5.94,9.97%,10.13%
2021/10/8,155.5,159.5,155,157,150.3,149.7,152.4,177.92,170.84,160.25,152.4,144.55,3978,2558,2423,591,21882,641,50,7.20%,250,73025,1320,1070,24.03%,185,14004,194,9,4.61%,6885,75,258,183,0,9.06%,153.5,153.24,0.61,12851,17514,-4663,134.79,1225,9.58,9.58,10.30%,10.22%
2021/10/12,156,159.5,151.5,152.5,151.8,149.75,152.33,177.97,170.88,160.14,152.33,144.51,3568,2773,2633,5,21887,5,0,7.20%,-1111,71989,1027,2138,23.68%,217,14221,254,37,4.68%,6957,72,253,181,0,9.16%,153.51,153.24,0.18,12734,17965,-5231,134.79,1104,7.96,7.96,10.27%,10.24%
2021/10/13,152,153.5,146,146.5,151.5,149.2,151.93,178.02,170.9,160.07,151.93,143.78,2132,2720,2673,25,21912,28,3,7.21%,-919,71315,272,1191,23.46%,185,14406,219,34,4.74%,6916,-41,141,175,7,9.10%,153.41,153.24,0.36,12747,18099,-5352,134.81,1092,8.03,8.03,10.72%,10.48%
2021/10/14,147.5,149,144,146.5,151.2,149,151.4,178.06,170.93,159.52,151.4,143.28,2024,2804,2553,13,21925,13,0,7.22%,-541,70710,508,1049,23.26%,82,14488,151,68,4.77%,6970,54,129,75,0,9.17%,153.33,153.23,0.27,12783,18088,-5305,134.82,1095,7.81,7.81,10.73%,10.60%
