時間,開盤價,最高價,最低價,收盤價,SMA5,SMA10,SMA20,SMA200,SMA240,UB2.00,BBandMA20,LB2.00,成交量,MA5,MA10,買賣超(張),投信持股(張),買進(張),賣出(張),投信持股比例,買賣超(張),外資持股(張),買進(張),賣出(張),外資持股比例,買賣超(張),自營商持股(張),買進(張),賣出(張),自營商持股比例,融資(張),差額(張),買進(張),賣出(張),現償(張),使用率,投信買進均價,投信賣出均價,佔比(%),投信未平倉買口,投信未平倉賣口,投信未平倉淨口,投信成本線,累計買賣超,比例%,近 5 期，投信買超佔成交量比重,BBand width,Band%EMA3
2021/9/29,363,364,353,358,366.1,367.25,376.98,351.56,343.03,398.46,376.98,355.49,1060,1241,1277,17,4847,29,12,0.63%,75,325960,810,735,42.18%,-78,983,17,95,0.13%,123,-2,0,2,0,0.06%,371.74,369.76,0.44,11987,17513,-5526,273.39,34,0.55,0.55,11.40%,10.78%
2021/9/30,358,365.5,353.5,365,364.8,366.55,375.93,351.84,343.32,397.59,375.93,354.26,2153,1330,1310,19,4902,19,0,0.63%,69,326136,1982,1913,42.21%,4,986,24,20,0.13%,121,-2,5,7,0,0.06%,371.41,369.76,0.42,12194,17186,-4992,273.73,53,0.8,0.8,11.53%,11.15%
2021/10/1,365,368,348,352.5,361.4,365.15,374.35,352.03,343.56,397.93,374.35,350.77,1259,1455,1342,20,4922,20,0,0.64%,-279,325937,769,1048,42.18%,9,995,39,30,0.13%,125,4,14,10,0,0.06%,370.73,368.98,0.41,12100,18183,-6083,274.06,73,1,1,12.60%,11.88%
2021/10/4,352.5,357,349,353.5,358.6,363.4,372.78,352.22,343.76,397.48,372.78,348.07,553,1428,1302,26,4948,26,0,0.64%,24,325905,459,435,42.18%,14,1009,21,7,0.13%,124,-1,0,1,0,0.06%,369.94,368.82,0.18,12265,18200,-5935,274.48,86,1.2,1.2,13.26%,12.57%
2021/10/5,353.5,353.5,341,341.5,354.1,360.8,370.55,352.36,343.94,397.96,370.55,343.14,869,1179,1224,29,4977,29,0,0.64%,-244,325643,508,751,42.14%,6,1015,17,11,0.13%,144,20,23,3,0,0.07%,368.64,368.08,0.8,12618,18127,-5509,274.88,111,1.88,1.88,14.80%,13.68%
2021/10/6,345,347.5,338.5,340.5,350.6,358.35,368.33,352.49,344.11,397.83,368.33,338.82,1071,1181,1211,8,4985,8,0,0.65%,-132,325501,842,974,42.12%,-26,989,13,39,0.13%,146,2,4,2,0,0.08%,368.29,367.73,0.71,12642,18125,-5483,274.99,102,1.73,1.73,16.02%,14.85%
2021/10/7,347,350,342.5,345,346.6,355.7,366.08,352.64,344.31,395.49,366.08,336.66,801,911,1120,4,4989,4,0,0.65%,9,325489,696,687,42.12%,37,1026,54,17,0.13%,125,-21,0,21,0,0.06%,368.11,367.08,0.54,12949,17293,-4344,275.05,87,1.91,1.91,16.07%,15.46%
2021/10/8,351,357,350.5,350.5,346.2,353.8,364.1,352.82,344.52,392.09,364.1,336.11,734,806,1130,3,4992,3,0,0.65%,55,325553,686,631,42.13%,1,1028,5,4,0.13%,120,-5,3,6,2,0.06%,367.09,366.86,0.61,12851,17514,-4663,275.09,70,1.74,1.74,15.38%,15.42%
2021/10/12,350.5,350.5,340.5,348.5,345.2,351.9,361.93,352.97,344.72,387.57,361.93,336.28,883,872,1150,7,4999,7,0,0.65%,-87,325598,722,809,42.14%,-10,1017,9,19,0.13%,117,-3,1,4,0,0.06%,365.65,366.61,0.18,12734,17965,-5231,275.19,51,1.17,1.17,14.17%,14.79%
2021/10/13,348.5,354,341,341,345.1,349.6,359.28,353.1,344.91,381.89,359.28,336.66,611,820,999,35,5034,39,4,0.65%,13,325559,367,354,42.13%,18,1035,24,6,0.13%,118,1,1,0,0,0.06%,362.89,365.52,0.36,12747,18099,-5352,275.73,57,1.39,1.39,12.59%,13.69%
2021/10/14,350,351,345,345.5,346.1,348.35,357.8,353.17,345.11,379.96,357.8,335.64,642,734,958,14,5048,14,0,0.65%,236,325712,588,352,42.15%,6,1041,15,9,0.13%,116,-2,0,2,0,0.06%,362.51,364.88,0.27,12783,18088,-5305,275.93,63,1.72,1.72,12.39%,13.04%
2021/10/15,350,353.5,348,352,347.5,347.05,356.8,353.29,345.36,378.09,356.8,335.51,1223,819,865,8,5056,8,0,0.65%,360,326176,1086,725,42.21%,4,1045,17,13,0.14%,77,-39,0,39,0,0.04%,360.65,364.88,-0.092,13316,17122,-3806,276.05,67,1.64,1.64,11.94%,12.49%
2021/10/18,352,353.5,341,342,345.8,346,355.58,353.25,345.56,377.31,355.58,333.84,360,744,775,1,5057,1,0,0.65%,-122,326056,178,301,42.20%,5,1049,10,6,0.14%,96,19,19,0,0,0.05%,357.13,364.88,-0.14,13423,17088,-3665,276.05,65,1.75,1.75,12.23%,12.36%
2021/10/19,349,349.5,345,348,345.7,345.45,354.43,353.3,345.77,375.19,354.43,333.66,670,701,786,-40,5017,0,40,0.65%,235,326305,591,356,42.23%,29,1078,41,12,0.14%,82,-14,0,14,0,0.04%,355.57,357.96,0.82,13824,16754,-2930,276.05,18,0.51,0.51,11.72%,12.04%
2021/10/20,353.5,354,346,350,347.5,346.3,353.55,353.35,346,373.49,353.55,333.61,978,775,797,0,5017,0,0,0.65%,246,326570,860,614,42.26%,5,1083,7,2,0.14%,95,13,13,0,0,0.05%,354.5,357.67,0.64,14047,16753,-2706,276.05,-17,-0.44,-0.44,11.28%,11.66%
2021/10/21,354.5,354.5,346,348,348,347.05,352.7,353.44,346.21,372.06,352.7,333.34,569,760,747,0,5017,0,0,0.65%,-57,326533,473,530,42.26%,4,1087,6,2,0.14%,94,-1,2,3,0,0.05%,351.98,349.65,0.076,12801,16738,-3937,276.05,-31,-0.82,-0.82,10.98%,11.32%
