時間,開盤價,最高價,最低價,收盤價,SMA5,SMA10,SMA20,SMA200,SMA240,UB2.00,BBandMA20,LB2.00,成交量,MA5,MA10,買賣超(張),投信持股(張),買進(張),賣出(張),投信持股比例,買賣超(張),外資持股(張),買進(張),賣出(張),外資持股比例,買賣超(張),自營商持股(張),買進(張),賣出(張),自營商持股比例,融資(張),差額(張),買進(張),賣出(張),現償(張),使用率,投信買進均價,投信賣出均價,佔比(%),投信未平倉買口,投信未平倉賣口,投信未平倉淨口,投信成本線,累計買賣超,比例%,近 5 期，投信買超佔成交量比重,BBand width,Band%EMA3
2021/9/29,70.2,71.4,69.2,69.5,71.1,69.87,69.42,64.52,66.61,74.8,69.42,64.03,5972,12010,9961,190,7556,190,0,3.98%,3,24505,1020,1017,12.90%,-318,1417,117,434,0.75%,12506,-323,543,866,0,26.34%,70.18,70.65,0.44,11987,17513,-5526,66.27,1471,2.45,2.45,15.51%,18.81%
2021/9/30,69.7,70.4,68,68,70.9,69.64,69.72,64.45,66.59,73.96,69.72,65.47,4889,12289,9728,317,5214,317,0,2.75%,-232,24460,837,1069,12.87%,-111,1306,31,142,0.69%,12204,-302,517,819,0,25.70%,70.32,70.65,0.42,12194,17186,-4992,66.45,1788,2.91,2.91,12.18%,15.49%
2021/10/1,68.3,69,65,65.1,69.66,69.26,69.68,64.37,66.55,74.06,69.68,65.3,6480,11629,8737,1,5215,1,0,2.75%,1421,25936,2142,721,13.65%,-642,664,40,682,0.35%,11992,-212,488,699,1,25.25%,70.54,70.65,0.41,12100,18183,-6083,66.45,1269,2.18,2.18,12.58%,14.04%
2021/10/4,65.9,67.2,64.8,65,68.04,69.06,69.5,64.31,66.52,74.32,69.5,64.68,4131,6422,8487,0,5215,0,0,2.75%,312,26315,1343,1031,13.85%,-110,554,37,147,0.29%,12004,12,321,308,1,25.28%,70.74,70.65,0.18,12265,18200,-5935,66.45,621,1.93,1.93,13.87%,13.95%
2021/10/5,65,68.7,64.5,68.7,67.26,69.06,69.41,64.26,66.51,74.22,69.41,64.6,5128,5320,8562,1,5216,1,0,2.75%,-42,26260,1175,1217,13.82%,-2,553,126,128,0.29%,12047,43,500,437,20,25.37%,70.74,70.65,0.8,12618,18127,-5509,66.45,509,1.91,1.91,13.85%,13.90%
2021/10/6,68.1,69.5,67.8,68.7,67.1,69.1,69.43,64.22,66.5,74.22,69.43,64.63,2947,4715,8362,80,5296,80,0,2.79%,214,26438,983,769,13.91%,-44,509,42,86,0.27%,12042,-5,251,252,4,25.36%,70.7,70.65,0.71,12642,18125,-5483,66.48,399,1.69,1.69,13.82%,13.86%
2021/10/7,70,71.7,69.6,70.8,67.66,69.28,69.47,64.2,66.5,74.3,69.47,64.64,5925,4922,8605,288,5584,288,0,2.94%,-388,26034,826,1214,13.70%,-20,489,54,74,0.26%,12611,569,877,308,0,26.56%,70.7,70.65,0.54,12949,17293,-4344,66.69,370,1.5,1.5,13.91%,13.88%
2021/10/8,71.7,72.5,70.4,70.8,68.8,69.23,69.67,64.19,66.5,74.37,69.67,64.97,4288,4484,8057,0,5584,0,0,2.94%,711,26746,1263,552,14.08%,44,533,70,26,0.28%,12406,-205,417,622,0,26.13%,70.7,70.65,0.61,12851,17514,-4663,66.69,369,1.65,1.65,13.50%,13.69%
2021/10/12,71,72.3,70.5,72,70.2,69.12,69.7,64.18,66.5,74.44,69.7,64.95,4985,4655,5538,60,5644,60,0,2.97%,624,27316,1477,853,14.38%,25,558,117,92,0.29%,12543,137,746,609,0,26.42%,70.76,70.65,0.18,12734,17965,-5231,66.75,429,1.84,1.84,13.62%,13.65%
2021/10/13,71.5,72.5,70.4,70.8,70.62,68.94,69.58,64.18,66.5,74.1,69.58,65.06,3658,4361,4840,0,5644,0,0,2.97%,401,27530,1028,627,14.49%,-37,521,36,73,0.27%,12315,-228,423,651,0,25.94%,70.76,70.65,0.36,12747,18099,-5352,66.75,428,1.96,1.96,12.98%,13.32%
2021/10/14,71.5,74.5,71.2,73.9,71.66,69.38,69.63,64.19,66.5,74.29,69.63,64.96,12674,6306,5511,0,5644,0,0,2.97%,3472,30968,4496,1024,16.30%,445,966,516,71,0.51%,11166,-1149,1158,2307,0,23.52%,70.65,70.65,0.27,12783,18088,-5305,66.75,348,1.1,1.1,13.41%,13.36%
2021/10/15,75.6,76.8,73.2,76,72.7,70.18,69.91,64.21,66.52,75.34,69.91,64.48,18630,8847,6885,104,5748,104,0,3.03%,-12,30912,2722,2734,16.27%,786,1752,1018,232,0.92%,11990,824,2137,1313,0,25.25%,70.82,70.65,-0.092,13316,17122,-3806,66.91,164,0.37,0.37,15.54%,14.45%
2021/10/18,75.2,77.5,74.7,77.3,74,71.4,70.33,64.25,66.53,76.62,70.33,64.04,7129,9415,6950,755,6503,813,58,3.42%,78,30860,1825,1747,16.24%,26,1779,240,213,0.94%,11845,-145,494,639,0,24.95%,72,76.42,-0.14,13423,17088,-3665,68.1,919,1.95,1.95,17.87%,16.16%
2021/10/19,78.5,79.1,76.7,78.5,75.3,72.75,70.91,64.3,66.56,77.93,70.91,63.88,7516,9921,7288,95,6598,95,0,3.47%,-359,30501,1399,1758,16.05%,-39,1740,164,203,0.92%,12129,284,916,632,0,25.54%,72.14,76.42,0.82,13824,16754,-2930,68.23,954,1.92,1.92,19.81%,17.98%
2021/10/20,77.7,80.3,77.3,77.9,76.72,73.67,71.37,64.35,66.57,78.93,71.37,63.8,10655,11321,7841,690,7288,690,0,3.84%,1100,31601,2400,1300,16.63%,-35,1705,99,134,0.90%,12704,575,1252,677,0,26.75%,73.79,76.42,0.64,14047,16753,-2706,69.21,1644,2.9,2.9,21.21%,19.60%
2021/10/21,79,80,77.5,78.2,77.58,74.62,71.86,64.39,66.59,79.85,71.86,63.87,7619,10310,8308,128,7416,128,0,3.90%,804,32340,1690,886,17.02%,88,1793,172,84,0.94%,12712,8,952,944,0,26.77%,74.08,76.42,0.076,12801,16738,-3937,69.38,1772,3.44,3.44,22.22%,20.91%
2021/10/22,79.2,83,78.3,80.8,78.54,75.62,72.45,64.45,66.6,81.21,72.45,63.69,13128,9209,9028,1,7417,1,0,3.90%,2833,34666,4160,1327,18.25%,-59,1734,311,370,0.91%,13476,764,2349,1585,0,28.38%,74.08,76.42,0.13,12719,16736,-4017,69.38,1669,3.62,3.62,24.18%,22.54%
