時間,開盤價,最高價,最低價,收盤價,SMA5,SMA10,SMA20,SMA200,SMA240,UB2.00,BBandMA20,LB2.00,成交量,MA5,MA10,買賣超(張),投信持股(張),買進(張),賣出(張),投信持股比例,買賣超(張),外資持股(張),買進(張),賣出(張),外資持股比例,買賣超(張),自營商持股(張),買進(張),賣出(張),自營商持股比例,融資(張),差額(張),買進(張),賣出(張),現償(張),使用率,投信買進均價,投信賣出均價,佔比(%),投信未平倉買口,投信未平倉賣口,投信未平倉淨口,投信成本線,累計買賣超,比例%,近 5 期，投信買超佔成交量比重,BBand width,Band%EMA3
2021/9/29,38.25,40.4,37.8,39.15,38.3,38.5,37.73,44.31,45.39,40,37.73,35.46,1501,516,789,51,554,51,0,0.21%,-106,17996,142,248,6.89%,-14,0,26,40,0.00%,5288,61,195,74,60,8.10%,38.08,42.79,0.44,11987,17513,-5526,38.07,65,2.52,2.52,12.03%,11.81%
2021/9/30,39.7,39.7,38.45,39.25,38.59,38.67,37.78,44.24,45.36,40.13,37.78,35.43,979,628,836,25,581,25,0,0.22%,-47,17963,160,207,6.88%,-1,0,0,1,0.00%,5302,14,83,69,0,8.12%,38.12,42.79,0.42,12194,17186,-4992,38.11,85,2.71,2.71,12.45%,12.13%
2021/10/1,39.6,40.5,38.05,38.1,38.63,38.54,37.75,44.16,45.32,40.08,37.75,35.43,3932,1373,1030,23,604,23,0,0.23%,3,17894,708,705,6.85%,19,19,27,8,0.01%,5179,-123,349,472,0,7.94%,38.18,42.79,0.41,12100,18183,-6083,38.17,108,1.57,1.57,12.33%,12.23%
2021/10/4,38.5,38.8,36.9,37.05,38.37,38.33,37.72,44.08,45.27,40.07,37.72,35.37,1015,1513,955,39,643,39,0,0.25%,-61,17859,148,209,6.84%,-10,9,1,11,0.00%,5096,-83,66,149,0,7.81%,38.15,42.79,0.18,12265,18200,-5935,38.14,147,1.94,1.94,12.44%,12.34%
2021/10/5,36.6,37.35,36.15,37,38.11,38.12,37.7,43.99,45.22,40.06,37.7,35.33,653,1616,975,30,673,30,0,0.26%,-68,17802,154,222,6.81%,-2,6,0,2,0.00%,5087,-9,27,36,0,7.79%,38.09,42.79,0.8,12618,18127,-5509,38.09,168,2.08,2.08,12.56%,12.45%
2021/10/6,37.5,38,37,37,37.68,37.99,37.71,43.9,45.16,40.05,37.71,35.37,947,1505,1011,5,678,5,0,0.26%,-260,17546,86,346,6.72%,-3,3,12,15,0.00%,5123,36,61,25,0,7.85%,38.09,42.79,0.71,12642,18125,-5483,38.08,122,1.62,1.62,12.44%,12.44%
2021/10/7,37.7,37.7,37.1,37.1,37.25,37.92,37.75,43.82,45.1,40.02,37.75,35.49,398,1389,1009,0,678,0,0,0.26%,38,17598,116,78,6.74%,-1,2,9,10,0.00%,5020,-103,23,126,0,7.69%,38.09,42.79,0.54,12949,17293,-4344,38.08,97,1.4,1.4,12.01%,12.22%
2021/10/8,37.5,37.5,36.5,36.7,36.97,37.8,37.82,43.74,45.04,39.86,37.82,35.79,532,709,1041,0,678,0,0,0.26%,-71,17533,57,128,6.71%,-3,0,1,4,0.00%,4891,-129,44,87,86,7.49%,38.09,42.79,0.61,12851,17514,-4663,38.08,74,2.09,2.09,10.76%,11.49%
2021/10/12,36.7,36.7,36,36.05,36.77,37.57,37.83,43.66,44.98,39.84,37.83,35.82,515,609,1061,4,682,4,0,0.26%,-202,17354,59,261,6.64%,-1,0,2,3,0.00%,4889,-2,25,27,0,7.49%,38.08,42.79,0.18,12734,17965,-5231,38.07,39,1.28,1.28,10.61%,11.05%
2021/10/13,35.6,35.9,35.1,35.3,36.43,37.27,37.77,43.58,44.92,39.99,37.77,35.56,823,643,1130,20,702,20,0,0.27%,-193,17217,144,337,6.59%,2,2,7,5,0.00%,4813,-76,14,89,1,7.37%,38,42.79,0.36,12747,18099,-5352,37.99,29,0.9,0.9,11.74%,11.39%
