時間,開盤價,最高價,最低價,收盤價,SMA5,SMA10,SMA20,SMA200,SMA240,UB2.00,BBandMA20,LB2.00,成交量,MA5,MA10,買賣超(張),投信持股(張),買進(張),賣出(張),投信持股比例,買賣超(張),外資持股(張),買進(張),賣出(張),外資持股比例,買賣超(張),自營商持股(張),買進(張),賣出(張),自營商持股比例,融資(張),差額(張),買進(張),賣出(張),現償(張),使用率,投信買進均價,投信賣出均價,佔比(%),投信未平倉買口,投信未平倉賣口,投信未平倉淨口,投信成本線,累計買賣超,比例%,近 5 期，投信買超佔成交量比重,BBand width,Band%EMA3
2021/9/29,74.5,74.5,72,72.6,74.52,74.5,74.1,86.06,87.15,77.58,74.1,70.61,138,130,116,0,0,0,0,0.00%,-43,3571,8,51,9.38%,-2,188,0,2,0.49%,2235,4,15,9,2,23.50%,103.67,68.71,0.44,11987,17513,-5526,72.69,0,0,0,9.41%,9.51%
2021/9/30,72.6,73.7,72,73.2,74.34,74.31,74.13,85.99,87.06,77.57,74.13,70.68,111,130,108,0,0,0,0,0.00%,29,3600,39,10,9.46%,0,188,0,0,0.49%,2229,-6,3,9,0,23.44%,103.67,68.71,0.42,12194,17186,-4992,72.91,0,0,0,9.29%,9.40%
2021/10/1,72.9,74.5,70.1,70.6,73.32,73.85,73.98,85.92,86.96,77.74,73.98,70.21,391,183,138,0,0,0,0,0.00%,-43,3557,81,124,9.35%,-2,186,0,2,0.49%,2226,-3,26,29,0,23.41%,103.67,68.71,0.41,12100,18183,-6083,72.38,0,0,0,10.19%,9.79%
2021/10/4,71,71.8,68.2,68.2,71.82,73.21,73.51,85.84,86.84,77.67,73.51,69.34,299,200,159,0,0,0,0,0.00%,-6,3551,61,67,9.33%,0,186,0,0,0.49%,2221,-5,18,23,0,23.35%,103.67,68.71,0.18,12265,18200,-5935,68.93,0,0,0,11.34%,10.57%
2021/10/5,66.2,70.1,65.9,69.9,70.9,72.7,73.15,85.75,86.73,77.25,73.15,69.04,147,217,166,0,0,0,0,0.00%,39,3677,79,40,9.66%,0,186,0,0,0.49%,2204,-17,2,19,0,23.18%,103.67,68.71,0.8,12618,18127,-5509,68.25,0,0,0,11.23%,10.90%
2021/10/6,70,70.9,68,68,69.98,72.25,72.85,85.65,86.61,77.51,72.85,68.19,167,223,176,0,0,0,0,0.00%,-23,3647,20,43,9.58%,0,186,0,0,0.49%,2209,5,9,2,2,23.23%,103.67,68.71,0.71,12642,18125,-5483,68.71,0,0,0,12.79%,11.84%
2021/10/7,70.5,71.4,68.7,71.4,69.62,71.98,72.82,85.58,86.51,77.51,72.82,68.13,121,225,178,0,0,0,0,0.00%,60,3708,73,13,9.74%,0,186,0,0,0.49%,2204,-5,7,12,0,23.18%,103.67,68.71,0.54,12949,17293,-4344,70.24,0,0,0,12.87%,12.36%
2021/10/8,71.5,73.1,70.8,72.2,69.94,71.63,72.92,85.53,86.42,77.47,72.92,68.36,144,176,179,0,0,0,0,0.00%,26,3734,52,26,9.81%,0,186,0,0,0.49%,2217,13,24,11,0,23.31%,103.67,68.71,0.61,12851,17514,-4663,71.95,0,0,0,12.49%,12.42%
2021/10/12,72.3,74,71.6,71.6,70.62,71.22,72.84,85.43,86.33,77.43,72.84,68.25,186,153,177,0,0,0,0,0.00%,-51,3687,25,76,9.69%,0,186,0,0,0.49%,2228,11,32,21,0,23.43%,103.67,68.71,0.18,12734,17965,-5231,72.55,0,0,0,12.60%,12.51%
2021/10/13,71.9,72.1,69.6,69.6,70.56,70.73,72.71,85.31,86.23,77.51,72.71,67.91,112,146,182,0,0,0,0,0.00%,-25,3662,23,48,9.62%,0,186,0,0,0.49%,2227,-1,11,12,0,23.42%,103.67,68.71,0.36,12747,18099,-5352,70.46,0,0,0,13.19%,12.85%
