時間,開盤價,最高價,最低價,收盤價,SMA5,SMA10,SMA20,SMA200,SMA240,UB2.00,BBandMA20,LB2.00,成交量,MA5,MA10,買賣超(張),投信持股(張),買進(張),賣出(張),投信持股比例,買賣超(張),外資持股(張),買進(張),賣出(張),外資持股比例,買賣超(張),自營商持股(張),買進(張),賣出(張),自營商持股比例,融資(張),差額(張),買進(張),賣出(張),現償(張),使用率,投信買進均價,投信賣出均價,佔比(%),投信未平倉買口,投信未平倉賣口,投信未平倉淨口,投信成本線,累計買賣超,比例%,近 5 期，投信買超佔成交量比重,BBand width,Band%EMA3
2021/9/29,45.5,45.5,44.6,44.7,45.69,46.41,47.42,49.07,46.26,50.36,47.42,44.47,424,256,257,0,13,0,0,0.01%,-81,18063,24,105,11.86%,-24,15,0,24,0.01%,1567,-68,9,32,45,4.12%,52.97,29.2,0.44,11987,17513,-5526,44,0,0,0,12.41%,12.08%
2021/9/30,44.9,45.2,44,45,45.47,46.17,47.16,49.12,46.34,49.99,47.16,44.33,332,293,270,0,13,0,0,0.01%,171,18239,205,34,11.98%,-1,14,0,1,0.01%,1560,-7,8,15,0,4.10%,52.97,29.2,0.42,12194,17186,-4992,44,0,0,0,12.00%,12.04%
2021/10/1,45,45,43.55,44.6,45.26,45.84,46.89,49.17,46.4,49.62,46.89,44.16,564,344,303,0,13,0,0,0.01%,-238,18003,20,258,11.82%,-14,0,0,14,0.00%,1529,-31,8,38,1,4.02%,52.97,29.2,0.41,12100,18183,-6083,44,0,0,0,11.66%,11.85%
2021/10/4,45.1,45.1,43,43,44.63,45.41,46.57,49.22,46.46,49.53,46.57,43.61,420,379,322,0,13,0,0,0.01%,-211,17823,30,241,11.71%,0,0,0,0,0.00%,1519,-10,21,31,0,3.99%,52.97,29.2,0.18,12265,18200,-5935,44,0,0,0,12.72%,12.29%
2021/10/5,42,43.45,41.9,43.3,44.12,45.04,46.25,49.26,46.52,49.17,46.25,43.33,190,386,311,0,13,0,0,0.01%,36,17862,93,57,11.73%,0,0,0,0,0.00%,1509,-10,8,17,1,3.97%,52.97,29.2,0.8,12618,18127,-5509,44,0,0,0,12.63%,12.46%
2021/10/6,43.35,43.5,42.4,42.4,43.66,44.68,45.96,49.3,46.58,49.17,45.96,42.74,209,343,299,0,13,0,0,0.01%,-106,17756,24,130,11.66%,-7,0,0,7,0.00%,1510,1,13,11,1,3.97%,52.97,29.2,0.71,12642,18125,-5483,44,0,0,0,14.00%,13.23%
2021/10/7,42.45,43.9,42.45,43.75,43.41,44.44,45.77,49.34,46.64,49.03,45.77,42.5,212,319,306,0,13,0,0,0.01%,105,17849,141,36,11.72%,5,5,5,0,0.00%,1486,-24,3,27,0,3.91%,52.97,29.2,0.54,12949,17293,-4344,44,0,0,0,14.28%,13.75%
2021/10/8,43.75,44.2,43.7,43.7,43.23,44.25,45.61,49.37,46.69,48.95,45.61,42.26,141,234,289,0,13,0,0,0.01%,-51,17783,19,70,11.68%,0,5,0,0,0.00%,1493,7,10,3,0,3.92%,52.97,29.2,0.61,12851,17514,-4663,44,0,0,0,14.67%,14.21%
2021/10/12,43.05,45,43.05,45,43.63,44.13,45.48,49.41,46.75,48.7,45.48,42.25,465,243,311,0,13,0,0,0.01%,181,17998,374,193,11.82%,0,5,0,0,0.00%,1465,-28,5,33,0,3.85%,52.97,29.2,0.18,12734,17965,-5231,44,0,0,0,14.18%,14.20%
2021/10/13,45,45,42.05,42.25,43.42,43.77,45.22,49.44,46.8,48.59,45.22,41.84,812,368,377,1,14,1,0,0.01%,-459,17589,160,619,11.55%,3,8,4,1,0.01%,1479,14,24,10,0,3.89%,42.87,29.2,0.36,12747,18099,-5352,43.93,1,0.054,0.054,14.93%,14.56%
2021/10/14,42.5,43.5,42.25,42.65,43.47,43.57,44.99,49.47,46.85,48.41,44.99,41.57,281,382,363,0,14,0,0,0.01%,-78,17525,85,163,11.51%,0,8,0,0,0.01%,1475,-4,5,9,0,3.88%,42.87,29.2,0.27,12783,18088,-5305,43.93,1,0.052,0.052,15.21%,14.89%
2021/10/15,43.4,44.35,42.9,44.25,43.57,43.49,44.83,49.5,46.91,48.07,44.83,41.59,584,457,388,0,14,0,0,0.01%,105,17630,272,167,11.58%,1,9,1,0,0.01%,1470,-5,9,14,0,3.86%,42.87,29.2,-0.092,13316,17122,-3806,43.93,1,0.044,0.044,14.46%,14.67%
