時間,開盤價,最高價,最低價,收盤價,SMA5,SMA10,SMA20,SMA200,SMA240,UB2.00,BBandMA20,LB2.00,成交量,MA5,MA10,買賣超(張),投信持股(張),買進(張),賣出(張),投信持股比例,買賣超(張),外資持股(張),買進(張),賣出(張),外資持股比例,買賣超(張),自營商持股(張),買進(張),賣出(張),自營商持股比例,融資(張),差額(張),買進(張),賣出(張),現償(張),使用率,投信買進均價,投信賣出均價,佔比(%),投信未平倉買口,投信未平倉賣口,投信未平倉淨口,投信成本線,累計買賣超,比例%,近 5 期，投信買超佔成交量比重,BBand width,Band%EMA3
2021/9/29,48.05,48.4,48,48.05,48.38,48.55,49.89,52.29,52.71,53.12,49.89,46.66,113,104,123,0,0,0,0,0.00%,-4,3846,9,13,4.34%,1,557,1,0,0.60%,3410,-13,15,25,3,15.50%,69.85,60.57,0.44,11987,17513,-5526,48.09,0,0,0,12.96%,12.77%
2021/9/30,48.1,49.05,48.1,48.3,48.37,48.55,49.7,52.24,52.67,52.83,49.7,46.56,39,82,108,0,0,0,0,0.00%,2,3848,6,4,4.34%,0,557,0,0,0.60%,3401,-9,3,8,4,15.46%,69.85,60.57,0.42,12194,17186,-4992,48.6,0,0,0,12.61%,12.69%
2021/10/1,48.3,48.3,46.8,46.8,48.04,48.33,49.43,52.19,52.63,52.61,49.43,46.26,137,89,104,0,0,0,0,0.00%,-43,3804,1,44,4.29%,0,557,1,1,0.63%,3409,8,14,5,1,15.50%,69.85,60.57,0.41,12100,18183,-6083,47.3,0,0,0,12.84%,12.76%
2021/10/4,47,47,45.5,45.5,47.44,47.99,49.1,52.13,52.6,52.44,49.1,45.75,161,105,112,0,0,0,0,0.00%,-36,3773,20,56,4.25%,-1,556,0,1,0.63%,3400,-9,5,14,0,15.46%,69.85,60.57,0.18,12265,18200,-5935,46.01,0,0,0,13.62%,13.19%
2021/10/5,45.5,46.35,44.4,46.3,46.99,47.73,48.78,52.08,52.57,51.93,48.78,45.64,203,131,121,0,0,0,0,0.00%,69,3842,111,42,4.33%,0,556,0,0,0.63%,3381,-19,0,14,5,15.37%,69.85,60.57,0.8,12618,18127,-5509,45.64,0,0,0,12.90%,13.04%
2021/10/6,46.5,46.5,45.75,45.75,46.53,47.46,48.48,52.02,52.53,51.54,48.48,45.41,88,126,115,0,0,0,0,0.00%,-22,3820,3,25,4.31%,0,556,0,0,0.63%,3372,-9,1,10,0,15.33%,69.85,60.57,0.71,12642,18125,-5483,46.06,0,0,0,12.66%,12.85%
2021/10/7,45.6,46.7,45.6,46.45,46.16,47.27,48.21,51.97,52.5,51.02,48.21,45.41,90,136,109,0,0,0,0,0.00%,25,3845,30,5,4.34%,-1,555,0,1,0.63%,3384,12,13,1,0,15.39%,69.85,60.57,0.54,12949,17293,-4344,46.46,0,0,0,11.64%,12.25%
2021/10/8,46.45,47.3,46.45,46.9,46.18,47.11,47.98,51.93,52.47,50.4,47.98,45.56,86,126,107,0,0,0,0,0.00%,22,3867,30,8,4.36%,0,555,0,0,0.63%,3388,4,15,11,0,15.40%,69.85,60.57,0.61,12851,17514,-4663,46.83,0,0,0,10.08%,11.16%
2021/10/12,47.3,47.3,46.9,47.1,46.5,46.97,47.85,51.9,52.44,50.14,47.85,45.55,110,115,110,0,0,0,0,0.00%,16,3882,24,8,4.38%,0,555,0,0,0.63%,3374,-14,22,30,6,15.34%,69.85,60.57,0.18,12734,17965,-5231,47.06,0,0,0,9.60%,10.38%
2021/10/13,47.1,47.1,46.1,46.1,46.46,46.73,47.69,51.86,52.4,49.99,47.69,45.38,105,96,113,0,0,0,0,0.00%,-20,3862,5,25,4.36%,-1,554,0,1,0.63%,3369,-5,2,6,1,15.32%,69.85,60.57,0.36,12747,18099,-5352,46.4,0,0,0,9.68%,10.03%
2021/10/14,47.5,47.9,46.8,47.2,46.75,46.64,47.6,51.82,52.36,49.83,47.6,45.36,202,119,122,0,0,0,0,0.00%,-10,3853,39,49,4.35%,0,554,0,0,0.63%,3372,3,12,8,1,15.33%,69.85,60.57,0.27,12783,18088,-5305,47.33,0,0,0,9.39%,9.71%
