時間,開盤價,最高價,最低價,收盤價,SMA5,SMA10,SMA20,SMA200,SMA240,UB2.00,BBandMA20,LB2.00,成交量,MA5,MA10,買賣超(張),投信持股(張),買進(張),賣出(張),投信持股比例,買賣超(張),外資持股(張),買進(張),賣出(張),外資持股比例,買賣超(張),自營商持股(張),買進(張),賣出(張),自營商持股比例,融資(張),差額(張),買進(張),賣出(張),現償(張),使用率,投信買進均價,投信賣出均價,佔比(%),投信未平倉買口,投信未平倉賣口,投信未平倉淨口,投信成本線,累計買賣超,比例%,近 5 期，投信買超佔成交量比重,BBand width,Band%EMA3
2021/9/28,302,302.5,290,302,301.7,301.8,301.9,N/A,N/A,306.36,301.9,297.44,2,2,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.27,12434,16640,-4206,N/A,N/A,N/A,N/A,2.95%,3.35%
2021/9/29,302,302,292,302,301.6,301.9,301.63,N/A,N/A,305.27,301.63,297.98,2,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.44,11987,17513,-5526,N/A,N/A,N/A,N/A,2.42%,2.88%
2021/9/30,290,302,290,302,301.5,301.9,301.58,N/A,N/A,305.17,301.58,297.98,3,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.42,12194,17186,-4992,N/A,N/A,N/A,N/A,2.38%,2.63%
2021/10/1,289,302,289,302,301.9,301.9,301.63,284.15,N/A,305.22,301.63,298.04,2,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.41,12100,18183,-6083,N/A,N/A,N/A,N/A,2.38%,2.51%
2021/10/4,289,300,287,287,299,300.4,300.88,284.09,N/A,308.18,300.88,293.57,7,3,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.18,12265,18200,-5935,N/A,N/A,N/A,N/A,4.86%,3.68%
2021/10/5,289,289,273,283,295.2,298.45,299.98,284.05,N/A,310.65,299.98,289.3,16,6,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.8,12618,18127,-5509,N/A,N/A,N/A,N/A,7.12%,5.40%
2021/10/6,280,291,279,280.5,290.9,296.25,298.7,283.92,N/A,311.97,298.7,285.43,3,6,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.71,12642,18125,-5483,N/A,N/A,N/A,N/A,8.89%,7.14%
2021/10/7,278.5,290.5,278.5,290.5,288.6,295.05,298.18,283.79,N/A,311.87,298.18,284.48,2,6,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.54,12949,17293,-4344,N/A,N/A,N/A,N/A,9.18%,8.16%
2021/10/8,292,292,278.5,292,286.6,294.25,297.73,283.68,N/A,311.6,297.73,283.85,1,6,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.61,12851,17514,-4663,N/A,N/A,N/A,N/A,9.32%,8.74%
2021/10/12,292,292,278.5,290.5,287.3,293.15,297.15,283.6,N/A,311.23,297.15,283.07,3,5,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.18,12734,17965,-5231,N/A,N/A,N/A,N/A,9.47%,9.11%
2021/10/13,291,291,291,291,288.9,292.05,296.93,283.56,N/A,311.24,296.93,282.61,0,2,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.36,12747,18099,-5352,N/A,N/A,N/A,N/A,9.64%,9.37%
