時間,開盤價,最高價,最低價,收盤價,SMA5,SMA10,SMA20,SMA200,SMA240,UB2.00,BBandMA20,LB2.00,成交量,MA5,MA10,買賣超(張),投信持股(張),買進(張),賣出(張),投信持股比例,買賣超(張),外資持股(張),買進(張),賣出(張),外資持股比例,買賣超(張),自營商持股(張),買進(張),賣出(張),自營商持股比例,融資(張),差額(張),買進(張),賣出(張),現償(張),使用率,投信買進均價,投信賣出均價,佔比(%),投信未平倉買口,投信未平倉賣口,投信未平倉淨口,投信成本線,累計買賣超,比例%,近 5 期，投信買超佔成交量比重,BBand width,Band%EMA3
2021/9/29,808,813,796,798,836.8,856.6,869.35,783.3,726.43,923.37,869.35,815.33,2171,1739,1566,5,11485,10,5,2.63%,-660,139182,757,1416,31.83%,-3,2593,41,44,0.59%,2236,12,119,107,0,2.05%,883.83,874.22,0.44,11987,17513,-5526,753.84,97,1.12,1.12,12.43%,11.27%
2021/9/30,800,805,787,795,824,846.6,865.6,784.05,728.1,928.59,865.6,802.61,1891,1732,1651,12,11627,12,0,2.66%,-515,138674,833,1348,31.71%,41,2634,64,23,0.60%,2301,65,77,12,0,2.10%,884.47,872.97,0.42,12194,17186,-4992,753.88,-13,-0.15,-0.15,14.55%,12.91%
2021/10/1,791,792,763,767,806.8,834.5,860.6,784.56,729.65,936.84,860.6,784.37,2686,2014,1742,-97,11530,46,143,2.64%,-619,138060,973,1592,31.57%,8,2642,60,52,0.60%,2226,-75,62,132,5,2.04%,882.28,835.28,0.41,12100,18183,-6083,753.96,-110,-1.09,-1.09,17.72%,15.31%
2021/10/4,784,784,736,736,785.2,820.6,854.7,784.99,731.09,948.34,854.7,761.06,2775,2339,1909,10,11540,30,20,2.64%,-531,137529,1264,1795,31.45%,22,2664,68,46,0.61%,2222,-4,173,174,3,2.03%,879.83,829.08,0.18,12265,18200,-5935,753.95,-100,-0.85,-0.85,21.91%,18.61%
2021/10/5,718,754,708,749,769,807.6,847.9,785.47,732.58,951.03,847.9,744.78,2964,2497,2088,55,11595,55,0,2.65%,-481,136920,1376,1857,31.31%,-4,2660,63,67,0.61%,2233,11,74,63,0,2.04%,874.68,827.65,0.8,12618,18127,-5509,753.86,-15,-0.12,-0.12,24.32%,21.47%
2021/10/6,765,776,735,739,757.2,797,839.8,785.88,734,950.16,839.8,729.44,2260,2515,2127,39,11634,39,0,2.66%,-654,136274,515,1168,31.16%,-8,2652,31,39,0.61%,2337,104,154,50,0,2.14%,856.98,825.05,0.71,12642,18125,-5483,753.85,19,0.15,0.15,26.28%,23.88%
2021/10/7,756,793,754,784,755,789.5,835.35,786.65,735.53,947.17,835.35,723.53,2805,2698,2215,518,12152,518,0,2.78%,-262,136067,742,1004,31.11%,-17,2635,33,50,0.60%,2310,-27,120,147,0,2.11%,821.21,823.99,0.54,12949,17293,-4344,754.77,525,3.89,3.89,26.77%,25.32%
2021/10/8,784,794,771,782,758,782.4,831.2,787.49,737.06,944.46,831.2,717.94,1934,2548,2281,278,12430,333,55,2.84%,-571,135610,315,886,31.01%,-9,2626,10,19,0.60%,2304,-6,88,94,0,2.11%,809.63,818.21,0.61,12851,17514,-4663,755.51,900,7.07,7.07,27.25%,26.29%
2021/10/12,782,789,757,765,763.8,774.5,824.9,788.21,738.53,938.17,824.9,711.63,2126,2418,2379,31,12461,33,2,2.85%,-744,134870,547,1291,30.84%,6,2632,33,27,0.60%,2360,56,101,45,0,2.16%,803.17,816.62,0.18,12734,17965,-5231,755.55,921,7.62,7.62,27.46%,26.88%
2021/10/13,761,769,732,734,760.8,764.9,815.6,788.81,739.84,926.63,815.6,704.57,3009,2427,2462,71,12532,92,21,2.87%,-859,133992,1003,1862,30.64%,44,2676,102,58,0.61%,2386,26,176,122,28,2.18%,795.73,812.6,0.36,12747,18099,-5352,755.47,937,7.72,7.72,27.23%,27.05%
