時間,開盤價,最高價,最低價,收盤價,SMA5,SMA10,SMA20,SMA200,SMA240,UB2.00,BBandMA20,LB2.00,成交量,MA5,MA10,買賣超(張),投信持股(張),買進(張),賣出(張),投信持股比例,買賣超(張),外資持股(張),買進(張),賣出(張),外資持股比例,買賣超(張),自營商持股(張),買進(張),賣出(張),自營商持股比例,融資(張),差額(張),買進(張),賣出(張),現償(張),使用率,投信買進均價,投信賣出均價,佔比(%),投信未平倉買口,投信未平倉賣口,投信未平倉淨口,投信成本線,累計買賣超,比例%,近 5 期，投信買超佔成交量比重,BBand width,Band%EMA3
2021/9/29,193,197.5,187,187,190.4,186.2,182.83,109.3,103.11,198.8,182.83,166.85,4027,4248,5640,0,3701,0,0,8.33%,-196,22942,274,470,51.63%,-60,224,51,111,0.50%,3360,-357,379,733,3,30.25%,186.54,172.76,0.44,11987,17513,-5526,139.55,362,1.7,1.7,17.48%,16.95%
2021/9/30,189,193.5,184.5,184.5,191.7,187.15,182.98,109.85,103.63,198.95,182.98,167,2759,4389,5433,0,2997,0,0,6.75%,138,23097,491,353,51.98%,24,248,56,32,0.56%,3167,-193,208,389,12,28.51%,186.54,172.76,0.42,12194,17186,-4992,139.55,362,1.65,1.65,17.47%,17.21%
2021/10/1,182,183,170.5,173,187.2,185.45,182.18,110.33,104.09,198.47,182.18,165.88,4030,3981,4973,0,2997,0,0,6.75%,119,23297,818,699,52.43%,-57,191,51,108,0.43%,2526,-641,263,904,0,22.74%,186.54,172.76,0.41,12100,18183,-6083,139.55,148,0.74,0.74,17.89%,17.55%
2021/10/4,178,179,163,163.5,181.5,183.1,181.55,110.75,104.51,199.61,181.55,163.49,2710,3478,3803,0,2997,0,0,6.75%,-50,23263,547,597,52.35%,-21,170,14,35,0.38%,2412,-114,149,261,2,21.72%,186.54,172.76,0.18,12265,18200,-5935,139.55,148,0.85,0.85,19.89%,18.72%
2021/10/5,154,175,154,174.5,176.5,182.25,181.35,111.23,104.99,199.62,181.35,163.08,2709,3247,3588,0,2997,0,0,6.75%,34,23327,820,786,52.50%,-11,159,43,54,0.36%,2443,31,225,188,6,22.00%,186.54,172.76,0.8,12618,18127,-5509,139.55,0,0,0,20.15%,19.44%
2021/10/6,175,181.5,169,170.5,173.2,181.8,181.28,111.7,105.44,199.71,181.28,162.84,3397,3121,3685,0,2997,0,0,6.75%,-31,23294,600,631,52.42%,24,183,85,61,0.41%,2447,4,225,220,1,22.03%,186.54,172.76,0.71,12642,18125,-5483,139.55,0,0,0,20.34%,19.89%
2021/10/7,176,187,175,184,173.1,182.4,181.8,112.24,105.95,199.92,181.8,163.68,4109,3391,3890,175,3172,175,0,7.14%,213,23482,953,740,52.85%,61,244,123,62,0.55%,2667,220,536,316,0,24.01%,186.03,172.76,0.54,12949,17293,-4344,141.9,175,1.03,1.03,19.93%,19.91%
2021/10/8,188,193,184,185,175.5,181.35,182.38,112.79,106.47,200.13,182.38,164.62,4332,3451,3716,0,3172,0,0,7.14%,-297,23215,624,921,52.25%,-17,227,73,90,0.51%,2667,0,354,314,40,24.01%,186.03,172.76,0.61,12851,17514,-4663,141.9,175,1.01,1.01,19.47%,19.69%
2021/10/12,182,189,181,184.5,179.7,180.6,182.08,113.34,106.95,199.47,182.08,164.68,1874,3284,3381,61,3233,61,0,7.28%,124,23343,538,414,52.54%,-9,218,14,23,0.49%,2540,-127,98,225,0,22.87%,186.02,172.76,0.18,12734,17965,-5231,142.73,236,1.44,1.44,19.11%,19.40%
2021/10/13,187,190,174.5,176,180,178.25,181.63,113.87,107.41,199.16,181.63,164.09,3064,3355,3301,0,3233,0,0,7.28%,-182,23163,585,767,52.13%,0,218,103,103,0.49%,2429,-111,284,395,0,21.87%,186.03,172.76,0.36,12747,18099,-5352,142.73,236,1.41,1.41,19.31%,19.35%
2021/10/14,179,184,172,180.5,182,177.6,181.9,114.4,107.86,199.18,181.9,164.62,2319,3140,3130,0,3233,0,0,7.28%,263,23426,661,398,52.72%,21,239,33,12,0.54%,2363,-66,102,168,0,21.27%,186.03,172.76,0.27,12783,18088,-5305,142.73,236,1.5,1.5,19.00%,19.17%
2021/10/15,184,188,179.5,183.5,181.9,177.5,182.33,114.95,108.34,199.32,182.33,165.33,2579,2834,3112,90,3323,90,0,7.48%,-320,23106,379,699,52.00%,-31,208,51,82,0.47%,2415,52,207,155,0,21.74%,185.9,172.76,-0.092,13316,17122,-3806,143.83,151,1.07,1.07,18.64%,18.91%
2021/10/18,185,186.5,178.5,182.5,181.4,178.45,181.95,115.49,108.79,198.58,181.95,165.32,1173,2202,2827,0,3323,0,0,7.48%,-22,23084,260,282,51.95%,-8,200,8,16,0.45%,2392,-23,92,114,1,21.54%,187.55,172.76,-0.14,13423,17088,-3665,143.83,151,1.37,1.37,18.28%,18.59%
2021/10/19,182.5,200.5,182,200.5,184.6,182.15,182.63,116.12,109.33,201.02,182.63,164.23,7440,3315,3300,511,3834,511,0,8.63%,556,23638,1305,749,53.20%,87,287,122,35,0.65%,2651,259,920,661,0,23.87%,190.57,172.76,0.82,13824,16754,-2930,150.68,601,3.63,3.63,20.15%,19.37%
2021/10/20,205.5,220.5,204,220.5,193.5,186.75,184.5,116.86,109.95,209.22,184.5,159.78,13329,5368,4362,156,3990,167,11,8.98%,-86,23551,1573,1659,53.00%,21,308,112,91,0.69%,2841,190,902,712,0,25.58%,193.49,212.29,0.64,14047,16753,-2706,153.26,757,2.82,2.82,26.80%,23.08%
2021/10/21,228,242.5,223,242.5,205.9,193.95,187.88,117.71,110.66,222.81,187.88,152.94,18829,8670,5905,803,4793,828,25,10.79%,1224,24724,3613,2389,55.64%,-28,280,200,228,0.63%,2534,-307,489,788,8,22.81%,208.72,227.26,0.076,12801,16738,-3937,167.18,1560,3.6,3.6,37.19%,30.14%
