時間,開盤價,最高價,最低價,收盤價,SMA5,SMA10,SMA20,SMA200,SMA240,UB2.00,BBandMA20,LB2.00,成交量,MA5,MA10,買賣超(張),投信持股(張),買進(張),賣出(張),投信持股比例,買賣超(張),外資持股(張),買進(張),賣出(張),外資持股比例,買賣超(張),自營商持股(張),買進(張),賣出(張),自營商持股比例,融資(張),差額(張),買進(張),賣出(張),現償(張),使用率,投信買進均價,投信賣出均價,佔比(%),投信未平倉買口,投信未平倉賣口,投信未平倉淨口,投信成本線,累計買賣超,比例%,近 5 期，投信買超佔成交量比重,BBand width,Band%EMA3
2021/9/29,131.5,133.5,130,131,138.2,140.9,144.38,111.62,106.18,155.22,144.38,133.53,23890,21744,18211,-994,78177,95,1089,5.20%,-1473,660838,7517,8991,43.91%,-1060,14645,184,1244,0.97%,24821,108,1193,1076,9,6.60%,145.48,140.34,0.44,11987,17513,-5526,111.82,-2917,-2.68,-2.68,15.02%,13.47%
2021/9/30,131.5,133,126,132,136.2,139.85,143.6,111.86,106.4,155.59,143.6,131.61,29737,24376,20203,-1686,77610,122,1808,5.16%,-374,660300,10777,11152,43.88%,2,14647,402,399,0.97%,25234,413,729,310,6,6.71%,144.67,138.54,0.42,12194,17186,-4992,111.85,-4596,-3.77,-3.77,16.70%,15.09%
2021/10/1,129,132,125.5,127.5,133.1,138.45,142.55,112.1,106.58,156.21,142.55,128.89,20122,25550,21390,0,77610,117,117,5.16%,67,660525,8144,8077,43.89%,-666,13981,194,860,0.93%,25439,205,1110,854,51,6.76%,142.71,137.8,0.41,12100,18183,-6083,111.87,-4639,-3.63,-3.63,19.16%,17.12%
2021/10/4,129,130,122,122.5,130,136.15,141.3,112.3,106.73,157.29,141.3,125.31,26136,25683,21725,50,77660,50,0,5.16%,1197,661935,14955,13758,43.99%,-228,13753,544,771,0.91%,24651,-788,511,1296,3,6.55%,141.47,137.76,0.18,12265,18200,-5935,111.88,-3655,-2.85,-2.85,22.64%,19.88%
2021/10/5,118.5,128,116.5,125.5,127.7,133.95,139.83,112.5,106.9,155.93,139.83,123.72,30755,26128,23223,-41,77619,185,226,5.16%,840,663175,15766,14926,44.07%,284,14037,680,396,0.93%,24831,180,781,580,21,6.60%,139.45,137.42,0.8,12618,18127,-5509,111.91,-2671,-2.04,-2.04,23.04%,21.46%
2021/10/6,126,127,120.5,121.5,125.8,132,138.18,112.69,107.05,154.69,138.18,121.66,15736,24497,23120,-881,76738,53,934,5.10%,-2487,660833,4627,7114,43.91%,-491,13546,389,880,0.90%,24511,-320,571,884,7,6.52%,138.94,136.14,0.71,12642,18125,-5483,111.92,-2558,-2.09,-2.09,23.90%,22.68%
2021/10/7,122.5,128.5,122,126.5,124.7,130.45,137.08,112.92,107.22,153.62,137.08,120.53,25777,23705,24041,458,77196,811,353,5.13%,-3336,657792,9513,12849,43.71%,915,14462,1297,381,0.96%,24582,71,785,713,1,6.53%,133.43,135.67,0.54,12949,17293,-4344,112.06,-414,-0.35,-0.35,24.14%,23.41%
2021/10/8,127.5,130.5,126.5,130,125.2,129.15,136.43,113.16,107.41,153.01,136.43,119.84,17332,23147,24349,36,77232,37,1,5.13%,-1122,656436,5533,6654,43.62%,462,14924,668,206,0.99%,24099,-483,742,1218,7,6.41%,132.18,133.97,0.61,12851,17514,-4663,112.07,-378,-0.33,-0.33,24.31%,23.86%
2021/10/12,128,130,123,124,125.5,127.75,135.43,113.36,107.57,152.47,135.43,118.38,14147,20749,23216,37,77269,37,0,5.14%,-2797,653971,3956,6754,43.46%,-411,14512,164,575,0.96%,24915,816,1289,471,2,6.62%,131.92,132.69,0.18,12734,17965,-5231,112.08,-391,-0.38,-0.38,25.17%,24.51%
2021/10/13,125,125.5,116,116,123.6,125.65,133.95,113.51,107.69,152.3,133.95,115.6,29166,20432,23280,-1265,76004,2,1267,5.05%,-601,653771,13019,13619,43.44%,-910,13602,445,1355,0.90%,25512,597,1216,616,3,6.78%,131.91,130.45,0.36,12747,18099,-5352,112.08,-1615,-1.58,-1.58,27.41%,25.96%
