時間,開盤價,最高價,最低價,收盤價,SMA5,SMA10,SMA20,SMA200,SMA240,UB2.00,BBandMA20,LB2.00,成交量,MA5,MA10,買賣超(張),投信持股(張),買進(張),賣出(張),投信持股比例,買賣超(張),外資持股(張),買進(張),賣出(張),外資持股比例,買賣超(張),自營商持股(張),買進(張),賣出(張),自營商持股比例,融資(張),差額(張),買進(張),賣出(張),現償(張),使用率,投信買進均價,投信賣出均價,佔比(%),投信未平倉買口,投信未平倉賣口,投信未平倉淨口,投信成本線,累計買賣超,比例%,近 5 期，投信買超佔成交量比重,BBand width,Band%EMA3
2021/9/29,106.5,107.5,105.5,106,106.8,105.55,108.08,103.61,99.32,116.85,108.08,99.3,5530,6088,6361,0,9393,0,0,3.03%,-1305,57395,941,2246,18.52%,-171,1968,43,214,0.64%,14491,-51,477,522,6,18.71%,110.01,105.22,0.44,11987,17513,-5526,108.52,523,1.72,1.72,16.24%,16.72%
2021/9/30,106,107,103.5,105,106.7,105.05,107.63,103.74,99.45,116.06,107.63,99.19,5077,6038,5961,1,10072,1,0,3.25%,-1293,56175,976,2269,18.13%,192,2160,273,81,0.70%,14809,318,634,286,30,19.12%,110,105.06,0.42,12194,17186,-4992,108.52,601,1.99,1.99,15.67%,16.19%
2021/10/1,104,104,98.4,99.3,105.26,104.73,106.74,103.83,99.56,114.75,106.74,98.73,8265,6983,5717,0,10072,0,0,3.25%,-1376,55037,1223,2599,17.76%,-10,2150,257,267,0.69%,14413,-396,556,952,0,18.61%,110,105.06,0.41,12100,18183,-6083,108.52,601,1.72,1.72,15.02%,15.60%
2021/10/4,100,101,94.4,95.7,102.9,103.9,105.75,103.92,99.65,114.08,105.75,97.42,9088,8215,6130,1,10073,1,0,3.25%,3546,58678,4863,1317,18.94%,-148,2002,258,406,0.65%,13461,-952,312,1249,15,17.38%,109.98,104.94,0.18,12265,18200,-5935,108.52,602,1.47,1.47,15.75%,15.68%
2021/10/5,96.9,100,96.3,99.7,101.14,103.42,104.96,104.03,99.76,112.39,104.96,97.53,8815,7355,6769,2,10075,2,0,3.25%,1452,60254,3666,2214,19.45%,-21,1981,207,227,0.64%,13354,-107,615,690,32,17.24%,109.94,104.94,0.8,12618,18127,-5509,108.52,4,0.011,0.011,14.15%,14.91%
2021/10/6,101.5,102,97.6,97.6,99.46,103.13,104.29,104.13,99.86,111.83,104.29,96.75,5355,7320,6704,0,10075,0,0,3.25%,-1802,58265,762,2564,18.81%,-118,1863,71,189,0.60%,13384,30,385,354,1,17.28%,109.94,104.87,0.71,12642,18125,-5483,108.52,4,0.011,0.011,14.47%,14.69%
2021/10/7,98.4,101.5,98.4,100.5,98.56,102.63,103.97,104.24,99.97,111.57,103.97,96.36,4418,7188,6613,1,10076,1,0,3.25%,771,58535,1996,1225,18.89%,107,1970,159,52,0.64%,13231,-153,282,431,4,17.09%,109.92,104.65,0.54,12949,17293,-4344,108.52,4,0.011,0.011,14.64%,14.66%
2021/10/8,101,101.5,99.8,100,98.7,101.98,103.67,104.36,100.07,111.4,103.67,95.93,3854,6306,6644,331,10407,331,0,3.36%,-503,58191,998,1501,18.78%,-23,1948,37,60,0.63%,13351,120,333,205,8,17.24%,106.64,104.54,0.61,12851,17514,-4663,108.27,335,1.06,1.06,14.92%,14.79%
2021/10/12,99,99.9,98,98,99.16,101.03,103.17,104.48,100.16,111.01,103.17,95.32,2801,5049,6632,0,10407,0,0,3.36%,-569,57220,575,1144,18.47%,107,2055,231,124,0.66%,13213,-138,298,435,1,17.06%,106.64,104.54,0.18,12734,17965,-5231,108.27,334,1.32,1.32,15.20%,15.00%
2021/10/13,99.6,101,96.2,96.4,98.5,99.82,102.64,104.61,100.23,110.8,102.64,94.48,4178,4121,5738,0,10407,0,0,3.36%,-1361,55985,445,1806,18.07%,-109,1946,61,170,0.63%,13256,43,524,281,200,17.12%,106.64,104.44,0.36,12747,18099,-5352,108.27,332,1.61,1.61,15.90%,15.45%
2021/10/14,98.1,99.3,95.1,96,98.18,98.82,102.19,104.71,100.3,110.76,102.19,93.61,3193,3689,5504,0,10407,0,0,3.36%,-416,55820,539,955,18.02%,-28,1918,59,87,0.62%,13218,-38,255,293,0,17.07%,106.64,104.28,0.27,12783,18088,-5305,108.27,332,1.8,1.8,16.78%,16.11%
2021/10/15,98,99.1,97.1,97.7,97.62,98.09,101.57,104.82,100.38,109.55,101.57,93.59,3117,3429,5308,0,10407,0,0,3.36%,10,55902,791,781,18.04%,126,2044,193,67,0.66%,13285,67,322,255,0,17.16%,106.64,102.34,-0.092,13316,17122,-3806,108.27,331,1.93,1.93,15.72%,15.92%
