時間,開盤價,最高價,最低價,收盤價,SMA5,SMA10,SMA20,SMA200,SMA240,UB2.00,BBandMA20,LB2.00,成交量,MA5,MA10,買賣超(張),投信持股(張),買進(張),賣出(張),投信持股比例,買賣超(張),外資持股(張),買進(張),賣出(張),外資持股比例,買賣超(張),自營商持股(張),買進(張),賣出(張),自營商持股比例,融資(張),差額(張),買進(張),賣出(張),現償(張),使用率,投信買進均價,投信賣出均價,佔比(%),投信未平倉買口,投信未平倉賣口,投信未平倉淨口,投信成本線,累計買賣超,比例%,近 5 期，投信買超佔成交量比重,BBand width,Band%EMA3
2021/9/29,62.9,63,61.8,62,62.9,63.04,62.84,72.4,71.77,64.47,62.84,61.21,187,104,93,0,173,0,0,0.29%,-62,2644,14,76,4.39%,-1,101,0,1,0.17%,6471,-4,15,19,0,43.05%,61.57,73.08,0.44,11987,17513,-5526,63.85,0,0,0,5.19%,5.27%
2021/9/30,62,62.2,61.8,62.1,62.7,62.97,62.87,72.36,71.74,64.4,62.87,61.34,62,103,91,0,53,0,0,0.09%,-6,2632,14,20,4.37%,0,101,0,0,0.17%,6474,3,3,0,0,43.07%,61.57,73.08,0.42,12194,17186,-4992,63.85,0,0,0,4.87%,5.07%
2021/10/1,62,62.6,60.6,60.7,62.24,62.7,62.69,72.32,71.71,64.35,62.69,61.03,167,109,103,0,53,0,0,0.09%,-74,2577,12,86,4.28%,0,101,0,0,0.17%,6489,15,31,16,0,43.17%,61.57,73.08,0.41,12100,18183,-6083,63.85,0,0,0,5.29%,5.18%
2021/10/4,61,61,58.2,58.2,61.24,62.23,62.46,72.27,71.68,65.02,62.46,59.9,266,150,123,0,53,0,0,0.09%,-69,2518,21,90,4.18%,-1,100,0,1,0.17%,6457,-32,27,55,4,42.96%,61.57,73.08,0.18,12265,18200,-5935,63.85,0,0,0,8.20%,6.69%
2021/10/5,57,60.5,56.4,60.5,60.7,61.87,62.32,72.22,71.65,64.99,62.32,59.65,370,210,148,-100,0,0,100,0.00%,1,2521,55,54,4.19%,0,100,0,0,0.17%,6560,103,198,93,2,43.65%,61.57,57.88,0.8,12618,18127,-5509,57.91,-100,-9.51,-9.51,8.57%,7.63%
2021/10/6,60,60.2,57.1,57.4,59.78,61.34,62.14,72.15,71.6,65.53,62.14,58.74,306,234,169,-121,0,0,121,0.00%,-77,2456,21,98,4.08%,-1,99,0,1,0.16%,6612,52,82,30,0,43.99%,61.57,57.83,0.71,12642,18125,-5483,57.86,-221,-18.87,-18.87,10.93%,9.28%
2021/10/7,58,59.3,57.7,58.6,59.08,60.89,61.95,72.08,71.57,65.68,61.95,58.22,115,245,174,0,0,0,0,0.00%,-38,2418,17,55,4.02%,0,99,0,0,0.16%,6655,43,51,8,0,44.28%,61.57,57.83,0.54,12949,17293,-4344,58.51,-221,-18.06,-18.06,12.04%,10.66%
2021/10/8,59.1,59.1,57,57.3,58.4,60.32,61.75,72,71.53,65.99,61.75,57.5,275,266,188,-125,0,0,125,0.00%,38,2457,53,15,4.08%,0,99,2,2,0.16%,6674,19,32,13,0,44.40%,61.57,57.66,0.61,12851,17514,-4663,57.38,-346,-25.98,-25.98,13.74%,12.20%
2021/10/12,56.9,56.9,54.2,54.3,57.62,59.43,61.31,71.92,71.47,66.59,61.31,56.02,699,353,252,-125,0,0,125,0.00%,-97,2378,34,131,3.95%,-1,97,2,3,0.16%,6777,103,307,204,0,45.09%,61.57,56.92,0.18,12734,17965,-5231,54.88,-471,-26.69,-26.69,17.24%,14.72%
2021/10/13,54.3,54.5,53.6,54.2,56.36,58.53,60.86,71.84,71.42,66.91,60.86,54.81,254,330,270,0,0,0,0,0.00%,-40,2340,26,66,3.89%,-20,77,0,20,0.13%,6772,-5,12,17,0,45.06%,61.57,56.92,0.36,12747,18099,-5352,53.98,-371,-22.5,-22.5,19.88%,17.30%
2021/10/14,54.3,55.4,53.5,53.7,55.62,57.7,60.37,71.76,71.35,67.04,60.37,53.7,236,316,275,-40,0,0,40,0.00%,-51,2291,13,64,3.81%,-1,76,0,1,0.13%,6801,29,97,68,0,45.25%,61.57,56.68,0.27,12783,18088,-5305,53.81,-290,-18.37,-18.37,22.10%,19.70%
2021/10/15,54.1,54.3,52.7,53,54.5,56.79,59.88,71.68,71.29,67.18,59.88,52.59,549,403,324,-100,0,0,100,0.00%,-170,2121,51,221,3.52%,-1,75,0,1,0.12%,6830,29,142,113,0,45.44%,61.57,56.13,-0.092,13316,17122,-3806,53.25,-390,-19.37,-19.37,24.37%,22.03%
2021/10/18,53,53,50,52.5,53.54,55.97,59.34,71.59,71.22,67.11,59.34,51.56,647,477,372,-113,0,0,113,0.00%,67,2194,184,117,3.64%,-1,74,0,1,0.12%,6825,-5,101,106,0,45.41%,61.57,55.33,-0.14,13423,17088,-3665,51.03,-378,-15.85,-15.85,26.21%,24.12%
2021/10/19,51.5,53.2,51.5,52.1,53.1,55.36,58.8,71.5,71.15,66.99,58.8,50.6,409,419,386,-100,0,0,100,0.00%,65,2265,112,47,3.76%,-1,73,0,1,0.12%,6886,61,94,33,0,45.82%,61.57,54.94,0.82,13824,16754,-2930,52.08,-353,-16.85,-16.85,27.89%,26.00%
2021/10/20,52.5,52.5,50.6,50.9,52.44,54.4,58.14,71.42,71.08,66.64,58.14,49.63,483,465,397,-200,0,0,200,0.00%,86,2351,130,44,3.91%,-1,72,0,1,0.12%,6905,19,69,50,0,45.94%,61.57,54.18,0.64,14047,16753,-2706,51.08,-553,-23.8,-23.8,29.25%,27.63%
2021/10/21,51.4,52.2,51.2,51.9,52.08,53.85,57.6,71.33,71.02,66.24,57.6,48.95,395,497,406,-200,0,0,200,0.00%,195,2544,250,55,4.23%,0,72,0,0,0.12%,6880,-25,8,33,0,45.78%,61.57,53.79,0.076,12801,16738,-3937,51.8,-713,-28.72,-28.72,30.02%,28.82%
2021/10/22,51.9,52,50.7,51.2,51.72,53.11,57,71.23,70.95,65.69,57,48.31,370,461,432,-200,0,0,200,0.00%,62,2606,118,56,4.33%,0,72,0,0,0.12%,6905,25,31,6,0,45.94%,61.57,53.41,0.13,12719,16736,-4017,51.14,-813,-35.29,-35.29,30.48%,29.65%
2021/10/25,51.2,53.2,51.1,53.2,51.86,52.7,56.51,71.15,70.9,64.89,56.51,48.13,188,369,423,0,0,0,0,0.00%,34,2640,80,46,4.39%,0,72,0,0,0.12%,6903,-2,34,36,0,45.93%,61.57,53.41,-0.03,12703,16738,-4035,52.13,-700,-37.94,-37.94,29.65%,29.65%
2021/10/26,54.8,54.8,52.1,52.1,51.86,52.48,55.96,71.06,70.83,63.95,55.96,47.96,305,348,384,-100,0,0,100,0.00%,-85,2555,14,99,4.24%,0,71,0,0,0.12%,6933,30,42,12,0,46.13%,61.57,53.37,0.086,12776,16455,-3679,52.75,-700,-40.21,-40.21,28.57%,29.11%
2021/10/27,51.9,51.9,51.4,51.8,52.04,52.24,55.39,70.97,70.77,62.84,55.39,47.93,215,295,380,-100,0,0,100,0.00%,10,2575,37,27,4.28%,0,71,0,0,0.12%,6972,39,45,6,0,46.39%,61.57,53.26,0.026,12699,16452,-3753,51.56,-600,-40.73,-40.73,26.91%,28.01%
2021/10/28,51.8,53,51.8,52.8,52.22,52.15,54.93,70.88,70.7,61.8,54.93,48.05,108,237,367,0,0,0,0,0.00%,41,2616,43,2,4.35%,0,71,0,0,0.12%,6942,-30,4,34,0,46.19%,61.57,53.26,0.17,12583,16455,-3872,52.56,-400,-33.73,-33.73,25.04%,26.52%
2021/10/29,53.5,53.5,52.7,52.9,52.56,52.14,54.47,70.79,70.63,60.54,54.47,48.39,62,176,318,0,0,0,0,0.00%,0,2588,4,4,4.30%,0,71,2,2,0.12%,6945,3,5,2,0,46.21%,61.57,53.26,0.14,12485,16619,-4134,52.83,-200,-22.78,-22.78,22.32%,24.42%
2021/11/1,52.9,54.5,52.9,54.4,52.8,52.33,54.15,70.7,70.58,59.51,54.15,48.79,216,181,275,0,0,0,0,0.00%,84,2672,85,1,4.44%,0,71,4,4,0.12%,6918,-27,17,44,0,46.03%,61.57,53.26,0.1,12580,16396,-3816,53.76,-200,-22.08,-22.08,19.81%,22.12%
2021/11/2,54.5,54.8,53,53,52.98,52.42,53.89,70.58,70.51,58.94,53.89,48.84,194,159,254,0,0,0,0,0.00%,-48,2624,12,60,4.36%,0,71,1,1,0.12%,6887,-31,20,51,0,45.82%,61.57,53.26,-0.011,12535,16507,-3972,53.52,-100,-12.58,-12.58,18.74%,20.43%
2021/11/3,53,53.5,52.6,53.4,53.3,52.67,53.54,70.46,70.44,57.57,53.54,49.5,52,126,211,0,0,0,0,0.00%,19,2643,25,6,4.39%,0,71,1,1,0.12%,6882,-5,1,5,1,45.79%,61.57,52.96,-0.57,12592,16497,-3905,53.15,0,0,0,15.08%,17.75%
2021/11/4,53.9,54.8,53.4,54.2,53.58,52.9,53.38,70.33,70.38,57.02,53.38,49.73,194,144,190,0,0,0,0,0.00%,28,2669,36,8,4.43%,0,71,5,5,0.12%,6838,-44,24,68,0,45.50%,61.57,52.54,-0.2,12612,16176,-3564,54.08,0,0,0,13.66%,15.71%
2021/11/5,54.4,54.4,53.6,53.7,53.74,53.15,53.13,70.2,70.32,55.89,53.13,50.37,76,146,161,0,0,0,0,0.00%,-7,2662,4,11,4.42%,0,71,2,2,0.12%,6814,-24,0,23,1,45.34%,61.57,52.54,-0.088,12650,15701,-3051,53.82,0,0,0,10.39%,13.05%
