時間,開盤價,最高價,最低價,收盤價,SMA5,SMA10,SMA20,SMA200,SMA240,UB2.00,BBandMA20,LB2.00,成交量,MA5,MA10,買賣超(張),投信持股(張),買進(張),賣出(張),投信持股比例,買賣超(張),外資持股(張),買進(張),賣出(張),外資持股比例,買賣超(張),自營商持股(張),買進(張),賣出(張),自營商持股比例,融資(張),差額(張),買進(張),賣出(張),現償(張),使用率,投信買進均價,投信賣出均價,佔比(%),投信未平倉買口,投信未平倉賣口,投信未平倉淨口,投信成本線,累計買賣超,比例%,近 5 期，投信買超佔成交量比重,BBand width,Band%EMA3
2021/9/29,100.5,102,100,100.5,102.1,100.88,103.87,98.42,95.06,113.67,103.87,94.06,601,971,731,0,391,0,0,0.63%,-195,9859,16,211,14.59%,-21,0,0,21,0.00%,6872,-29,27,55,1,42.33%,109.45,104.09,0.44,11987,17513,-5526,85.79,0,0,0,18.88%,20.01%
2021/9/30,101,102,100,101,102.1,100.93,103.34,98.51,95.19,112.56,103.34,94.12,545,973,709,0,390,0,0,0.63%,-60,9828,88,148,14.55%,1,1,1,0,0.00%,6782,-90,41,131,0,41.77%,109.45,104.09,0.42,12194,17186,-4992,85.79,0,0,0,17.85%,18.93%
2021/10/1,100.5,101,96.1,96.9,101.48,100.64,102.39,98.59,95.29,109.98,102.39,94.79,1300,1118,794,0,390,0,0,0.63%,-69,9761,111,180,14.45%,72,73,105,33,0.12%,6533,-249,150,399,0,40.24%,109.45,104.09,0.41,12100,18183,-6083,85.79,0,0,0,14.83%,16.88%
2021/10/4,98.6,99,96.3,97.2,99.72,100.38,101.6,98.68,95.4,107.76,101.6,95.43,669,781,823,0,390,0,0,0.63%,-13,9748,143,156,14.43%,1,74,26,25,0.12%,6528,-5,40,45,0,40.21%,109.45,104.09,0.18,12265,18200,-5935,85.79,0,0,0,12.13%,14.50%
2021/10/5,97.1,99.6,95.6,98.8,98.88,100.26,101.04,98.78,95.51,105.95,101.04,96.12,648,753,856,0,390,0,0,0.61%,114,9886,288,174,14.63%,-1,73,14,15,0.11%,6506,-22,30,52,0,40.07%,109.45,103,0.8,12618,18127,-5509,85.79,0,0,0,9.73%,12.12%
2021/10/6,99.6,99.8,97,97.3,98.24,100.17,100.6,98.86,95.62,105.21,100.6,95.99,432,719,845,0,390,0,0,0.61%,-131,9769,58,189,14.46%,0,73,15,15,0.11%,6469,-37,28,39,26,39.85%,109.45,102.03,0.71,12642,18125,-5483,85.79,0,0,0,9.17%,10.64%
2021/10/7,97.9,100.5,97.9,99.6,97.96,100.03,100.38,98.91,95.73,104.73,100.38,96.03,473,704,839,0,390,0,0,0.61%,131,9894,198,67,14.64%,-9,64,9,18,0.10%,6450,-19,34,51,2,39.73%,109.45,101.6,0.54,12949,17293,-4344,85.79,0,0,0,8.67%,9.66%
2021/10/8,100,101.5,99.1,99.1,98.4,99.94,100.31,98.99,95.85,104.7,100.31,95.92,470,538,828,0,390,0,0,0.61%,-42,9883,62,104,14.63%,-1,63,8,9,0.10%,6421,-29,38,67,0,39.55%,109.45,101.78,0.61,12851,17514,-4663,85.79,0,0,0,8.75%,9.20%
2021/10/12,99.1,99.8,97.6,97.9,98.54,99.13,100.06,99.04,95.96,104.38,100.06,95.73,394,483,632,0,390,0,0,0.61%,-69,9878,100,169,14.62%,0,62,16,16,0.10%,6426,5,23,18,0,39.58%,109.45,101.5,0.18,12734,17965,-5231,85.79,0,0,0,8.65%,8.93%
2021/10/13,98.2,98.6,94.7,94.7,97.72,98.3,99.64,99.11,96.03,104.33,99.64,94.95,808,515,634,0,390,0,0,0.61%,-359,9556,44,403,14.14%,-64,0,17,81,0.00%,6408,-18,65,82,1,39.47%,109.45,101.5,0.36,12747,18099,-5352,85.79,0,0,0,9.42%,9.17%
