時間,開盤價,最高價,最低價,收盤價,SMA5,SMA10,SMA20,SMA200,SMA240,UB2.00,BBandMA20,LB2.00,成交量,MA5,MA10,買賣超(張),投信持股(張),買進(張),賣出(張),投信持股比例,買賣超(張),外資持股(張),買進(張),賣出(張),外資持股比例,買賣超(張),自營商持股(張),買進(張),賣出(張),自營商持股比例,融資(張),差額(張),買進(張),賣出(張),現償(張),使用率,投信買進均價,投信賣出均價,佔比(%),投信未平倉買口,投信未平倉賣口,投信未平倉淨口,投信成本線,累計買賣超,比例%,近 5 期，投信買超佔成交量比重,BBand width,Band%EMA3
2021/9/29,659,666,655,659,664.2,658.8,662.3,776.23,769.38,690.89,662.3,633.71,384,465,415,0,1,0,0,0.00%,-36,18526,98,134,26.29%,-16,2065,18,34,2.93%,2088,-6,23,26,3,11.86%,654.38,659.72,0.44,11987,17513,-5526,655,0,0,0,8.63%,9.18%
2021/9/30,664,669,651,655,663.2,658.1,661.85,776.13,768.82,690.6,661.85,633.1,341,408,413,0,131,0,0,0.19%,-74,18473,78,152,26.22%,3,2068,11,8,2.94%,2097,9,26,13,4,11.91%,654.38,659.72,0.42,12194,17186,-4992,655,0,0,0,8.69%,8.93%
2021/10/1,670,710,667,690,668.6,662,661.8,776.22,768.39,690.35,661.8,633.25,2519,849,634,5,136,5,0,0.19%,227,18737,582,355,26.59%,45,2113,106,62,3.00%,2038,-59,118,176,1,11.57%,665.36,638.6,0.41,12100,18183,-6083,656.35,5,0.12,0.12,8.63%,8.78%
2021/10/4,707,727,690,699,674.6,667.9,663,776.4,767.95,695.42,663,630.58,2396,1266,842,0,136,0,0,0.19%,-369,18408,513,882,26.12%,9,2122,75,66,3.01%,2085,47,169,121,1,11.84%,660.25,638.6,0.18,12265,18200,-5935,656.35,5,0.079,0.079,9.78%,9.28%
2021/10/5,677,706,675,704,681.4,671.9,664.3,776.44,767.65,700.85,664.3,627.75,961,1320,897,0,136,0,0,0.19%,16,18428,277,261,26.15%,4,2126,31,27,3.02%,2055,-30,57,87,0,11.67%,660.25,638.6,0.8,12618,18127,-5509,656.35,5,0.076,0.076,11.00%,10.14%
2021/10/6,700,720,680,680,685.6,674.9,664.6,776.43,767.28,701.56,664.6,627.64,1164,1476,971,0,136,0,0,0.19%,-63,18403,286,349,26.12%,-18,2107,47,65,2.99%,2034,-21,65,85,1,11.55%,660.25,638.6,0.71,12642,18125,-5483,656.35,5,0.068,0.068,11.12%,10.63%
2021/10/7,683,697,678,697,694,678.6,665.45,776.49,766.99,704.51,665.45,626.39,516,1511,960,0,136,0,0,0.19%,78,18493,181,103,26.24%,12,2120,23,11,3.01%,2005,-29,31,60,0,11.38%,660.25,638.6,0.54,12949,17293,-4344,656.35,5,0.066,0.066,11.74%,11.18%
2021/10/8,710,715,695,700,696,682.3,668.9,776.6,766.74,707.36,668.9,630.44,812,1170,1010,6,142,6,0,0.20%,59,18537,297,238,26.31%,-13,2107,16,29,2.99%,1968,-37,55,90,2,11.17%,673.66,638.6,0.61,12851,17514,-4663,658.3,6,0.1,0.1,11.50%,11.34%
2021/10/12,702,711,699,709,698,686.3,672.35,776.67,766.56,712.18,672.35,632.52,512,793,1030,6,148,6,0,0.21%,184,18689,235,51,26.52%,0,2107,16,16,2.99%,1904,-64,31,95,0,10.81%,698.21,638.6,0.18,12734,17965,-5231,660.27,12,0.3,0.3,11.85%,11.59%
2021/10/13,710,719,700,701,697.4,689.4,674.45,776.78,766.3,715.64,674.45,633.26,425,686,1003,15,163,15,0,0.23%,-97,18608,28,125,26.41%,2,2109,18,16,2.99%,1927,23,61,38,0,10.94%,702.15,638.6,0.36,12747,18099,-5352,664.53,27,0.79,0.79,12.22%,11.90%
2021/10/14,708,712,702,712,703.8,694.7,676.75,776.88,766.02,720.84,676.75,632.66,302,513,995,0,163,0,0,0.23%,84,18661,112,28,26.48%,7,2115,21,14,3.00%,1903,-24,20,43,1,10.81%,702.15,638.6,0.27,12783,18088,-5305,664.53,27,1.05,1.05,13.03%,12.47%
2021/10/15,724,726,711,712,706.8,700.4,679.25,777.02,765.74,725.33,679.25,633.17,541,518,1015,0,163,0,0,0.23%,-121,18532,70,191,26.30%,9,2124,27,18,3.01%,1917,14,50,36,0,10.88%,702.15,638.6,-0.092,13316,17122,-3806,664.53,27,1.04,1.04,13.57%,13.02%
2021/10/18,712,712,699,702,707.2,701.6,681.8,777.09,765.45,726.98,681.8,636.62,273,411,790,0,163,0,0,0.23%,-23,18503,62,85,26.26%,-13,2111,4,17,3.00%,1950,33,51,18,0,11.07%,703.63,638.6,-0.14,13423,17088,-3665,664.53,21,1.02,1.02,13.25%,13.14%
2021/10/19,705,709,702,705,706.4,702.2,685.05,777.15,765.21,726.97,685.05,643.13,182,345,569,0,163,0,0,0.23%,80,18585,84,4,26.38%,-1,2111,3,4,3.00%,1923,-27,9,36,0,10.92%,703.63,638.6,0.82,13824,16754,-2930,664.53,15,0.87,0.87,12.24%,12.69%
2021/10/20,706,709,695,695,705.2,701.3,686.6,777.23,764.95,727.58,686.6,645.62,335,327,506,0,163,0,0,0.23%,-124,18451,32,156,26.19%,-7,2103,6,13,2.99%,1936,13,58,44,1,10.99%,703.63,638.6,0.64,14047,16753,-2706,664.53,0,0,0,11.94%,12.31%
2021/10/21,691,703,689,691,701,702.4,688.65,777.24,764.69,726.04,688.65,651.26,345,335,424,0,163,0,0,0.23%,33,18484,86,53,26.23%,-16,2088,16,32,2.96%,1932,-4,24,23,5,10.97%,703.63,638.6,0.076,12801,16738,-3937,664.53,0,0,0,10.86%,11.58%
2021/10/22,694,696,677,679,694.4,700.6,689.6,777.13,764.42,724.94,689.6,654.26,449,317,418,0,163,0,0,0.23%,-26,18487,89,115,26.24%,-23,2064,13,36,2.93%,1949,17,41,24,0,11.07%,703.63,638.6,0.13,12719,16736,-4017,664.53,0,0,0,10.25%,10.92%
2021/10/25,683,699,679,699,693.8,700.5,691.4,777.08,764.2,724.75,691.4,658.05,384,339,375,-16,147,0,16,0.21%,212,18694,251,39,26.53%,-3,2061,17,20,2.93%,1914,-35,10,42,3,10.87%,703.63,691.62,-0.03,12703,16738,-4035,664.53,-16,-0.94,-0.94,9.65%,10.28%
2021/10/26,702,709,696,708,694.4,700.4,693.35,777.09,764.05,725.78,693.35,660.92,380,379,362,0,147,0,0,0.21%,106,18803,183,77,26.69%,9,2070,18,9,2.94%,1894,-20,20,39,1,10.75%,703.63,691.62,0.086,12776,16455,-3679,664.53,-16,-0.85,-0.85,9.35%,9.82%
2021/10/27,711,718,706,708,697,701.1,695.25,777.11,763.85,726.41,695.25,664.09,369,385,356,0,147,0,0,0.21%,-55,18701,91,146,26.54%,9,2079,15,6,2.95%,1899,5,37,32,0,10.78%,703.63,691.62,0.026,12699,16452,-3753,664.53,-16,-0.83,-0.83,8.96%,9.39%
2021/10/28,711,715,707,715,701.8,701.4,698.05,776.83,763.66,725.53,698.05,670.57,255,367,351,0,147,0,0,0.21%,89,18772,127,38,26.64%,9,2088,12,3,2.96%,1850,-49,17,66,0,10.50%,703.63,691.62,0.17,12583,16455,-3872,664.53,-16,-0.87,-0.87,7.87%,8.63%
