時間,開盤價,最高價,最低價,收盤價,SMA5,SMA10,SMA20,SMA200,SMA240,UB2.00,BBandMA20,LB2.00,成交量,MA5,MA10,買賣超(張),投信持股(張),買進(張),賣出(張),投信持股比例,買賣超(張),外資持股(張),買進(張),賣出(張),外資持股比例,買賣超(張),自營商持股(張),買進(張),賣出(張),自營商持股比例,融資(張),差額(張),買進(張),賣出(張),現償(張),使用率,投信買進均價,投信賣出均價,佔比(%),投信未平倉買口,投信未平倉賣口,投信未平倉淨口,投信成本線,累計買賣超,比例%,近 5 期，投信買超佔成交量比重,BBand width,Band%EMA3
2021/9/29,135,137.5,134,134,134.1,128.5,137.45,81.87,75.51,166.18,137.45,108.72,22429,29609,31468,1,20619,1,0,5.28%,-627,23323,2792,3419,5.82%,-36,2177,165,200,0.56%,21390,-68,1465,1532,1,20.62%,146.96,136.7,0.44,11987,17513,-5526,131.26,1341,0.91,0.91,41.80%,42.30%
2021/9/30,135,136.5,133.5,134,136,129.75,136.4,82.3,75.89,164,136.4,108.8,14359,29783,26656,114,23071,114,0,5.91%,-730,22635,1687,2417,5.64%,-13,2165,92,105,0.55%,21261,-129,916,1044,1,20.50%,144.36,136.68,0.42,12194,17186,-4992,131.28,1375,0.92,0.92,40.47%,41.39%
2021/10/1,132,132.5,121.5,124,133.8,130.15,134.25,82.67,76.21,158.47,134.25,110.03,25396,26297,25025,31,23102,31,0,5.91%,5351,28517,8491,3140,7.11%,-153,2012,211,364,0.52%,19167,-2094,1015,3102,7,18.48%,140.49,136.66,0.41,12100,18183,-6083,131.27,834,0.63,0.63,36.09%,38.74%
2021/10/4,127,129,120.5,121.5,130.5,130.15,132.38,83.03,76.53,154.35,132.38,110.4,26297,21613,25511,42,23144,42,0,5.92%,1380,29937,6305,4925,7.47%,-74,1937,183,257,0.50%,18991,-176,907,1083,0,18.31%,133.03,136.48,0.18,12265,18200,-5935,131.26,876,0.81,0.81,33.19%,35.96%
2021/10/5,120,128.5,115,126.5,128,130.15,130.43,83.41,76.87,146.39,130.43,114.46,32412,24179,26066,86,23230,86,0,5.67%,1889,31836,9576,7687,7.94%,179,2116,412,233,0.52%,18826,-165,896,973,88,18.15%,130.63,136.03,0.8,12618,18127,-5509,131.23,274,0.23,0.23,24.48%,30.22%
2021/10/6,128,130.5,123,130.5,127.3,130.7,129.28,83.81,77.22,141.24,129.28,117.31,31961,26085,27847,15,23245,15,0,5.67%,-1925,29896,5642,7567,7.46%,-56,2061,243,299,0.50%,18396,-430,637,1066,1,17.73%,130.52,134.36,0.71,12642,18125,-5483,131.23,288,0.22,0.22,18.51%,24.37%
2021/10/7,129.5,134.5,129,133.5,127.2,131.6,129.03,84.23,77.58,140.4,129.03,117.65,31495,29512,29648,3,23248,3,0,5.67%,-1415,28508,4947,6362,7.11%,55,2116,267,212,0.52%,19211,815,1675,858,2,18.52%,130.47,130.02,0.54,12949,17293,-4344,131.23,177,0.12,0.12,17.64%,21.00%
2021/10/8,136,140,130,131,128.6,131.2,129.05,84.65,77.94,140.44,129.05,117.66,41949,32823,29560,917,24165,917,0,5.89%,-3603,24945,4367,7970,6.22%,-69,2048,233,302,0.50%,19478,267,2683,2412,4,18.78%,131.73,129.09,0.61,12851,17514,-4663,131.39,1063,0.65,0.65,17.66%,19.33%
2021/10/12,131,132.5,128,128.5,130,130.25,128.83,85.06,78.28,140.07,128.83,117.58,14501,30464,26038,5,24170,5,0,5.89%,1282,26054,3044,1762,6.50%,-91,1957,57,148,0.48%,18772,-706,743,1439,10,18.10%,131.73,128.8,0.18,12734,17965,-5231,131.39,1026,0.67,0.67,17.46%,18.40%
2021/10/13,130.5,131.5,119,120.5,128.8,128.4,128.2,85.44,78.59,139.83,128.2,116.57,23244,28630,26404,40,24210,42,2,5.90%,-1103,25015,2165,3268,6.24%,-332,1625,114,446,0.40%,18503,-269,1272,1541,0,17.84%,131.66,128.32,0.36,12747,18099,-5352,131.37,980,0.68,0.68,18.15%,18.27%
