時間,開盤價,最高價,最低價,收盤價,SMA5,SMA10,SMA20,SMA200,SMA240,UB2.00,BBandMA20,LB2.00,成交量,MA5,MA10,買賣超(張),投信持股(張),買進(張),賣出(張),投信持股比例,買賣超(張),外資持股(張),買進(張),賣出(張),外資持股比例,買賣超(張),自營商持股(張),買進(張),賣出(張),自營商持股比例,融資(張),差額(張),買進(張),賣出(張),現償(張),使用率,投信買進均價,投信賣出均價,佔比(%),投信未平倉買口,投信未平倉賣口,投信未平倉淨口,投信成本線,累計買賣超,比例%,近 5 期，投信買超佔成交量比重,BBand width,Band%EMA3
2021/9/29,44.45,44.45,43.35,44.25,44.57,44.99,45.08,50.29,50.56,46.45,45.08,43.71,416,196,180,0,0,0,0,0.00%,-66,3255,15,81,3.64%,-14,0,0,14,0.00%,4378,65,95,30,0,19.59%,70.48,56.5,0.44,11987,17513,-5526,43.84,0,0,0,6.07%,6.16%
2021/9/30,43.85,44.2,43.25,43.6,44.33,44.8,44.98,50.23,50.53,46.48,44.98,43.49,275,241,181,0,0,0,0,0.00%,-34,3221,22,56,3.60%,-14,0,0,14,0.00%,4401,23,37,14,0,19.69%,70.48,56.5,0.42,12194,17186,-4992,43.61,0,0,0,6.65%,6.41%
2021/10/1,43.4,43.7,42.05,42.4,43.88,44.47,44.77,50.16,50.49,46.45,44.77,43.09,279,280,190,0,0,0,0,0.00%,-117,3104,15,132,3.47%,-2,0,0,2,0.00%,4412,11,49,38,0,19.74%,70.48,56.5,0.41,12100,18183,-6083,42.77,0,0,0,7.52%,6.96%
2021/10/4,42.2,42.6,41.55,41.65,43.27,44.08,44.56,50.1,50.45,46.65,44.56,42.47,222,289,203,0,0,0,0,0.00%,-73,3031,16,89,3.39%,0,0,0,0,0.00%,4384,-28,24,52,0,19.62%,70.48,56.5,0.18,12265,18200,-5935,41.87,0,0,0,9.39%,8.18%
2021/10/5,41.15,42.8,40.8,42.6,42.9,43.78,44.4,50.04,50.43,46.58,44.4,42.22,179,274,210,0,0,0,0,0.00%,-36,2997,44,80,3.35%,0,0,0,0,0.00%,4348,-36,7,21,22,19.46%,70.48,56.5,0.8,12618,18127,-5509,42.01,0,0,0,9.80%,8.99%
2021/10/6,42.6,42.7,42.05,42.15,42.48,43.53,44.23,49.99,50.39,46.55,44.23,41.91,95,210,203,0,0,0,0,0.00%,-15,2982,10,25,3.33%,-4,0,0,4,0.00%,4368,20,39,19,0,19.55%,70.48,56.5,0.71,12642,18125,-5483,42.34,0,0,0,10.50%,9.74%
2021/10/7,42,43.3,41.95,42.7,42.3,43.32,44.11,49.94,50.36,46.48,44.11,41.74,163,188,215,0,0,0,0,0.00%,41,3023,58,17,3.38%,3,3,3,0,0.00%,4365,-3,24,27,0,19.53%,70.48,56.5,0.54,12949,17293,-4344,42.73,0,0,0,10.74%,10.24%
2021/10/8,42.7,43.6,42.7,43.2,42.46,43.17,44.07,49.9,50.34,46.47,44.07,41.67,77,147,214,0,0,0,0,0.00%,33,3056,40,7,3.41%,0,3,0,0,0.00%,4356,-9,6,15,0,19.49%,70.48,56.5,0.61,12851,17514,-4663,43.26,0,0,0,10.90%,10.57%
2021/10/12,43.1,43.1,42.4,42.5,42.63,42.95,43.99,49.84,50.31,46.48,43.99,41.49,93,121,205,0,0,0,0,0.00%,-21,3035,18,39,3.39%,-1,2,0,1,0.00%,4354,-2,11,13,0,19.48%,70.48,56.5,0.18,12734,17965,-5231,42.66,0,0,0,11.35%,10.96%
2021/10/13,42,42.65,42,42.65,42.64,42.77,43.89,49.8,50.28,46.43,43.89,41.35,70,100,187,0,0,0,0,0.00%,21,3036,30,9,3.39%,1,3,1,0,0.00%,4342,-12,5,11,6,19.43%,70.48,56.5,0.36,12747,18099,-5352,42.34,0,0,0,11.58%,11.27%
