時間,開盤價,最高價,最低價,收盤價,SMA5,SMA10,SMA20,SMA200,SMA240,UB2.00,BBandMA20,LB2.00,成交量,MA5,MA10,買賣超(張),投信持股(張),買進(張),賣出(張),投信持股比例,買賣超(張),外資持股(張),買進(張),賣出(張),外資持股比例,買賣超(張),自營商持股(張),買進(張),賣出(張),自營商持股比例,融資(張),差額(張),買進(張),賣出(張),現償(張),使用率,投信買進均價,投信賣出均價,佔比(%),投信未平倉買口,投信未平倉賣口,投信未平倉淨口,投信成本線,累計買賣超,比例%,近 5 期，投信買超佔成交量比重,BBand width,Band%EMA3
2021/9/29,61,61.1,59.8,60,61.88,62.48,61.92,51.28,49.1,64.81,61.92,59.02,1740,1077,1518,1,4929,1,0,0.62%,-446,101444,294,740,12.74%,-91,798,23,114,0.10%,5124,146,227,81,0,2.58%,61.34,61.27,0.44,11987,17513,-5526,50.8,1,0.019,0.019,9.37%,9.87%
2021/9/30,60.2,60.8,59.7,60.5,61.5,62.17,61.94,51.38,49.2,64.78,61.94,59.1,1149,1054,1501,32,4850,32,0,0.61%,193,101637,720,527,12.76%,26,824,41,15,0.10%,4972,-152,14,165,1,2.50%,60.86,61.27,0.42,12194,17186,-4992,50.87,33,0.63,0.63,9.17%,9.52%
2021/10/1,60,60.1,58.9,59,60.76,61.81,61.88,51.48,49.29,64.91,61.88,58.85,1386,1180,1474,24,4874,24,0,0.61%,-103,101529,329,432,12.75%,-65,760,18,83,0.10%,5083,111,196,85,0,2.56%,60.5,61.52,0.41,12100,18183,-6083,50.91,57,0.97,0.97,9.79%,9.66%
2021/10/4,59.5,59.5,57.8,58.1,59.86,61.36,61.77,51.56,49.37,65.16,61.77,58.38,1290,1305,1413,46,4920,46,0,0.62%,36,101557,344,308,12.75%,21,780,29,8,0.10%,4862,-221,111,332,0,2.44%,59.79,61.94,0.18,12265,18200,-5935,50.98,103,1.58,1.58,10.98%,10.32%
2021/10/5,57.4,59.4,57.4,59.4,59.4,60.87,61.69,51.66,49.46,65.22,61.69,58.16,1071,1327,1339,49,4969,49,0,0.63%,-122,101433,328,450,12.73%,86,867,88,2,0.11%,5156,294,314,20,0,2.59%,59.46,62.19,0.8,12618,18127,-5509,51.05,152,2.29,2.29,11.45%,10.88%
2021/10/6,59,59.1,57.5,58.1,59.02,60.45,61.52,51.74,49.55,65.38,61.52,57.65,1789,1337,1207,11,4980,11,0,0.63%,-752,100681,243,995,12.64%,-8,859,48,56,0.11%,5242,86,180,94,0,2.64%,59.38,62.38,0.71,12642,18125,-5483,51.07,162,2.42,2.42,12.56%,11.72%
2021/10/7,58.6,59.1,58.5,59,58.72,60.11,61.38,51.84,49.64,65.39,61.38,57.36,1311,1369,1212,7,4987,7,0,0.63%,327,101008,681,354,12.68%,-16,843,38,53,0.11%,5105,-137,102,239,0,2.57%,59.37,63.16,0.54,12949,17293,-4344,51.08,137,2,2,13.07%,12.40%
2021/10/8,59.3,60.1,59.2,59.5,58.82,59.79,61.39,51.93,49.74,65.38,61.39,57.39,1135,1319,1250,3,4990,3,0,0.63%,3,101013,475,472,12.68%,-7,837,16,23,0.11%,4817,-288,172,226,234,2.42%,59.36,63.35,0.61,12851,17514,-4663,51.09,116,1.76,1.76,13.01%,12.70%
2021/10/12,59.6,59.7,58.2,59.2,59.04,59.45,61.29,52.02,49.83,65.39,61.29,57.19,2192,1500,1402,11,5001,11,0,0.63%,-645,100595,868,1513,12.63%,75,911,108,33,0.11%,4709,-108,163,271,0,2.37%,59.21,63.35,0.18,12734,17965,-5231,51.1,81,1.08,1.08,13.39%,13.05%
2021/10/13,58.8,59.2,58.5,59,58.96,59.18,61.05,52.12,49.92,65.1,61.05,57,858,1457,1392,86,5087,86,0,0.64%,127,100786,431,304,12.65%,10,921,17,7,0.12%,4456,-253,4,257,0,2.24%,59.08,63.65,0.36,12747,18099,-5352,51.23,118,1.62,1.62,13.27%,13.16%
