時間,開盤價,最高價,最低價,收盤價,SMA5,SMA10,SMA20,SMA200,SMA240,UB2.00,BBandMA20,LB2.00,成交量,MA5,MA10,買賣超(張),投信持股(張),買進(張),賣出(張),投信持股比例,買賣超(張),外資持股(張),買進(張),賣出(張),外資持股比例,買賣超(張),自營商持股(張),買進(張),賣出(張),自營商持股比例,融資(張),差額(張),買進(張),賣出(張),現償(張),使用率,投信買進均價,投信賣出均價,佔比(%),投信未平倉買口,投信未平倉賣口,投信未平倉淨口,投信成本線,累計買賣超,比例%,近 5 期，投信買超佔成交量比重,BBand width,Band%EMA3
2021/9/29,72.6,73.4,72,73.3,73.52,72.95,70.51,62.47,59.76,75.84,70.51,65.18,1810,1590,2587,43,885,43,0,0.16%,270,165598,1026,756,29.91%,-87,2135,7,94,0.39%,2351,-64,37,101,0,1.70%,71.18,73.04,0.44,11987,17513,-5526,68.69,51,0.64,0.64,15.11%,15.21%
2021/9/30,73.3,73.9,72.4,73.9,73.48,73.22,70.8,62.59,59.88,76.2,70.8,65.4,1291,1522,2463,21,914,21,0,0.17%,-189,165436,418,607,29.88%,-3,2132,0,3,0.39%,2352,1,57,56,0,1.70%,71.25,73.04,0.42,12194,17186,-4992,68.8,72,0.95,0.95,15.26%,15.24%
2021/10/1,73.5,73.5,71.1,71.3,73.04,73.18,70.94,62.7,60,76.24,70.94,65.64,2157,1605,2340,25,939,25,0,0.17%,-558,164856,431,989,29.77%,-31,2101,7,38,0.38%,2314,-38,157,115,80,1.67%,71.28,73.04,0.41,12100,18183,-6083,68.89,97,1.21,1.21,14.95%,15.09%
2021/10/4,71.9,73,71.6,72.2,72.82,73.22,71.12,62.82,60.11,76.34,71.12,65.89,1411,1598,2286,30,969,30,0,0.18%,387,165243,645,258,29.84%,-3,2097,2,5,0.38%,2239,-75,37,112,0,1.62%,71.76,73.13,0.18,12265,18200,-5935,69,127,1.59,1.59,14.69%,14.89%
2021/10/5,72,72.3,71.1,71.9,72.52,73.01,71.25,62.94,60.23,76.41,71.25,66.08,1066,1547,1781,27,996,27,0,0.18%,-495,164780,241,736,29.76%,1,2098,3,2,0.38%,2235,-4,26,30,0,1.61%,71.76,73.21,0.8,12618,18127,-5509,69.07,146,1.89,1.89,14.50%,14.70%
2021/10/6,72.1,72.8,71.6,72.2,72.3,72.91,71.45,63.06,60.35,76.43,71.45,66.46,899,1365,1478,5,1001,5,0,0.18%,8,164820,435,428,29.77%,-37,2061,0,37,0.37%,2213,-22,37,9,50,1.60%,71.76,73.31,0.71,12642,18125,-5483,69.08,108,1.58,1.58,13.96%,14.33%
2021/10/7,72.4,73.2,72.2,72.6,72.04,72.76,71.69,63.18,60.47,76.4,71.69,66.97,1106,1328,1425,46,1047,46,0,0.19%,51,164889,577,526,29.78%,22,2083,22,0,0.38%,2190,-23,29,52,0,1.58%,71.83,73.31,0.54,12949,17293,-4344,69.24,133,2,2,13.16%,13.74%
2021/10/8,72.4,74,72.4,73.8,72.54,72.79,72.04,63.31,60.59,76.24,72.04,67.84,1711,1239,1422,0,1047,0,0,0.19%,706,165615,1019,313,29.91%,6,2089,7,1,0.38%,2271,81,112,31,0,1.64%,71.83,73.31,0.61,12851,17514,-4663,69.24,108,1.74,1.74,11.67%,12.70%
2021/10/12,72.3,72.4,68.9,69.2,71.94,72.38,72.18,63.41,60.69,75.76,72.18,68.6,4328,1822,1710,28,1075,28,0,0.19%,-1888,163763,1136,3024,29.58%,-6,2083,8,14,0.38%,2267,-4,128,132,0,1.64%,71.74,73.31,0.18,12734,17965,-5231,69.26,106,1.16,1.16,9.93%,11.32%
2021/10/13,69.6,70.4,69.4,70,71.56,72.04,72.35,63.52,60.8,75.11,72.35,69.58,1020,1813,1680,20,1095,20,0,0.20%,286,164064,624,338,29.63%,11,2094,16,5,0.38%,2240,-27,18,45,0,1.62%,71.69,73.31,0.36,12747,18099,-5352,69.27,99,1.09,1.09,7.66%,9.49%
2021/10/14,70.4,70.7,69.7,69.8,71.08,71.69,72.32,63.63,60.9,75.17,72.32,69.47,666,1766,1566,6,1101,6,0,0.20%,-7,164072,360,367,29.63%,6,2100,7,1,0.38%,2201,-39,8,42,5,1.59%,71.68,73.31,0.27,12783,18088,-5305,69.27,100,1.13,1.13,7.88%,8.68%
2021/10/15,69.8,70.4,69.8,70,70.56,71.3,72.26,63.74,61.01,75.25,72.26,69.27,809,1707,1517,0,1101,0,0,0.20%,109,164158,545,436,29.65%,3,2103,3,0,0.38%,1768,-433,24,7,450,1.28%,71.79,73.31,-0.092,13316,17122,-3806,69.27,54,0.63,0.63,8.27%,8.48%
2021/10/18,70.3,70.8,69.7,70,69.8,71.17,72.18,63.85,61.11,75.32,72.18,69.03,572,1479,1359,2,1103,2,0,0.20%,106,164278,308,202,29.67%,4,2107,4,0,0.38%,1759,-9,23,32,0,1.27%,72.27,73.31,-0.14,13423,17088,-3665,69.27,56,0.76,0.76,8.70%,8.59%
2021/10/19,69.8,70.7,69.8,70,69.96,70.95,72.09,63.96,61.22,75.36,72.09,68.81,548,723,1273,0,1103,0,0,0.20%,32,164310,287,255,29.67%,59,2166,65,6,0.39%,1745,-14,10,24,0,1.26%,72.28,73.31,0.82,13824,16754,-2930,69.27,28,0.77,0.77,9.10%,8.84%
2021/10/20,70.1,70.6,69.5,69.5,69.86,70.71,71.86,64.07,61.32,75.2,71.86,68.52,852,689,1251,0,1103,0,0,0.20%,-281,163979,291,572,29.61%,-36,2130,0,36,0.38%,1726,-19,10,29,0,1.25%,72.19,73.31,0.64,14047,16753,-2706,69.27,8,0.23,0.23,9.30%,9.07%
2021/10/21,69.5,70.6,69.3,69.6,69.82,70.45,71.68,64.18,61.42,75.1,71.68,68.26,686,693,1230,0,1103,0,0,0.20%,131,164110,433,302,29.64%,-1,2129,1,2,0.38%,1723,-3,33,36,0,1.24%,71.94,73.31,0.076,12801,16738,-3937,69.27,2,0.058,0.058,9.54%,9.30%
2021/10/22,69.7,70,69,69.2,69.66,70.11,71.44,64.28,61.52,74.83,71.44,68.04,682,668,1187,3,1106,3,0,0.20%,-160,163955,182,342,29.61%,0,2129,4,4,0.38%,1720,-3,25,28,0,1.24%,71.91,73.31,0.13,12719,16736,-4017,69.27,5,0.15,0.15,9.50%,9.40%
