時間,開盤價,最高價,最低價,收盤價,SMA5,SMA10,SMA20,SMA200,SMA240,UB2.00,BBandMA20,LB2.00,成交量,MA5,MA10,買賣超(張),投信持股(張),買進(張),賣出(張),投信持股比例,買賣超(張),外資持股(張),買進(張),賣出(張),外資持股比例,買賣超(張),自營商持股(張),買進(張),賣出(張),自營商持股比例,融資(張),差額(張),買進(張),賣出(張),現償(張),使用率,投信買進均價,投信賣出均價,佔比(%),投信未平倉買口,投信未平倉賣口,投信未平倉淨口,投信成本線,累計買賣超,比例%,近 5 期，投信買超佔成交量比重,BBand width,Band%EMA3
2021/9/29,88.5,88.6,86.5,86.9,90.44,90.44,90.14,95.24,92.05,93.07,90.14,87.2,7421,6078,4865,-25,34732,0,25,5.46%,-3895,142351,874,4769,22.39%,229,38471,406,177,6.05%,13634,224,453,224,5,8.58%,91.42,88.95,0.44,11987,17513,-5526,89.64,30,0.099,0.099,6.52%,7.32%
2021/9/30,87.2,87.2,84.9,86.8,89.2,90.1,90.09,95.27,92.09,93.21,90.09,86.96,5416,5834,5141,0,39829,0,0,6.27%,-1104,140955,1675,2779,22.17%,158,38629,210,52,6.08%,13445,-189,160,349,0,8.46%,91.42,89.67,0.42,12194,17186,-4992,89.64,-28,-0.096,-0.096,6.94%,7.13%
2021/10/1,86,87.3,85,86,87.98,89.8,89.81,95.3,92.12,93.33,89.81,86.29,5569,5489,5309,0,39829,0,0,6.27%,-782,140168,1495,2277,22.04%,732,39361,811,79,6.19%,13306,-139,154,290,3,8.37%,91.42,89.67,0.41,12100,18183,-6083,89.64,-25,-0.091,-0.091,7.84%,7.49%
2021/10/4,86.5,87.3,84.8,84.8,86.84,89.19,89.61,95.32,92.16,93.74,89.61,85.48,3458,5100,5246,0,39829,0,0,6.27%,-929,139461,897,1826,21.93%,452,39813,472,20,6.26%,13217,-89,162,239,12,8.32%,91.58,89.67,0.18,12265,18200,-5935,89.64,-25,-0.098,-0.098,9.22%,8.35%
2021/10/5,84,85.1,83,84.9,85.88,88.57,89.35,95.33,92.2,93.94,89.35,84.75,4984,5370,5387,-120,39709,0,120,6.25%,-195,139626,1743,1938,21.96%,339,40152,362,23,6.32%,13481,264,385,113,8,8.48%,91.58,86.81,0.8,12618,18127,-5509,89.64,-145,-0.54,-0.54,10.29%,9.32%
2021/10/6,85.6,86,83.2,83.5,85.2,87.82,88.99,95.35,92.22,94.19,88.99,83.78,4495,4784,5431,0,39709,0,0,6.25%,-1865,137752,803,2668,21.66%,410,40562,473,63,6.38%,13607,126,352,226,0,8.56%,91.58,86.75,0.71,12642,18125,-5483,89.64,-120,-0.5,-0.5,11.70%,10.51%
2021/10/7,87.3,91.8,87.3,91.8,86.2,87.7,89.01,95.42,92.27,94.26,89.01,83.76,9146,5530,5682,0,39709,0,0,6.25%,-605,137600,1289,1894,21.64%,59,40621,119,60,6.39%,13647,40,805,666,99,8.59%,91.58,86.68,0.54,12949,17293,-4344,89.64,-120,-0.43,-0.43,11.80%,11.16%
2021/10/8,94.3,100.5,93.5,100.5,89.1,88.54,89.65,95.54,92.38,96.86,89.65,82.44,57272,15871,10680,2106,41815,2106,0,6.58%,11975,150649,19463,7487,23.69%,751,41372,1004,253,6.51%,11323,-2324,1727,4050,1,7.12%,97.77,86.29,0.61,12851,17514,-4663,90.07,1986,2.5,2.5,16.09%,13.62%
2021/10/12,102,108,100.5,105,93.14,89.99,90.41,95.68,92.49,100.25,90.41,80.56,74339,30047,17574,787,42602,787,0,6.70%,3948,154968,13252,9303,24.37%,825,42198,1218,392,6.64%,12976,1653,3377,1724,0,8.17%,99.46,86.29,0.18,12734,17965,-5231,90.33,2773,1.85,1.85,21.77%,17.70%
2021/10/13,106,107.5,103.5,107,97.56,91.72,91.24,95.82,92.6,103.45,91.24,79.03,37624,36575,20972,-613,41989,543,1156,6.61%,8103,162062,11591,3488,25.49%,379,42577,874,495,6.70%,12120,-856,1195,2051,0,7.63%,100.41,102.92,0.36,12747,18099,-5352,90.53,2280,1.25,1.25,26.77%,22.23%
