時間,開盤價,最高價,最低價,收盤價,SMA5,SMA10,SMA20,SMA200,SMA240,UB2.00,BBandMA20,LB2.00,成交量,MA5,MA10,買賣超(張),投信持股(張),買進(張),賣出(張),投信持股比例,買賣超(張),外資持股(張),買進(張),賣出(張),外資持股比例,買賣超(張),自營商持股(張),買進(張),賣出(張),自營商持股比例,融資(張),差額(張),買進(張),賣出(張),現償(張),使用率,投信買進均價,投信賣出均價,佔比(%),投信未平倉買口,投信未平倉賣口,投信未平倉淨口,投信成本線,累計買賣超,比例%,近 5 期，投信買超佔成交量比重,BBand width,Band%EMA3
2021/9/29,80,80,79.1,79.5,80.72,79.92,79.02,99.06,101.18,82.33,79.02,75.7,65,63,72,0,0,0,0,0.00%,0,26410,19,19,38.44%,-1,195,0,1,0.28%,2348,-2,2,4,0,13.67%,116.42,91.6,0.44,11987,17513,-5526,79.55,0,0,0,8.38%,8.43%
2021/9/30,79.5,81,79.5,80.7,80.72,80.17,79.1,98.83,101.08,82.49,79.1,75.7,42,64,68,0,0,0,0,0.00%,14,26424,22,8,38.46%,0,195,0,0,0.28%,2342,-6,0,3,3,13.64%,116.42,91.6,0.42,12194,17186,-4992,80.67,0,0,0,8.58%,8.50%
2021/10/1,81,81.5,78.5,78.5,80.18,80.22,79.01,98.61,100.97,82.37,79.01,75.65,49,62,69,0,0,0,0,0.00%,-8,26416,6,14,38.45%,3,198,3,0,0.29%,2341,-1,2,3,0,13.63%,116.42,91.6,0.41,12100,18183,-6083,79.16,0,0,0,8.51%,8.51%
2021/10/4,78.5,78.5,76.2,76.2,79.1,79.94,78.89,98.37,100.86,82.46,78.89,75.31,95,63,72,0,0,0,0,0.00%,-25,26391,10,35,38.42%,0,198,0,0,0.29%,2315,-26,7,32,1,13.48%,116.42,91.6,0.18,12265,18200,-5935,77.18,0,0,0,9.07%,8.79%
2021/10/5,75.3,76.8,74.5,75.6,78.1,79.38,78.69,98.12,100.75,82.53,78.69,74.85,118,74,71,0,0,0,0,0.00%,-12,26381,22,34,38.40%,0,198,0,0,0.29%,2331,16,20,4,0,13.57%,116.42,91.6,0.8,12618,18127,-5509,75.61,0,0,0,9.75%,9.27%
2021/10/6,75.6,77.8,74.2,74.2,77.04,78.88,78.5,97.85,100.64,82.8,78.5,74.19,79,77,70,0,0,0,0,0.00%,-24,26360,5,29,38.37%,0,198,0,0,0.29%,2326,-5,2,4,3,13.55%,116.42,91.6,0.71,12642,18125,-5483,75.11,0,0,0,10.97%,10.12%
2021/10/7,76.7,77.2,76.1,77,76.3,78.51,78.49,97.63,100.52,82.8,78.49,74.18,56,79,72,0,0,0,0,0.00%,45,26410,47,2,38.44%,1,199,1,0,0.29%,2321,-5,2,7,0,13.52%,116.42,91.6,0.54,12949,17293,-4344,76.87,0,0,0,10.99%,10.55%
2021/10/8,76.1,77.9,76.1,77.6,76.12,78.15,78.61,97.44,100.42,82.69,78.61,74.52,51,80,71,0,0,0,0,0.00%,24,26433,31,7,38.48%,0,199,0,0,0.29%,2319,-2,7,9,0,13.50%,116.42,91.6,0.61,12851,17514,-4663,77.18,0,0,0,10.39%,10.47%
2021/10/12,76.2,76.2,75,75.2,75.92,77.51,78.54,97.23,100.28,82.8,78.54,74.27,76,76,69,0,0,0,0,0.00%,-18,26325,1,19,38.32%,0,199,0,0,0.29%,2161,-158,1,19,140,12.58%,116.42,91.6,0.18,12734,17965,-5231,75.41,0,0,0,10.85%,10.66%
2021/10/13,76.3,76.3,73.9,74.6,75.72,76.91,78.43,97.04,100.14,82.96,78.43,73.89,2545,561,318,0,0,0,0,0.00%,-14,26313,2469,2483,38.30%,0,199,0,0,0.29%,2160,-1,13,14,0,12.58%,116.42,91.6,0.36,12747,18099,-5352,73.06,0,0,0,11.58%,11.12%
