時間,開盤價,最高價,最低價,收盤價,SMA5,SMA10,SMA20,SMA200,SMA240,UB2.00,BBandMA20,LB2.00,成交量,MA5,MA10,買賣超(張),投信持股(張),買進(張),賣出(張),投信持股比例,買賣超(張),外資持股(張),買進(張),賣出(張),外資持股比例,買賣超(張),自營商持股(張),買進(張),賣出(張),自營商持股比例,融資(張),差額(張),買進(張),賣出(張),現償(張),使用率,投信買進均價,投信賣出均價,佔比(%),投信未平倉買口,投信未平倉賣口,投信未平倉淨口,投信成本線,累計買賣超,比例%,近 5 期，投信買超佔成交量比重,BBand width,Band%EMA3
2021/9/29,672,692,672,677,682.2,663.6,621,736.24,735.5,716.5,621,525.5,463,528,778,44,1241,69,25,3.78%,2,3421,104,102,10.43%,-1,296,3,4,0.90%,1191,-6,31,37,0,14.53%,667.97,647.6,0.44,11987,17513,-5526,685.71,372,14.09,14.09,30.76%,29.70%
2021/9/30,682,690,678,678,683.4,671.7,625.9,735.65,735.33,722.53,625.9,529.27,320,483,783,7,1171,7,0,3.57%,-42,3374,52,94,10.29%,0,296,4,4,0.90%,1203,12,40,28,0,14.68%,668.06,647.6,0.42,12194,17186,-4992,685.7,237,9.81,9.81,30.88%,30.29%
2021/10/1,669,675,635,635,671,672,628.15,735.03,734.95,723.42,628.15,532.88,525,415,737,-17,1154,1,18,3.52%,38,3452,160,122,10.52%,-17,279,6,23,0.85%,1184,-19,36,54,1,14.44%,668.05,652.1,0.41,12100,18183,-6083,685.67,154,7.43,7.43,30.33%,30.31%
2021/10/4,647,668,642,649,665.2,671,631.3,734.61,734.67,724.94,631.3,537.66,570,468,661,62,1216,62,0,3.71%,4,3413,180,176,10.40%,1,280,10,9,0.85%,1141,-43,17,60,0,13.92%,667.22,653.36,0.18,12265,18200,-5935,683.96,192,8.21,8.21,29.67%,29.99%
2021/10/5,652,654,629,645,656.8,668.1,634,734.06,734.43,725.93,634,542.07,354,446,509,13,1229,13,0,3.75%,-27,3328,90,117,10.14%,2,281,6,4,0.86%,1150,9,23,14,0,14.03%,666.96,654.61,0.8,12618,18127,-5509,683.53,109,4.88,4.88,29.00%,29.49%
2021/10/6,649,656,612,612,643.8,663,636,733.28,734.02,724.11,636,547.89,454,445,486,6,1235,6,0,3.77%,-123,3299,102,225,10.06%,-13,268,5,18,0.82%,1170,20,49,28,1,14.27%,666.77,656.08,0.71,12642,18125,-5483,683.26,71,3.19,3.19,27.71%,28.60%
2021/10/7,621,664,621,652,638.6,661,640.25,732.72,733.78,722.66,640.25,557.84,584,497,490,60,1295,85,25,3.95%,84,3388,166,82,10.33%,3,271,6,3,0.83%,1122,-48,22,70,0,13.69%,665.6,653.66,0.54,12949,17293,-4344,681.03,124,4.99,4.99,25.74%,27.17%
2021/10/8,650,687,650,674,646.4,658.7,646.35,732.34,733.72,719.23,646.35,573.47,749,542,479,40,1335,40,0,4.07%,-53,3332,157,210,10.16%,23,294,29,6,0.90%,1109,-13,44,57,0,13.53%,665.77,653.66,0.61,12851,17514,-4663,680.74,181,6.68,6.68,22.55%,24.86%
2021/10/12,661,670,650,650,646.6,655.9,650.5,731.83,733.53,713.64,650.5,587.36,287,486,477,-28,1307,2,30,3.99%,-84,3289,29,113,10.03%,-6,288,5,11,0.88%,1130,21,33,11,1,13.79%,665.76,659.33,0.18,12734,17965,-5231,680.7,91,3.75,3.75,19.41%,22.14%
2021/10/13,658,660,630,630,643.6,650.2,652.7,731.27,733.25,709.44,652.7,595.96,265,468,457,22,1329,22,0,4.05%,-39,3260,46,85,9.94%,-5,283,2,7,0.86%,1139,9,23,13,1,13.90%,665.36,659.33,0.36,12747,18099,-5352,680.04,100,4.28,4.28,17.39%,19.76%
