時間,開盤價,最高價,最低價,收盤價,SMA5,SMA10,SMA20,SMA200,SMA240,UB2.00,BBandMA20,LB2.00,成交量,MA5,MA10,買賣超(張),投信持股(張),買進(張),賣出(張),投信持股比例,買賣超(張),外資持股(張),買進(張),賣出(張),外資持股比例,買賣超(張),自營商持股(張),買進(張),賣出(張),自營商持股比例,融資(張),差額(張),買進(張),賣出(張),現償(張),使用率,投信買進均價,投信賣出均價,佔比(%),投信未平倉買口,投信未平倉賣口,投信未平倉淨口,投信成本線,累計買賣超,比例%,近 5 期，投信買超佔成交量比重,BBand width,Band%EMA3
2021/9/29,63.1,64.9,62.4,62.4,63.52,63.41,63.75,52.46,48.68,67.49,63.75,60,20345,12282,10601,0,3882,0,0,0.46%,185,77353,3978,3792,9.15%,337,4532,661,324,0.54%,29287,-316,1160,1475,1,13.86%,63.91,63.94,0.44,11987,17513,-5526,61.86,50,0.081,0.081,11.76%,14.47%
2021/9/30,64.1,68.6,63.5,68.6,64.44,63.91,63.71,52.65,48.84,67.26,63.71,60.16,43114,19030,13458,1945,5766,1945,0,0.68%,8063,84912,11710,3647,10.04%,350,4882,852,502,0.58%,29166,-121,3736,3857,0,13.81%,65.88,63.38,0.42,12194,17186,-4992,63.29,1945,2.04,2.04,11.13%,12.80%
2021/10/1,69,69.3,62.4,62.9,64.02,63.81,63.57,52.8,48.97,66.99,63.57,60.14,87011,33555,21037,2531,8297,2531,0,0.98%,-8272,77598,13617,21889,9.18%,-560,4322,727,1286,0.51%,29286,120,4853,4733,0,13.86%,66,62.95,0.41,12100,18183,-6083,64.14,4476,2.67,2.67,10.79%,11.80%
2021/10/4,65.5,66.9,62.4,65.9,64.42,64.05,63.5,52.98,49.12,66.69,63.5,60.31,98440,51286,30333,299,8596,299,0,1.02%,1656,79658,19248,17592,9.42%,0,4322,1031,1031,0.51%,30111,825,4202,3369,8,14.25%,65.92,61.98,0.18,12265,18200,-5935,64.17,4775,1.86,1.86,10.05%,10.92%
2021/10/5,64.5,66,62.5,66,65.16,64.3,63.61,53.15,49.27,66.98,63.61,60.24,64135,62609,36133,2,8598,2,0,1.02%,-6800,73233,12259,19059,8.66%,808,5130,1213,405,0.61%,30722,611,2637,2022,4,14.54%,65.92,61.98,0.8,12618,18127,-5509,64.17,4777,1.53,1.53,10.60%,10.76%
2021/10/6,66.5,67.6,64.4,65.6,65.8,64.66,63.81,53.32,49.42,67.16,63.81,60.46,44546,67449,39866,2,8600,2,0,1.02%,2537,75960,11059,8522,8.98%,247,5377,996,749,0.64%,30800,78,2590,2510,2,14.58%,65.95,61.98,0.71,12642,18125,-5483,64.17,4779,1.42,1.42,10.49%,10.62%
2021/10/7,69,72.1,68.6,72.1,66.5,65.47,64.33,53.52,49.6,69.12,64.33,59.54,55532,69933,44481,0,8600,0,0,1.02%,337,76704,6663,6326,9.07%,294,5671,715,421,0.67%,33711,2911,6623,3712,0,15.96%,65.95,61.73,0.54,12949,17293,-4344,64.17,2834,0.81,0.81,14.90%,12.76%
2021/10/8,72.1,75.3,71,72.9,68.5,66.26,64.83,53.73,49.78,70.85,64.83,58.81,154536,83438,58497,4,8604,4,0,1.02%,-31,77264,20617,20648,9.14%,485,6156,1919,1433,0.73%,37037,3326,10321,6995,0,17.53%,65.95,61.73,0.61,12851,17514,-4663,64.17,307,0.074,0.074,18.57%,15.67%
2021/10/12,71,71.6,65.7,65.7,68.46,66.44,65.03,53.9,49.93,70.88,65.03,59.18,62011,76152,63719,26,8630,26,0,1.02%,377,77748,11469,11092,9.20%,-473,5683,779,1252,0.67%,35117,-1920,6561,8471,10,16.62%,65.96,63.7,0.18,12734,17965,-5231,64.18,34,0.0089,0.0089,18.01%,16.84%
2021/10/13,66.8,68.7,61.9,61.9,67.64,66.4,64.98,54.05,50.07,70.92,64.98,59.04,65815,76488,69549,-418,8212,0,418,0.97%,-2768,75184,9890,12658,8.89%,-1195,4488,489,1684,0.53%,33980,-1137,3322,4459,0,16.08%,65.96,64.83,0.36,12747,18099,-5352,64.18,-386,-0.1,-0.1,18.29%,17.56%
2021/10/14,61.2,62.5,58.3,60,66.52,66.16,64.79,54.19,50.2,71.1,64.79,58.47,66996,80978,74214,0,8212,0,0,0.97%,-559,74739,12998,13557,8.84%,-383,4105,487,869,0.49%,32634,-1346,3022,4364,4,15.45%,65.96,64.83,0.27,12783,18088,-5305,64.18,-388,-0.096,-0.096,19.50%,18.53%
2021/10/15,60.1,61.5,59.4,60.5,64.2,65.35,64.63,54.33,50.33,71.2,64.63,58.06,28457,75563,72748,-100,8112,0,100,0.96%,-935,74029,5341,6276,8.76%,290,4395,678,388,0.52%,32789,155,1559,1401,3,15.52%,65.99,63.99,-0.092,13316,17122,-3806,64.18,-488,-0.13,-0.13,20.34%,19.43%
2021/10/18,58.6,59,55,56.6,60.94,64.72,64.27,54.44,50.44,71.71,64.27,56.82,42209,53098,68268,-3282,4830,1,3283,0.57%,1514,75429,8885,7371,8.92%,-434,3962,844,1278,0.47%,30201,-2588,1947,4399,136,14.30%,65.99,57.41,-0.14,13423,17088,-3665,64.18,-3774,-1.42,-1.42,23.17%,21.30%
2021/10/19,56.3,57.6,56.1,56.5,59.1,63.78,63.92,54.54,50.55,72.09,63.92,55.74,17558,44207,60180,-175,4655,0,175,0.55%,-1505,73829,3732,5237,8.73%,-186,3775,229,416,0.45%,30204,3,708,674,31,14.30%,65.99,57.38,0.82,13824,16754,-2930,64.18,-3975,-1.8,-1.8,25.59%,23.45%
2021/10/20,56.8,57.7,56,56,57.92,62.78,63.54,54.65,50.66,72.42,63.54,54.66,14936,34031,55260,-2043,2612,0,2043,0.31%,-30,73839,2802,2832,8.73%,-189,3586,126,315,0.42%,30122,-82,946,965,63,14.26%,65.99,57.15,0.64,14047,16753,-2706,64.18,-5600,-3.29,-3.29,27.95%,25.70%
2021/10/21,56,57.4,55.8,55.8,57.08,61.8,63.23,54.76,50.77,72.71,63.23,53.75,14467,23525,52252,0,2612,0,0,0.31%,-676,73292,4321,4997,8.67%,40,3626,199,159,0.43%,30017,-105,562,664,3,14.21%,66.01,57.15,0.076,12801,16738,-3937,64.18,-5600,-4.76,-4.76,30.00%,27.85%
2021/10/22,55.3,55.5,51.8,52,55.38,59.79,62.63,54.85,50.87,73.29,62.63,51.97,30950,24024,49794,-175,2437,0,175,0.29%,135,73849,6587,6452,8.73%,-49,3577,493,542,0.42%,29560,-457,2502,2935,24,13.99%,66.03,57.03,0.13,12719,16736,-4017,64.18,-5675,-4.72,-4.72,34.04%,30.94%
2021/10/25,50.1,53.8,50,53.2,54.7,57.82,62.04,54.94,50.97,73.39,62.04,50.69,20455,19673,36385,-20,2417,0,20,0.29%,3142,76666,7381,4239,9.07%,-221,3356,301,522,0.40%,29147,-413,605,1016,2,13.80%,66.03,57.02,-0.03,12703,16738,-4035,64.18,-2413,-2.45,-2.45,36.60%,33.77%
2021/10/26,52.8,53.2,51.8,53.2,54.04,56.57,61.51,55.02,51.07,73.45,61.51,49.56,15310,19224,31715,0,2417,0,0,0.29%,-1820,75002,3277,5097,8.87%,-267,3089,195,462,0.37%,29407,260,779,486,33,13.92%,66.03,57.02,0.086,12776,16455,-3679,64.18,-2238,-2.33,-2.33,38.84%,36.31%
2021/10/27,52.1,52.5,51.5,51.7,53.18,55.55,60.98,55.09,51.16,73.65,60.98,48.3,11461,18529,26280,-130,2287,0,130,0.27%,-1224,73360,1780,3004,8.68%,23,3112,150,127,0.37%,29617,210,663,429,24,14.02%,66.03,56.91,0.026,12699,16452,-3753,64.18,-325,-0.35,-0.35,41.57%,38.94%
2021/10/28,51,52.6,50.5,51.3,52.28,54.68,60.42,55.16,51.26,73.75,60.42,47.09,12874,18210,20868,-305,1982,0,305,0.23%,-310,73113,3622,3932,8.65%,70,3182,219,149,0.38%,29790,173,580,400,7,14.10%,66.03,56.67,0.17,12583,16455,-3872,64.18,-630,-0.69,-0.69,44.13%,41.53%
2021/10/29,51.4,53.2,51.2,52.6,52.4,53.89,59.62,55.24,51.35,72.81,59.62,46.43,15644,15149,19586,0,1982,0,0,0.23%,907,74492,5686,4779,8.81%,371,3553,520,149,0.42%,30042,252,1587,1130,205,14.22%,65.98,56.67,0.14,12485,16619,-4134,64.18,-455,-0.6,-0.6,44.25%,42.89%
2021/11/1,52.5,53.4,52.1,52.1,52.18,53.44,59.08,55.32,51.45,72.57,59.08,45.59,11914,13441,16557,-75,1907,0,75,0.23%,-1244,73317,2749,3993,8.67%,-74,3480,144,218,0.41%,30044,2,967,951,14,14.22%,65.11,56.62,0.1,12580,16396,-3816,64.18,-510,-0.76,-0.76,45.67%,44.28%
2021/11/2,52.4,53.3,52,52.7,52.08,53.06,58.42,55.4,51.55,71.8,58.42,45.04,11369,12652,15938,1,1908,1,0,0.23%,922,74718,3678,2756,8.84%,152,3631,271,120,0.43%,30214,170,1220,1049,1,14.30%,67.59,56.62,-0.011,12535,16507,-3972,64.18,-509,-0.8,-0.8,45.82%,45.05%
2021/11/3,52.6,56,52.4,53.9,52.52,52.85,57.82,55.49,51.65,70.86,57.82,44.77,29397,16240,17384,-15,1893,0,15,0.22%,-1325,73150,4964,6288,8.65%,180,3811,498,319,0.45%,29297,-917,1437,2352,2,13.87%,67.8,56.62,-0.57,12592,16497,-3905,64.18,-394,-0.49,-0.49,45.14%,45.09%
2021/11/4,54.4,55.4,53,53.1,52.88,52.58,57.19,55.58,51.75,69.88,57.19,44.5,15783,16821,17516,-19,1874,0,19,0.22%,-610,71995,2840,3450,8.51%,-114,3697,61,175,0.44%,28993,-304,1024,1324,4,13.72%,67.91,56.61,-0.2,12612,16176,-3564,64.18,-108,-0.13,-0.13,44.37%,44.73%
2021/11/5,53.5,53.8,52.2,53.6,53.08,52.74,56.27,55.67,51.85,67.02,56.27,45.51,8291,15351,15250,0,1874,0,0,0.22%,717,73156,2434,1717,8.65%,157,3854,189,33,0.46%,28713,-280,384,658,6,13.59%,67.91,56.61,-0.088,12650,15701,-3051,64.18,-108,-0.14,-0.14,38.23%,41.48%
2021/11/8,54.8,55.5,53.7,55.2,53.7,52.94,55.38,55.76,51.96,62.96,55.38,47.8,13217,15611,14526,0,1874,0,0,0.22%,2049,75270,4289,2240,8.90%,671,4525,705,34,0.54%,29015,302,1311,1009,0,13.73%,67.23,56.61,0.0082,12763,15481,-2718,64.18,-33,-0.042,-0.042,27.37%,34.43%
2021/11/9,56.3,58,54.4,56.5,54.46,53.27,54.92,55.86,52.07,60.88,54.92,48.96,25446,18427,15540,-1,1873,0,1,0.22%,793,75938,6621,5828,8.98%,797,5322,1341,544,0.63%,29870,855,2749,1894,0,14.14%,54.55,56.61,0.073,12714,15162,-2448,64.18,-35,-0.038,-0.038,21.71%,28.07%
2021/11/10,56.5,58,56.4,56.8,55.04,53.78,54.67,55.97,52.19,59.79,54.67,49.54,14760,15499,15870,0,1873,0,0,0.22%,305,76315,3030,2725,9.03%,-69,5253,692,761,0.62%,30163,293,1801,1507,1,14.28%,54.55,56.07,0.25,12634,14882,-2248,64.18,-20,-0.026,-0.026,18.75%,23.41%
