時間,開盤價,最高價,最低價,收盤價,SMA5,SMA10,SMA20,SMA200,SMA240,UB2.00,BBandMA20,LB2.00,成交量,MA5,MA10,買賣超(張),投信持股(張),買進(張),賣出(張),投信持股比例,買賣超(張),外資持股(張),買進(張),賣出(張),外資持股比例,買賣超(張),自營商持股(張),買進(張),賣出(張),自營商持股比例,融資(張),差額(張),買進(張),賣出(張),現償(張),使用率,投信買進均價,投信賣出均價,佔比(%),投信未平倉買口,投信未平倉賣口,投信未平倉淨口,投信成本線,累計買賣超,比例%,近 5 期，投信買超佔成交量比重,BBand width,Band%EMA3
2021/9/29,115.5,120,115.5,116.5,121.6,120.75,121.98,82.74,70.95,130.59,121.98,113.36,71068,74424,81927,7,18629,14,7,0.63%,-6530,448908,7244,13774,12.85%,-342,0,271,613,0.00%,178771,736,4799,4046,17,25.59%,122.43,124.66,0.44,11987,17513,-5526,98.18,139,0.037,0.037,14.13%,16.46%
2021/9/30,118,120,116.5,119.5,121.2,120.95,121.28,83.28,71.41,128.13,121.28,114.42,48131,73532,77160,-75,17176,26,101,0.58%,-41,452517,10863,10904,12.95%,-31,0,282,313,0.00%,178230,-541,3530,4031,40,25.51%,122.34,123.14,0.42,12194,17186,-4992,98.21,62,0.017,0.017,11.30%,13.88%
2021/10/1,116,116.5,108,108,117.5,119.6,120.43,83.75,71.81,129.17,120.43,111.68,163129,87517,82953,-109,17067,18,127,0.58%,-8586,446984,10149,18735,12.79%,-752,0,397,1149,0.00%,169281,-8949,12859,21686,122,24.23%,122.18,118.99,0.41,12100,18183,-6083,98.22,-187,-0.043,-0.043,14.53%,14.20%
2021/10/4,108,108,97.2,97.2,112.04,117.52,118.99,84.17,72.18,132.02,118.99,105.95,203394,111605,97417,-283,16784,34,317,0.57%,3763,453618,28805,25042,12.98%,115,115,470,355,0.00%,166798,-2483,16147,18012,618,23.87%,121.62,116.57,0.18,12265,18200,-5935,98.23,-470,-0.084,-0.084,21.91%,18.06%
2021/10/5,91.3,101,90.7,98.2,107.88,115.04,117.87,84.59,72.54,133.71,117.87,102.03,203336,137812,105887,-224,16560,36,260,0.56%,13288,467400,46076,32788,13.38%,-422,0,791,1213,0.00%,162123,-4675,7656,11756,575,23.20%,120.92,111.07,0.8,12618,18127,-5509,98.22,-684,-0.099,-0.099,26.88%,22.47%
2021/10/6,99.6,99.7,92.4,92.5,103.08,112.34,116.85,84.98,72.89,136.1,116.85,97.59,134727,150543,112484,-404,16156,16,420,0.55%,5682,473573,31317,25635,13.56%,-48,0,629,677,0.00%,161035,-1088,6830,7531,387,23.05%,120.62,106.04,0.71,12642,18125,-5483,98.22,-1095,-0.15,-0.15,32.95%,27.71%
2021/10/7,96.1,101,95.4,98.5,98.88,110.04,115.75,85.41,73.25,136.49,115.75,95,142427,169403,121467,5,16161,13,8,0.55%,15898,488581,36187,20289,13.99%,640,640,942,302,0.02%,160321,-714,8212,8488,438,22.95%,120.4,105.98,0.54,12949,17293,-4344,98.22,-1015,-0.12,-0.12,35.85%,31.78%
2021/10/8,99.5,99.8,95,96.8,96.64,107.07,114.49,85.82,73.61,136.58,114.49,92.39,100334,156844,122181,-1245,14916,5,1250,0.50%,-11746,476071,11198,22944,13.63%,-321,318,174,495,0.01%,161915,1594,5853,4147,112,23.17%,120.32,102.42,0.61,12851,17514,-4663,98.22,-2151,-0.27,-0.27,38.59%,35.19%
2021/10/12,93.8,94.6,87.2,87.4,94.68,103.36,112.78,86.18,73.94,137.55,112.78,88.02,145444,145254,128429,-447,14469,23,470,0.49%,11515,487010,31873,20358,13.94%,-18,301,421,439,0.01%,156373,-5542,11170,16561,151,22.38%,119.81,100.69,0.18,12734,17965,-5231,98.21,-2315,-0.32,-0.32,43.92%,39.55%
2021/10/13,90.8,93.5,88.4,88.5,92.74,100.31,110.93,86.55,74.26,137.11,110.93,84.75,140266,132640,135226,-1477,12992,28,1505,0.44%,12722,499920,36689,23967,14.31%,166,467,580,414,0.02%,155386,-987,7131,7991,127,22.24%,119.02,97.62,0.36,12747,18099,-5352,98.19,-3568,-0.54,-0.54,47.19%,43.37%
