時間,開盤價,最高價,最低價,收盤價,SMA5,SMA10,SMA20,SMA200,SMA240,UB2.00,BBandMA20,LB2.00,成交量,MA5,MA10,買賣超(張),投信持股(張),買進(張),賣出(張),投信持股比例,買賣超(張),外資持股(張),買進(張),賣出(張),外資持股比例,買賣超(張),自營商持股(張),買進(張),賣出(張),自營商持股比例,融資(張),差額(張),買進(張),賣出(張),現償(張),使用率,投信買進均價,投信賣出均價,佔比(%),投信未平倉買口,投信未平倉賣口,投信未平倉淨口,投信成本線,累計買賣超,比例%,近 5 期，投信買超佔成交量比重,BBand width,Band%EMA3
2021/9/29,392,392,376.5,379.5,396,396.1,386.75,349.22,339.32,411.17,386.75,362.33,337,242,260,12,285,12,0,0.30%,-99,16408,75,174,17.21%,-5,397,0,5,0.42%,392,-12,17,29,0,1.65%,386.2,372.62,0.44,11987,17513,-5526,369,32,2.65,2.65,12.63%,13.13%
2021/9/30,382,390,370,388,393.5,395.1,387.48,349.66,339.76,411.13,387.48,363.82,295,235,261,34,484,34,0,0.51%,-62,16346,99,161,17.15%,3,400,5,2,0.42%,390,-2,2,4,0,1.64%,384.97,372.62,0.42,12194,17186,-4992,369.67,66,5.63,5.63,12.21%,12.67%
2021/10/1,385,385,375,381,388.3,394.2,388.03,350.06,340.18,410.51,388.03,365.54,166,232,262,0,484,0,0,0.51%,7,16353,76,69,17.16%,-1,399,0,1,0.42%,371,-19,0,19,0,1.56%,384.97,373.23,0.41,12100,18183,-6083,369.67,66,5.69,5.69,11.59%,12.13%
2021/10/4,382,382.5,373,379,384.3,392.5,388.75,350.45,340.6,408.98,388.75,368.52,125,216,235,0,484,0,0,0.51%,-23,16330,45,68,17.13%,0,399,0,0,0.42%,363,-8,0,8,0,1.52%,384.97,384.49,0.18,12265,18200,-5935,369.67,46,4.26,4.26,10.41%,11.27%
2021/10/5,376,384.5,376,379.5,381.4,390.55,389.28,350.83,341.03,407.91,389.28,370.64,216,228,221,16,500,16,0,0.52%,-69,16264,75,144,17.06%,0,399,1,1,0.42%,363,0,0,0,0,1.52%,384.6,384.49,0.8,12618,18127,-5509,369.98,62,5.44,5.44,9.57%,10.42%
2021/10/6,379,379.5,374,377,380.9,388.45,389.53,351.2,341.4,407.34,389.53,371.71,113,183,212,0,500,0,0,0.52%,-36,16228,16,52,17.02%,0,399,5,5,0.42%,362,-1,0,1,0,1.52%,384.6,384.49,0.71,12642,18125,-5483,369.98,50,5.46,5.46,9.15%,9.78%
2021/10/7,373.5,382,373.5,378.5,379,386.25,388.85,351.57,341.78,407.25,388.85,370.45,258,176,205,0,500,0,0,0.52%,-72,16155,86,158,16.95%,8,407,19,11,0.43%,363,1,2,1,0,1.52%,384.78,384.49,0.54,12949,17293,-4344,369.98,16,1.82,1.82,9.47%,9.62%
2021/10/8,378,379,376,377,378.2,383.25,388.35,351.95,342.13,407.46,388.35,369.24,133,169,200,0,500,0,0,0.52%,-36,16119,52,88,16.91%,1,408,1,0,0.43%,374,11,12,1,0,1.57%,384.58,384.11,0.61,12851,17514,-4663,369.98,16,1.89,1.89,9.84%,9.73%
2021/10/12,376,381.5,375,378.5,378.1,381.2,388.43,352.33,342.5,407.37,388.43,369.48,162,176,196,0,500,0,0,0.52%,-6,16116,102,108,16.91%,3,411,4,1,0.43%,375,1,7,6,0,1.57%,384.58,390.05,0.18,12734,17965,-5231,369.98,16,1.81,1.81,9.75%,9.74%
2021/10/13,375,378.5,373,376,377.4,379.4,388.13,352.71,342.84,407.64,388.13,368.61,132,160,194,9,509,9,0,0.53%,1,16117,49,48,16.91%,9,420,9,0,0.44%,379,4,4,0,0,1.59%,384.64,390.05,0.36,12747,18099,-5352,370.08,9,1.13,1.13,10.06%,9.90%
2021/10/14,372.5,379.5,372,377,377.4,379.15,387.63,353.09,343.17,407.74,387.63,367.51,185,174,179,10,519,10,0,0.54%,-18,16098,123,141,16.89%,2,422,2,0,0.44%,378,-1,0,1,0,1.59%,383.56,401.04,0.27,12783,18088,-5305,370.19,19,2.18,2.18,10.38%,10.14%
2021/10/15,378.5,398.5,378.5,388.5,379.4,379.2,387.15,353.56,343.6,406.7,387.15,367.6,197,162,169,0,519,0,0,0.54%,6,16116,97,91,16.91%,3,425,3,0,0.45%,377,-1,0,1,0,1.58%,383.56,401.04,-0.092,13316,17122,-3806,370.19,19,2.35,2.35,10.10%,10.12%
2021/10/18,388.5,388.5,382,384.5,380.9,379.55,386.88,353.98,344,406.41,386.88,367.34,113,158,163,0,519,0,0,0.54%,-14,16102,29,43,16.89%,23,448,33,10,0.47%,377,0,0,0,0,1.58%,383.56,401.04,-0.14,13423,17088,-3665,370.19,19,2.41,2.41,10.10%,10.11%
2021/10/19,388,391.5,383,385.5,382.3,380.2,386.35,354.4,344.41,405.44,386.35,367.26,155,156,166,0,519,0,0,0.54%,-28,16074,56,84,16.86%,4,452,4,0,0.47%,378,1,1,0,0,1.59%,383.56,401.04,0.82,13824,16754,-2930,370.19,19,2.43,2.43,9.88%,9.99%
2021/10/20,385,388.5,384,386.5,384.4,380.9,385.73,354.84,344.81,403.91,385.73,367.54,219,174,167,0,519,0,0,0.54%,-57,16017,71,128,16.80%,4,456,32,28,0.48%,379,1,1,0,0,1.59%,383.56,401.04,0.64,14047,16753,-2706,370.19,10,1.15,1.15,9.43%,9.71%
2021/10/21,385.5,395,385.5,387.5,386.5,381.95,385.2,355.28,345.22,402.52,385.2,367.88,333,203,189,0,519,0,0,0.54%,-35,15983,172,207,16.77%,-1,455,1,2,0.48%,432,53,56,3,0,1.81%,383.56,401.04,0.076,12801,16738,-3937,370.19,0,0,0,9.00%,9.35%
2021/10/22,387.5,395,386.5,392.5,387.3,383.35,384.8,355.75,345.64,401.03,384.8,368.57,652,294,228,0,519,0,0,0.54%,-53,15930,205,258,16.71%,6,461,6,0,0.48%,455,23,25,2,0,1.91%,383.56,401.04,0.13,12719,16736,-4017,370.19,0,0,0,8.43%,8.89%
2021/10/25,394,394,389,390,388.4,384.65,383.95,356.19,346.07,396.88,383.95,371.02,265,325,241,0,519,0,0,0.54%,-59,15871,66,125,16.65%,-2,459,0,2,0.48%,466,11,11,0,0,1.96%,383.56,401.04,-0.03,12703,16738,-4035,370.19,0,0,0,6.74%,7.82%
2021/10/26,390,407.5,389,397,390.7,386.5,383.85,356.67,346.54,396.34,383.85,371.36,724,439,298,0,519,0,0,0.54%,10,15883,348,338,16.66%,26,485,28,2,0.51%,489,23,24,1,0,2.05%,378.55,401.04,0.086,12776,16455,-3679,370.19,0,0,0,6.51%,7.16%
2021/10/27,400,430,400,421.5,397.7,391.05,385.23,357.28,347.11,405.51,385.23,364.94,677,530,352,0,519,0,0,0.54%,64,15947,225,161,16.73%,17,502,24,7,0.53%,651,162,173,11,0,2.73%,378.55,401.04,0.026,12699,16452,-3753,370.19,0,0,0,10.53%,8.85%
2021/10/28,421.5,424,415,421,404.4,395.45,387.3,357.89,347.65,412.67,387.3,361.93,177,499,351,0,519,0,0,0.54%,-29,15918,26,55,16.70%,7,509,10,3,0.53%,650,-1,21,22,0,2.73%,378.14,401.04,0.17,12583,16455,-3872,370.19,0,0,0,13.10%,10.97%
2021/10/29,421,430.5,418,427,411.3,399.3,389.25,358.54,348.21,419.97,389.25,358.53,272,423,359,0,519,0,0,0.54%,25,15943,58,33,16.72%,23,532,25,2,0.56%,683,33,59,26,0,2.87%,377.78,401.04,0.14,12485,16619,-4134,370.19,0,0,0,15.78%,13.38%
2021/11/1,430,430,419,423,417.9,403.15,391.35,359.19,348.75,425.11,391.35,357.59,163,403,364,0,519,0,0,0.54%,-54,15889,38,92,16.67%,2,533,5,3,0.56%,707,24,50,26,0,2.97%,377.78,401.04,0.1,12580,16396,-3816,370.19,0,0,0,17.26%,15.32%
2021/11/2,423.5,423.5,408,413,421.1,405.9,393.05,359.79,349.25,427.57,393.05,358.53,251,308,373,0,519,0,0,0.54%,19,15908,125,106,16.69%,7,540,13,6,0.57%,665,-42,28,70,0,2.79%,377.78,401.04,-0.011,12535,16507,-3972,370.19,0,0,0,17.57%,16.44%
2021/11/3,419,426,413.5,418,420.4,409.05,394.98,360.44,349.78,430.54,394.98,359.41,117,196,363,-1,518,0,1,0.54%,-3,15904,47,50,16.68%,-2,538,4,6,0.56%,665,0,4,4,0,2.79%,376.11,419.65,-0.57,12592,16497,-3905,370.19,-1,-0.1,-0.1,18.01%,17.22%
2021/11/4,420,426,418.5,420,420.2,412.3,397.13,361.1,350.33,433.27,397.13,360.98,132,187,343,-2,516,0,2,0.54%,-11,15893,33,44,16.67%,-4,534,4,7,0.56%,680,15,24,9,0,2.85%,376.11,422.27,-0.2,12612,16176,-3564,370.19,-3,-0.32,-0.32,18.21%,17.71%
2021/11/5,418.5,425,413.5,424.5,419.7,415.5,399.43,361.79,350.9,436.39,399.43,362.46,110,155,289,0,516,0,0,0.54%,-29,15914,15,44,16.69%,0,534,2,2,0.56%,670,-10,5,15,0,2.81%,376.11,422.27,-0.088,12650,15701,-3051,370.19,-3,-0.39,-0.39,18.51%,18.11%
2021/11/8,433.5,440.5,430,439,422.9,420.4,402.53,362.54,351.53,441.77,402.53,363.28,344,191,297,7,523,7,0,0.55%,117,16016,212,95,16.80%,3,537,18,15,0.56%,636,-34,21,55,0,2.67%,392.01,422.27,0.0082,12763,15481,-2718,371.06,4,0.42,0.42,19.50%,18.81%
2021/11/9,454.5,471.5,448,465,433.3,427.2,406.85,363.41,352.25,453.01,406.85,360.69,745,290,299,150,673,150,0,0.71%,-88,15930,189,277,16.71%,10,547,22,12,0.57%,664,28,72,44,0,2.79%,453.88,422.27,0.073,12714,15162,-2448,391.95,154,10.64,10.64,22.69%,20.75%
2021/11/10,471.5,471.5,449,467,443.1,431.75,411.4,364.27,352.99,462.21,411.4,360.59,467,360,278,20,693,20,0,0.73%,11,15942,154,143,16.72%,83,630,93,10,0.66%,700,36,59,23,0,2.94%,458.5,422.27,0.25,12634,14882,-2248,393.96,175,9.73,9.73,24.70%,22.72%
2021/11/11,459,466.5,454.5,461,451.3,435.75,415.6,365.1,353.72,468.19,415.6,363.01,300,393,290,5,698,5,0,0.73%,16,15958,136,120,16.74%,-34,596,8,42,0.63%,707,7,53,46,0,2.97%,463.01,422.27,0.051,12592,14595,-2003,394.42,182,9.26,9.26,25.31%,24.02%
2021/11/12,461,463,450,459.5,458.3,439,419.15,365.9,354.45,473.5,419.15,364.8,231,417,286,20,718,20,0,0.75%,9,15967,72,63,16.75%,-2,594,27,29,0.62%,699,-8,16,24,0,2.93%,462.2,422.27,0.34,12638,14588,-1950,396.13,202,9.68,9.68,25.93%,24.98%
2021/11/15,457,466.5,453.5,465.5,463.6,443.25,423.2,366.74,355.2,478.68,423.2,367.72,171,383,287,0,718,0,0,0.75%,19,15986,47,28,16.77%,18,612,25,7,0.64%,675,-24,21,45,0,2.83%,462.2,422.27,0.0041,12616,14269,-1653,396.13,195,10.19,10.19,26.22%,25.60%
2021/11/16,471.5,471.5,460.5,467,464,448.65,427.28,367.57,355.92,483.05,427.28,371.5,171,268,279,10,728,10,0,0.76%,-34,15953,31,65,16.74%,26,638,31,5,0.67%,645,-30,2,32,0,2.71%,462.37,422.27,0.52,12678,14267,-1589,397.1,55,4.1,4.1,26.11%,25.85%
