時間,開盤價,最高價,最低價,收盤價,SMA5,SMA10,SMA20,SMA200,SMA240,UB2.00,BBandMA20,LB2.00,成交量,MA5,MA10,買賣超(張),投信持股(張),買進(張),賣出(張),投信持股比例,買賣超(張),外資持股(張),買進(張),賣出(張),外資持股比例,買賣超(張),自營商持股(張),買進(張),賣出(張),自營商持股比例,融資(張),差額(張),買進(張),賣出(張),現償(張),使用率,投信買進均價,投信賣出均價,佔比(%),投信未平倉買口,投信未平倉賣口,投信未平倉淨口,投信成本線,累計買賣超,比例%,近 5 期，投信買超佔成交量比重,BBand width,Band%EMA3
2021/9/29,933,936,903,906,943.6,926.2,935.3,871.91,846.18,995.94,935.3,874.66,450,509,453,-72,801,28,100,0.46%,-15,54847,240,255,31.36%,-28,56,20,48,0.03%,341,14,16,2,0,0.78%,931.53,925.66,0.44,11987,17513,-5526,911.49,-227,-8.92,-8.92,12.97%,13.14%
2021/9/30,903,907,863,870,926.6,924,930.3,872.93,846.83,995.03,930.3,865.57,1416,644,573,-149,721,3,152,0.41%,-355,54737,771,1126,31.30%,-2,55,22,24,0.03%,360,19,26,7,0,0.82%,919.7,914.98,0.42,12194,17186,-4992,911.34,-376,-11.67,-11.67,13.92%,13.53%
2021/10/1,860,866,840,855,903.8,919.4,924.65,873.84,847.33,994.73,924.65,854.57,591,664,592,56,777,56,0,0.44%,-185,54552,277,462,31.20%,-4,51,21,25,0.03%,359,-1,5,6,0,0.82%,893.73,913.14,0.41,12100,18183,-6083,907.25,-320,-9.64,-9.64,15.16%,14.34%
2021/10/4,855,861,828,828,879.4,911.5,916.85,874.52,847.71,993.22,916.85,840.48,409,638,595,-67,710,4,71,0.41%,19,54557,246,227,31.20%,-1,49,20,21,0.03%,364,5,9,4,0,0.83%,892.11,905.16,0.18,12265,18200,-5935,906.85,-232,-7.28,-7.28,16.66%,15.50%
2021/10/5,828,833,799,833,858.4,901.8,909.8,875.2,848.16,989.71,909.8,829.89,478,669,572,35,745,35,0,0.43%,-154,54149,222,376,30.97%,-1,48,23,24,0.03%,372,8,10,2,0,0.85%,878.4,903.31,0.8,12618,18127,-5509,902.83,-197,-5.89,-5.89,17.57%,16.53%
2021/10/6,834,835,795,795,836.2,889.9,901.4,875.72,848.44,991.81,901.4,810.99,616,702,606,8,753,8,0,0.43%,-207,54045,212,419,30.91%,9,57,39,30,0.03%,382,10,23,12,1,0.87%,875.33,901.02,0.71,12642,18125,-5483,901.8,-117,-3.33,-3.33,20.06%,18.30%
2021/10/7,800,824,798,815,825.2,875.9,894.45,876.4,848.78,988.9,894.45,800,656,550,597,2,755,2,0,0.43%,-96,53945,447,543,30.85%,19,76,30,11,0.04%,383,1,12,11,0,0.88%,874.69,898.57,0.54,12949,17293,-4344,901.57,34,1.24,1.24,21.12%,19.71%
2021/10/8,823,837,811,827,819.6,861.7,889.05,877.1,849.26,985.92,889.05,792.18,444,521,592,0,755,0,0,0.43%,-130,53810,178,308,30.77%,2,78,15,13,0.04%,385,2,8,6,0,0.88%,870.91,898.57,0.61,12851,17514,-4663,901.57,-22,-0.85,-0.85,21.79%,20.75%
2021/10/12,819,835,810,823,818.6,849,884.8,877.7,849.66,985.36,884.8,784.24,530,545,591,11,766,14,3,0.44%,-184,53551,253,437,30.62%,-26,53,17,43,0.03%,385,0,4,4,0,0.88%,867.3,897.23,0.18,12734,17965,-5231,900.1,56,2.06,2.06,22.73%,21.74%
2021/10/13,834,834,799,801,812.2,835.3,879.95,878.25,849.91,986.67,879.95,773.23,259,501,585,6,772,7,1,0.44%,-72,53469,129,201,30.58%,11,63,19,8,0.04%,412,27,29,2,0,0.94%,865.17,897.09,0.36,12747,18099,-5352,899.25,27,1.08,1.08,24.26%,23.00%
2021/10/14,813,822,795,808,814.8,825.5,875.85,878.79,850.28,986.92,875.85,764.78,268,431,567,9,781,9,0,0.45%,49,53514,177,128,30.60%,-26,38,13,39,0.02%,406,-6,6,12,0,0.93%,862.79,900.91,0.27,12783,18088,-5305,898.21,28,1.3,1.3,25.36%,24.18%
2021/10/15,800,805,771,781,808,816.6,870.3,879.17,850.37,988.45,870.3,752.15,1207,542,546,17,798,17,0,0.46%,-616,52951,340,956,30.28%,1,38,31,30,0.02%,524,118,128,9,1,1.20%,856.78,900.91,-0.092,13316,17122,-3806,895.75,43,1.59,1.59,27.15%,25.67%
2021/10/18,775,800,759,784,799.4,809.5,864.45,879.57,850.5,987.43,864.45,741.47,716,596,558,0,798,0,0,0.46%,-95,52846,301,396,30.22%,9,48,24,15,0.03%,424,-100,12,112,0,0.97%,856.43,900.91,-0.14,13423,17088,-3665,895.75,43,1.44,1.44,28.45%,27.06%
2021/10/19,784,814,781,808,796.4,807.5,859.5,880.15,850.76,983.2,859.5,735.8,658,622,583,1,799,1,0,0.46%,-250,52596,168,418,30.08%,5,52,15,10,0.03%,410,-14,5,19,0,0.94%,856.43,900.91,0.82,13824,16754,-2930,895.75,33,1.06,1.06,28.78%,27.92%
2021/10/20,808,820,808,810,798.2,805.2,853.5,880.77,851.07,974.55,853.5,732.45,271,624,563,0,799,0,0,0.46%,-68,52508,137,205,30.03%,4,56,11,7,0.03%,398,-12,3,15,0,0.91%,840.91,900.91,0.64,14047,16753,-2706,895.75,27,0.87,0.87,28.37%,28.14%
2021/10/21,810,823,801,806,797.8,806.3,848.1,881.31,851.36,967.5,848.1,728.7,376,646,539,1,800,1,0,0.46%,-86,52416,211,297,29.97%,3,59,15,13,0.03%,399,1,6,5,0,0.91%,840.76,900.84,0.076,12801,16738,-3937,895.65,19,0.59,0.59,28.16%,28.15%
2021/10/22,795,818,795,810,803.6,805.8,840.85,881.86,851.64,950.63,840.85,731.07,383,481,511,89,889,89,0,0.51%,-96,52333,175,271,29.93%,-1,58,7,8,0.03%,378,-21,4,23,2,0.86%,831.38,900.84,0.13,12719,16736,-4017,887.19,91,3.79,3.79,26.11%,27.13%
2021/10/25,811,817,800,812,809.2,804.3,833,882.46,851.99,926.2,833,739.8,244,386,491,0,889,0,0,0.51%,-127,52206,70,197,29.85%,0,58,5,5,0.03%,380,2,4,2,0,0.87%,831.38,900.84,-0.03,12703,16738,-4035,887.19,91,4.71,4.71,22.38%,24.75%
2021/10/26,838,882,836,864,820.4,808.4,828.7,883.32,852.65,906.59,828.7,750.81,1285,512,567,77,966,77,0,0.55%,-13,52183,808,821,29.84%,51,109,67,16,0.06%,371,-9,34,43,0,0.85%,838.11,876.64,0.086,12776,16455,-3679,885.19,167,6.53,6.53,18.80%,21.78%
2021/10/27,852,865,842,850,828.4,813.3,824.3,884.12,853.19,885.05,824.3,763.55,699,597,611,21,987,22,1,0.56%,-229,52011,321,550,29.74%,-8,101,19,26,0.06%,376,5,17,12,0,0.86%,838.94,876.57,0.026,12699,16452,-3753,884.45,188,6.29,6.29,14.74%,18.26%
2021/10/28,858,880,846,868,840.8,819.3,822.4,884.94,853.8,874.59,822.4,770.21,632,649,647,21,1008,21,0,0.58%,-182,51837,250,433,29.64%,16,117,33,17,0.07%,365,-11,9,20,0,0.84%,834.88,860.63,0.17,12583,16455,-3872,884.08,208,6.41,6.41,12.69%,15.47%
2021/10/29,868,889,854,889,856.6,830.1,823.35,885.86,854.4,879.51,823.35,767.19,816,735,608,17,1025,17,0,0.59%,-179,51669,295,475,29.55%,3,120,26,23,0.07%,369,4,27,23,0,0.84%,836.61,834.54,0.14,12485,16619,-4134,884.02,136,3.7,3.7,13.64%,14.56%
2021/11/1,881,928,881,928,879.8,844.5,827,887.03,855.18,898.35,827,755.65,841,855,621,1,1026,1,0,0.59%,-6,51697,449,454,29.56%,39,159,73,34,0.09%,426,57,90,33,0,0.97%,833.8,834.54,0.1,12580,16396,-3816,884.05,137,3.21,3.21,17.25%,15.91%
2021/11/2,910,930,875,886,884.2,852.3,829.9,887.99,855.63,905.75,829.9,754.05,759,749,631,2,1028,8,6,0.59%,-112,51585,403,515,29.50%,-66,93,14,80,0.05%,452,26,61,35,0,1.03%,835.24,862.01,-0.011,12535,16507,-3972,884.12,62,1.65,1.65,18.28%,17.09%
2021/11/3,898,898,844,867,887.6,858,831.6,888.88,855.95,909.15,831.6,754.05,792,768,683,-2,1026,2,4,0.59%,-69,51549,491,560,29.48%,-21,72,14,35,0.04%,421,-31,12,43,0,0.96%,837.04,862.44,-0.57,12592,16497,-3905,884.08,39,1.02,1.02,18.65%,17.87%
2021/11/4,895,924,888,905,895,867.9,837.1,889.99,856.65,918.97,837.1,755.23,1364,914,782,130,1156,130,0,0.66%,5,51548,740,735,29.48%,37,109,62,25,0.06%,380,-41,53,94,0,0.87%,860,862.44,-0.2,12612,16176,-3564,886.86,148,3.24,3.24,19.56%,18.72%
2021/11/5,903,944,900,939,905,880.8,843.3,891.01,857.6,935.65,843.3,750.95,1038,959,847,15,1171,15,0,0.67%,93,51670,701,608,29.55%,27,136,57,30,0.08%,393,13,54,41,0,0.90%,862.57,862.44,-0.088,12650,15701,-3051,887.38,146,3.05,3.05,21.90%,20.31%
2021/11/8,898,920,880,910,901.4,890.6,847.45,892.02,858.49,943.87,847.45,751.03,6026,1996,1425,-67,1104,2,69,0.63%,4245,55913,5260,1015,31.97%,10,146,49,39,0.08%,346,-47,30,77,0,0.79%,862.62,870.84,0.0082,12763,15481,-2718,887.36,78,0.78,0.78,22.75%,21.53%
2021/11/9,905,948,899,941,912.4,898.3,853.35,893.17,859.54,957.21,853.35,749.49,1698,2184,1467,29,1133,29,0,0.65%,-355,55569,897,1252,31.78%,26,172,68,42,0.10%,370,24,47,23,0,0.85%,868.08,872.69,0.073,12714,15162,-2448,888.36,105,0.96,0.96,24.34%,22.94%
2021/11/10,927,949,921,944,927.8,907.7,860.5,894.07,860.6,968.57,860.5,752.43,982,2222,1495,49,1182,50,1,0.68%,-279,55252,433,712,31.60%,8,180,41,33,0.10%,354,-16,21,37,0,0.81%,875.91,872.69,0.25,12634,14882,-2248,890.38,156,1.4,1.4,25.12%,24.03%
2021/11/11,928,953,928,950,936.8,915.9,867.6,894.99,861.7,979.53,867.6,755.67,653,2079,1497,10,1192,10,0,0.68%,76,55462,501,424,31.72%,-2,178,23,25,0.10%,347,-7,6,13,0,0.79%,878.53,872.69,0.051,12592,14595,-2003,890.84,36,0.35,0.35,25.80%,24.91%
